Name,Team,Salary
Monta Ellis,Milwaukee Bucks,"$11,000,000"
Mehmet Okur,New Jersey Nets,"$10,890,000"
Jose Calderon,Toronto Raptors,"$10,561,982"
Corey Maggette,Charlotte Bobcats,"$10,262,069"
Jason Kidd,Dallas Mavericks,"$10,121,000"
DeAndre Jordan,LA Clippers,"$10,079,404"
Rajon Rondo,Boston Celtics,"$10,045,454"
Andrea Bargnani,Toronto Raptors,"$10,000,000"
Ray Allen,Boston Celtics,"$10,000,000"
David West,Indiana Pacers,"$10,000,000"
Gerald Wallace,New Jersey Nets,"$9,500,000"
Cuttino Mobley,LA Clippers,"$9,500,000"
Devin Harris,Utah Jazz,"$9,319,000"
Richard Jefferson,Golden State Warriors,"$9,282,000"
Andris Biedrins,Golden State Warriors,"$9,000,000"
Lamar Odom,Dallas Mavericks,"$8,900,000"
Paul Millsap,Utah Jazz,"$8,603,633"
Jameer Nelson,Orlando Magic,"$8,600,000"
Luis Scola,Houston Rockets,"$8,591,793"
Carl Landry,New Orleans Hornets,"$8,500,000"
Rodney Stuckey,Detroit Pistons,"$8,500,000"
Mo Williams,LA Clippers,"$8,500,000"
John Salmons,Sacramento Kings,"$8,083,000"
Thaddeus Young,Philadelphia 76ers,"$8,039,130"
Shawn Marion,Dallas Mavericks,"$8,022,449"
Caron Butler,LA Clippers,"$8,000,000"
Kris Humphries,New Jersey Nets,"$8,000,000"
Kirk Hinrich,Atlanta Hawks,"$8,000,000"
Mark Blount,Miami Heat,"$7,967,375"
Andre Miller,Denver Nuggets,"$7,807,728"
Arron Afflalo,Denver Nuggets,"$7,750,000"
Anderson Varejao,Cleveland Cavaliers,"$7,700,000"
Brendan Haywood,Dallas Mavericks,"$7,624,500"
Leandro Barbosa,Indiana Pacers,"$7,600,000"
James Posey,Indiana Pacers,"$7,595,600"
Raymond Felton,Portland Trail Blazers,"$7,560,000"
Charlie Villanueva,Detroit Pistons,"$7,540,000"
Marcus Thornton,Sacramento Kings,"$7,525,000"
Marvin Williams,Atlanta Hawks,"$7,500,000"
Tyrus Thomas,Charlotte Bobcats,"$7,305,785"
Marcin Gortat,Phoenix Suns,"$7,258,960"
Kendrick Perkins,Oklahoma City Thunder,"$7,123,626"
Marko Jaric,Brooklyn Nets,"$7,100,000"
Samuel Dalembert,Houston Rockets,"$7,000,000"
Derrick Rose,Chicago Bulls,"$6,993,708"
Beno Udrih,Milwaukee Bucks,"$6,925,400"
DeSagana Diop,Charlotte Bobcats,"$6,925,400"
Trevor Ariza,New Orleans Hornets,"$6,790,640"
Metta World Peace,Los Angeles Lakers,"$6,790,640"
Kwame Brown,Golden State Warriors,"$6,750,000"
JJ Redick,Orlando Magic,"$6,750,000"
Morris Peterson,Oklahoma City Thunder,"$6,665,000"
Andres Nocioni,Philadelphia 76ers,"$6,650,000"
Mike Conley,Memphis Grizzlies,"$6,611,571"
Jerome James,Chicago Bulls,"$6,600,000"
Wesley Matthews,Portland Trail Blazers,"$6,505,320"
Grant Hill,Phoenix Suns,"$6,500,000"
Josh Childress,Phoenix Suns,"$6,500,000"
Andray Blatche,Washington Wizards,"$6,442,083"
Rasheed Wallace,New York Knicks,"$6,322,320"
Glen Davis,Orlando Magic,"$6,300,000"
Tayshaun Prince,Detroit Pistons,"$6,292,135"
Michael Beasley,Minnesota Timberwolves,"$6,262,347"
Drew Gooden,Milwaukee Bucks,"$6,226,200"
Al Harrington,Denver Nuggets,"$6,226,200"
Jermaine O'Neal,Boston Celtics,"$6,226,200"
Francisco Garcia,Sacramento Kings,"$6,100,000"
Amir Johnson,Toronto Raptors,"$6,000,000"
Channing Frye,Phoenix Suns,"$6,000,000"
Luke Walton,Cleveland Cavaliers,"$5,971,363"
Kyle Lowry,Houston Rockets,"$5,750,000"
Blake Griffin,LA Clippers,"$5,731,080"
O.J. Mayo,Memphis Grizzlies,"$5,632,637"
Nenad Krstic,Bilbao Basket Bilbao Basket,"$5,543,116"
John Wall,Washington Wizards,"$5,530,080"
Wilson Chandler,Denver Nuggets,"$5,516,664"
Chuck Hayes,Sacramento Kings,"$5,486,250"
Sasha Vujacic,New York Knicks,"$5,475,113"
Mike Miller,Miami Heat,"$5,400,000"
Jason Richardson,Orlando Magic,"$5,395,000"
Evan Turner,Philadelphia 76ers,"$5,293,080"
Martell Webster,Minnesota Timberwolves,"$5,256,000"
Tyreke Evans,Sacramento Kings,"$5,251,825"
Antonio McDyess,San Antonio Spurs,"$5,220,000"
Speedy Claxton,Atlanta Hawks,"$5,209,454"
Lou Williams,Philadelphia 76ers,"$5,176,000"
Kyrie Irving,Cleveland Cavaliers,"$5,144,280"
Hasheem Thabeet,Portland Trail Blazers,"$5,127,720"
Russell Westbrook,Oklahoma City Thunder,"$5,082,416"
Jason Maxiell,Detroit Pistons,"$5,000,000"
Jamal Crawford,Portland Trail Blazers,"$5,000,000"
Kyle Korver,Chicago Bulls,"$5,000,000"
Luc Mbah a Moute,Milwaukee Bucks,"$5,000,000"
Richard Hamilton,Chicago Bulls,"$5,000,000"
Jarrett Jack,New Orleans Hornets,"$5,000,000"
Marcus Banks,New Orleans Pelicans,"$4,847,586"
Darius Songaila,Philadelphia 76ers,"$4,818,000"
Darko Milicic,Minnesota Timberwolves,"$4,776,500"
Derrick Favors,Utah Jazz,"$4,753,320"
Brad Miller,Minnesota Timberwolves,"$4,752,000"
Zaza Pachulia,Atlanta Hawks,"$4,750,000"
Ronnie Brewer,Chicago Bulls,"$4,710,000"
Kevin Love,Minnesota Timberwolves,"$4,609,701"
James Harden,Oklahoma City Thunder,"$4,604,760"
Derrick Williams,Minnesota Timberwolves,"$4,602,720"
Linas Kleiza,Toronto Raptors,"$4,600,000"
Nikola Pekovic,Minnesota Timberwolves,"$4,503,600"
Jonas Jerebko,Detroit Pistons,"$4,500,000"
Jeff Green,Houston Rockets,"$4,455,988"
Daniel Gibson,Cleveland Cavaliers,"$4,403,834"
Enes Freedom,Utah Jazz,"$4,319,280"
J.J. Barea,Minnesota Timberwolves,"$4,300,000"
Ramon Sessions,Los Angeles Lakers,"$4,257,973"
Randy Foye,LA Clippers,"$4,250,000"
Jared Dudley,Phoenix Suns,"$4,250,000"
Brandon Bass,Boston Celtics,"$4,250,000"
Chris Andersen,Denver Nuggets,"$4,234,000"
Danilo Gallinari,Denver Nuggets,"$4,190,182"
Bruce Bowen,San Antonio Spurs,"$4,100,000"
Charlie Bell,Golden State Warriors,"$4,099,920"
Greg Buckner,Memphis Grizzlies,"$4,080,915"
Udonis Haslem,Miami Heat,"$4,060,000"
Spencer Hawes,Philadelphia 76ers,"$4,051,024"
Wesley Johnson,Minnesota Timberwolves,"$4,006,080"
Jordan Farmar,New Jersey Nets,"$4,000,000"
Anthony Morrow,New Jersey Nets,"$4,000,000"
Hakim Warrick,Phoenix Suns,"$4,000,000"
Mario Chalmers,Miami Heat,"$4,000,000"
Steve Blake,Los Angeles Lakers,"$4,000,000"
Ryan Gomes,LA Clippers,"$4,000,000"
Tiago Splitter,San Antonio Spurs,"$3,944,000"
Matt Carroll,Charlotte Bobcats,"$3,900,000"
DeMarcus Cousins,Sacramento Kings,"$3,880,800"
Eric Gordon,New Orleans Hornets,"$3,831,184"
Dorell Wright,Golden State Warriors,"$3,823,000"
Nazr Mohammed,Oklahoma City Thunder,"$3,750,000"
Mike Dunleavy,Milwaukee Bucks,"$3,750,000"
Tristan Thompson,Cleveland Cavaliers,"$3,726,600"
CJ Miles,Utah Jazz,"$3,700,000"
Nick Young,LA Clippers,"$3,695,857"
Luke Ridnour,Minnesota Timberwolves,"$3,680,000"
Matt Bonner,San Antonio Spurs,"$3,630,000"
Shannon Brown,Phoenix Suns,"$3,500,000"
Carlos Delfino,Milwaukee Bucks,"$3,500,000"
Shaun Livingston,Milwaukee Bucks,"$3,500,000"
Ricky Rubio,Minnesota Timberwolves,"$3,480,120"
Raja Bell,Utah Jazz,"$3,480,000"
Jonny Flynn,Portland Trail Blazers,"$3,414,720"
C.J. Watson,Chicago Bulls,"$3,400,000"
Marco Belinelli,New Orleans Hornets,"$3,377,604"
DeMar DeRozan,Toronto Raptors,"$3,344,250"
Timofey Mozgov,Denver Nuggets,"$3,343,896"
Daequan Cook,Oklahoma City Thunder,"$3,341,558"
Thabo Sefolosha,Oklahoma City Thunder,"$3,300,000"
Ekpe Udoh,Milwaukee Bucks,"$3,294,960"
Nick Collison,Oklahoma City Thunder,"$3,272,997"
Chris Duhon,Orlando Magic,"$3,250,000"
Will Bynum,Detroit Pistons,"$3,250,000"
Johan Petro,New Jersey Nets,"$3,250,000"
D.J. Augustin,Charlotte Bobcats,"$3,236,470"
Tony Allen,Memphis Grizzlies,"$3,150,000"
Shawne Williams,New Jersey Nets,"$3,135,000"
Shane Battier,Miami Heat,"$3,135,000"
Stephen Curry,Golden State Warriors,"$3,117,120"
Brook Lopez,New Jersey Nets,"$3,076,983"
Jan Vesely,Washington Wizards,"$3,065,040"
Corey Brewer,Denver Nuggets,"$3,059,000"
Jerryd Bayless,Toronto Raptors,"$3,042,280"
Greg Monroe,Detroit Pistons,"$3,007,920"
Jason Thompson,Sacramento Kings,"$3,001,284"
Travis Outlaw,Sacramento Kings,"$3,000,000"
Jeff Foster,Indiana Pacers,"$3,000,000"
Josh McRoberts,Los Angeles Lakers,"$3,000,000"
Chris Wilcox,Boston Celtics,"$3,000,000"
Vince Carter,Dallas Mavericks,"$3,000,000"
Anthony Randolph,Minnesota Timberwolves,"$2,911,231"
Robin Lopez,Phoenix Suns,"$2,862,602"
Julian Wright,Toronto Raptors,"$2,858,057"
Jordan Hill,Los Angeles Lakers,"$2,855,760"
Mark Madsen,Minnesota Timberwolves,"$2,840,000"
James Johnson,Toronto Raptors,"$2,812,006"
Bismack Biyombo,Charlotte Bobcats,"$2,798,040"
Lou Amundson,Indiana Pacers,"$2,763,450"
Al-Farouq Aminu,New Orleans Hornets,"$2,755,560"
Eduardo Najera,Charlotte Bobcats,"$2,750,000"
Marreese Speights,Memphis Grizzlies,"$2,721,255"
Gordon Hayward,Utah Jazz,"$2,709,720"
Dahntay Jones,Indiana Pacers,"$2,700,000"
David Andersen,Fenerbahce Ulker Fenerbahce Ulker,"$2,685,185"
Jrue Holiday,Philadelphia 76ers,"$2,674,852"
Roy Hibbert,Indiana Pacers,"$2,588,590"
Brandon Knight,Detroit Pistons,"$2,563,320"
Ersan Ilyasova,Milwaukee Bucks,"$2,541,000"
Kenyon Martin,LA Clippers,"$2,500,000"
Aaron Gray,Toronto Raptors,"$2,500,000"
Reggie Williams,Charlotte Bobcats,"$2,500,000"
Jason Smith,New Orleans Hornets,"$2,500,000"
DeShawn Stevenson,New Jersey Nets,"$2,500,000"
Brandon Jennings,Milwaukee Bucks,"$2,493,720"
JaVale McGee,Denver Nuggets,"$2,462,400"
Quentin Richardson,Orlando Magic,"$2,446,200"
Paul George,Indiana Pacers,"$2,406,240"
Ricky Davis,LA Clippers,"$2,400,000"
Kemba Walker,Charlotte Bobcats,"$2,356,320"
JJ Hickson,Portland Trail Blazers,"$2,354,537"
Jimmer Fredette,Sacramento Kings,"$2,339,040"
JR Smith,New York Knicks,"$2,338,709"
Derek Fisher,Oklahoma City Thunder,"$2,329,545"
Cole Aldrich,Oklahoma City Thunder,"$2,286,000"
Gerald Henderson,Charlotte Bobcats,"$2,250,600"
Anthony Parker,Cleveland Cavaliers,"$2,250,000"
Keyon Dooling,Boston Celtics,"$2,246,400"
Ben Wallace,Detroit Pistons,"$2,246,400"
Ryan Anderson,Orlando Magic,"$2,244,601"
Courtney Lee,Houston Rockets,"$2,225,093"
Ed Davis,Toronto Raptors,"$2,207,040"
Kosta Koufos,Denver Nuggets,"$2,203,792"
Xavier Henry,New Orleans Hornets,"$2,171,640"
Nicolas Batum,Portland Trail Blazers,"$2,155,365"
Josh Howard,Utah Jazz,"$2,150,000"
Tyler Hansbrough,Indiana Pacers,"$2,138,040"
Klay Thompson,Golden State Warriors,"$2,126,520"
Alec Burks,Utah Jazz,"$2,111,160"
Goran Dragic,Houston Rockets,"$2,108,000"
Anthony Johnson,Orlando Magic,"$2,062,800"
Brent Barry,Houston Rockets,"$2,062,800"
Anthony Tolliver,Minnesota Timberwolves,"$2,050,000"
Darrell Arthur,Phoenix Suns,"$2,027,119"
Aaron Brooks,Minnesota Timberwolves,"$2,016,692"
Markieff Morris,Phoenix Suns,"$2,005,560"
D.J. White,Charlotte Bobcats,"$2,001,167"
Chauncey Billups,LA Clippers,"$2,000,032"
Dante Cunningham,Memphis Grizzlies,"$2,000,000"
Earl Watson,Utah Jazz,"$2,000,000"
Rasho Nesterovic,Toronto Raptors,"$1,990,000"
Patrick Patterson,Houston Rockets,"$1,959,960"
Austin Daye,Detroit Pistons,"$1,929,600"
Matt Barnes,Los Angeles Lakers,"$1,906,200"
Luke Babbitt,Portland Trail Blazers,"$1,892,280"
Larry Sanders,Milwaukee Bucks,"$1,861,920"
Omer Asik,Chicago Bulls,"$1,857,500"
Dikembe Mutombo,Houston Rockets,"$1,823,280"
Marcus Morris Sr.,Houston Rockets,"$1,823,280"
Kawhi Leonard,San Antonio Spurs,"$1,809,840"
Keith Bogans,New Jersey Nets,"$1,728,000"
Nikola Vucevic,Philadelphia 76ers,"$1,719,480"
Kevin Seraphin,Washington Wizards,"$1,680,360"
Donte Greene,Sacramento Kings,"$1,679,914"
Renaldo Balkman,New York Knicks,"$1,675,000"
Ty Lawson,Denver Nuggets,"$1,654,440"
Eric Bledsoe,LA Clippers,"$1,596,360"
Jeff Teague,Atlanta Hawks,"$1,579,920"
Sebastian Telfair,Phoenix Suns,"$1,567,500"
Gustavo Ayon,New Orleans Hornets,"$1,567,500"
Iman Shumpert,New York Knicks,"$1,563,120"
George Hill,Indiana Pacers,"$1,540,493"
Avery Bradley,Boston Celtics,"$1,524,480"
Eric Maynor,Oklahoma City Thunder,"$1,516,680"
Greg Oden,Miami Heat,"$1,500,000"
Jeff Ayres,Indiana Pacers,"$1,500,000"
Gary Forbes,Toronto Raptors,"$1,500,000"
James Jones,Miami Heat,"$1,500,000"
Chris Singleton,Washington Wizards,"$1,485,000"
Alexis Ajinca,LA Clippers,"$1,467,840"
Darren Collison,Indiana Pacers,"$1,455,960"
Elliot Williams,Portland Trail Blazers,"$1,442,880"
Tobias Harris,Milwaukee Bucks,"$1,418,160"
Craig Brackins,Philadelphia 76ers,"$1,404,960"
James Anderson,San Antonio Spurs,"$1,402,540"
Zydrunas Ilgauskas,Miami Heat,"$1,399,507"
Eddie House,Miami Heat,"$1,399,507"
Nolan Smith,Portland Trail Blazers,"$1,365,720"
Jamaal Tinsley,Utah Jazz,"$1,352,181"
Kurt Thomas,Portland Trail Blazers,"$1,352,181"
Shaquille O'Neal,Boston Celtics,"$1,352,181"
Roko-Leni Ukic,Milwaukee Bucks,"$1,350,000"
Omri Casspi,Cleveland Cavaliers,"$1,341,960"
Hamed Ehaddadi,Memphis Grizzlies,"$1,300,000"
Trevor Booker,Washington Wizards,"$1,294,920"
Byron Mullens,Charlotte Bobcats,"$1,288,200"
Serge Ibaka,Oklahoma City Thunder,"$1,288,200"
Kenneth Faried,Denver Nuggets,"$1,254,720"
Damion James,New Jersey Nets,"$1,243,080"
Rodrigue Beaubois,Dallas Mavericks,"$1,236,720"
Brian Cook,Washington Wizards,"$1,223,166"
Royal Ivey,Oklahoma City Thunder,"$1,200,000"
Taj Gibson,Chicago Bulls,"$1,195,680"
Dominique Jones,Dallas Mavericks,"$1,193,280"
Sam Young,Philadelphia 76ers,"$1,184,750"
Earl Clark,Orlando Magic,"$1,160,000"
Reggie Jackson,Oklahoma City Thunder,"$1,156,320"
Wayne Ellington,Minnesota Timberwolves,"$1,154,040"
Quincy Pondexter,Memphis Grizzlies,"$1,153,800"
Toney Douglas,New York Knicks,"$1,145,640"
Jordan Hamilton,Denver Nuggets,"$1,121,520"
Jordan Crawford,Washington Wizards,"$1,120,440"
Greivis Vasquez,New Orleans Hornets,"$1,113,600"
Stephen Graham,Milwaukee Bucks,"$1,106,941"
Joey Graham,Cleveland Cavaliers,"$1,106,941"
Daniel Orton,Orlando Magic,"$1,105,560"
Christian Eyenga,Los Angeles Lakers,"$1,097,520"
Lazar Hayward,Oklahoma City Thunder,"$1,097,520"
Cory Joseph,San Antonio Spurs,"$1,074,720"
Alando Tucker,Minnesota Timberwolves,"$1,071,720"
Von Wafer,Orlando Magic,"$1,069,509"
MarShon Brooks,New Jersey Nets,"$1,063,865"
Stephen Jackson,San Antonio Spurs,"$1,059,750"
DeJuan Blair,San Antonio Spurs,"$1,054,000"
JaJuan Johnson,Boston Celtics,"$1,042,320"
Quinton Ross,Brooklyn Nets,"$1,033,342"
Jawad Williams,Cleveland Cavaliers,"$1,029,389"
Earl Barron,Golden State Warriors,"$1,027,424"
Jimmy Butler,Chicago Bulls,"$1,020,960"
Jon Brockman,Milwaukee Bucks,"$1,000,000"
Jeremy Pargo,Memphis Grizzlies,"$1,000,000"
Shavlik Randolph,Denver Nuggets,"$992,680"
Ian Mahinmi,Dallas Mavericks,"$915,852"
John Lucas III,Chicago Bulls,"$915,852"
Brandan Wright,Dallas Mavericks,"$915,852"
Henry Walker,New York Knicks,"$885,120"
DeMarre Carroll,Utah Jazz,"$885,120"
Alexander Johnson,Miami Heat,"$885,120"
Pops Mensah-Bonsu,Denver Nuggets,"$885,120"
Salim Stoudamire,Atlanta Hawks,"$884,881"
Patrick Ewing Jr.,New Orleans Pelicans,"$884,293"
Quincy Douby,Sacramento Kings,"$855,189"
Marcus Haislip,San Antonio Spurs,"$855,189"
Mouhamed Sene,New York Knicks,"$855,189"
Anthony Roberson,Chicago Bulls,"$855,189"
Tarence Kinsey,Golden State Warriors,"$855,189"
Javaris Crittenton,Washington Wizards,"$854,389"
Jannero Pargo,Atlanta Hawks,"$854,389"
Darius Miles,Memphis Grizzlies,"$854,389"
Kyle Weaver,Memphis Grizzlies,"$854,389"
Derrick Byars,San Antonio Spurs,"$854,389"
Luke Jackson,Miami Heat,"$854,389"
Josh Davis,Memphis Grizzlies,"$854,389"
Kenny Thomas,Sacramento Kings,"$854,389"
Jodie Meeks,Philadelphia 76ers,"$854,389"
Mickael Pietrus,Boston Celtics,"$854,389"
Jamaal Magloire,Toronto Raptors,"$854,389"
Melvin Ely,Washington Wizards,"$854,389"
Maurice Evans,Washington Wizards,"$854,389"
Hassan Whiteside,Sacramento Kings,"$854,389"
Dominic McGuire,Golden State Warriors,"$854,389"
Mike Harris,Utah Jazz,"$854,389"
Dwayne Jones II,Utah Jazz,"$854,389"
Derrick Brown,Charlotte Bobcats,"$854,389"
Malik Hairston,San Antonio Spurs,"$854,389"
Tracy McGrady,Atlanta Hawks,"$854,389"
Trey Johnson,New Orleans Hornets,"$854,389"
Antoine Wright,Sacramento Kings,"$854,389"
Sean May,Sacramento Kings,"$854,389"
Luther Head,Sacramento Kings,"$854,389"
Reggie Evans,LA Clippers,"$854,389"
Roger Mason Jr.,Washington Wizards,"$854,389"
Coby Karl,Denver Nuggets,"$854,389"
Craig Smith,Portland Trail Blazers,"$854,389"
Fabricio Oberto,Portland Trail Blazers,"$854,389"
Sasha Pavlovic,Boston Celtics,"$854,389"
Jared Jeffries,New York Knicks,"$854,389"
A.J. Price,Indiana Pacers,"$854,389"
Ronnie Price,Phoenix Suns,"$854,389"
Danny Green,San Antonio Spurs,"$854,389"
Sonny Weems,Philadelphia 76ers,"$854,389"
Francisco Elson,Philadelphia 76ers,"$854,389"
Tony Battie,Philadelphia 76ers,"$854,389"
Willie Green,Atlanta Hawks,"$854,389"
Larry Hughes,Orlando Magic,"$854,389"
Malik Allen,Orlando Magic,"$854,389"
DaJuan Summers,New Orleans Hornets,"$854,389"
Didier Ilunga-Mbenga,New York Knicks,"$854,389"
Baron Davis,New York Knicks,"$854,389"
Mike Bibby,New York Knicks,"$854,389"
Chase Budinger,Houston Rockets,"$854,389"
Jason Collins,Atlanta Hawks,"$854,389"
Jerry Stackhouse,Atlanta Hawks,"$854,389"
Shelden Williams,New Jersey Nets,"$854,389"
Maurice Ager,Minnesota Timberwolves,"$854,389"
Rasual Butler,Toronto Raptors,"$854,389"
Steve Novak,New York Knicks,"$854,389"
Marquis Daniels,Boston Celtics,"$854,389"
Josh Powell,Milwaukee Bucks,"$854,389"
Juwan Howard,Miami Heat,"$854,389"
Joe Smith,Los Angeles Lakers,"$854,389"
Theo Ratliff,Los Angeles Lakers,"$854,389"
Sundiata Gaines,New Jersey Nets,"$854,389"
Darnell Jackson,Indiana Pacers,"$854,389"
Damien Wilkins,Detroit Pistons,"$854,389"
Joe Alexander,Golden State Warriors,"$854,389"
Hilton Armstrong,Golden State Warriors,"$854,389"
Jason Kapono,Los Angeles Lakers,"$854,389"
T.J. Ford,San Antonio Spurs,"$854,389"
Alonzo Gee,Cleveland Cavaliers,"$854,389"
Joey Dorsey,Barcelona FC Barcelona,"$854,389"
Anthony Carter,Toronto Raptors,"$854,389"
Delonte West,Dallas Mavericks,"$854,389"
Troy Murphy,Los Angeles Lakers,"$854,389"
Eddy Curry,Miami Heat,"$854,389"
Tim Thomas,Dallas Mavericks,"$854,389"
Brian Cardinal,Dallas Mavericks,"$854,389"
Chris Richard,Chicago Bulls,"$854,389"
Brian Scalabrine,Chicago Bulls,"$854,389"
Vladimir Radmanovic,Atlanta Hawks,"$854,389"
Chris Douglas-Roberts,New Orleans Pelicans,"$854,389"
D.J. Strawberry,Phoenix Suns,"$854,389"
Gary Neal,San Antonio Spurs,"$854,389"
Etan Thomas,Atlanta Hawks,"$854,389"
Chandler Parsons,Houston Rockets,"$850,000"
Solomon Alabi,Toronto Raptors,"$830,000"
Michael Redd,Phoenix Suns,"$826,828"
Paul Davis,Washington Wizards,"$825,497"
Kevin Ollie,Oklahoma City Thunder,"$825,497"
Ryan Bowen,Oklahoma City Thunder,"$825,497"
Desmond Mason,Sacramento Kings,"$825,497"
Linton Johnson,Chicago Bulls,"$825,497"
James White,New York Knicks,"$825,497"
Jason Hart,New Orleans Pelicans,"$825,497"
Kareem Rush,LA Clippers,"$825,497"
Jermareo Davidson,Golden State Warriors,"$825,497"
Marcus Williams,Denver Nuggets,"$825,497"
Lindsey Hunter,Phoenix Suns,"$825,497"
Gabe Pruitt,Boston Celtics,"$825,497"
Lance Stephenson,Indiana Pacers,"$810,000"
Tyler Honeycutt,Sacramento Kings,"$809,875"
Chris Quinn,Cleveland Cavaliers,"$804,131"
Sean Marks,Portland Trail Blazers,"$799,105"
Ike Diogu,San Antonio Spurs,"$792,377"
Solomon Jones,New Orleans Hornets,"$792,377"
Andy Rautins,Toronto Raptors,"$788,872"
Marcus Cousin,San Antonio Spurs,"$788,872"
Da'Sean Butler,null Unknown,"$788,872"
Robert Vaden,San Antonio Spurs,"$788,872"
Zabian Dowdell,Phoenix Suns,"$788,872"
Terrico White,Perth Perth,"$788,872"
Marqus Blakely,Houston Rockets,"$788,872"
Willie Warren,LA Clippers,"$788,872"
Pape Sy,Atlanta Hawks,"$788,872"
Magnum Rolle,null Unknown,"$788,872"
Nate Robinson,Golden State Warriors,"$785,487"
Jermaine Taylor,Cleveland Cavaliers,"$780,871"
Yi Jianlian,Dallas Mavericks,"$771,706"
Tony Gaffney,Memphis Grizzlies,"$762,195"
Jeremy Lin,New York Knicks,"$762,195"
Landry Fields,New York Knicks,"$762,195"
Brian Butch,Utah Jazz,"$762,195"
Hamady Ndiaye,Washington Wizards,"$762,195"
Greg Stiemsma,Boston Celtics,"$762,195"
Isaiah Thomas,Sacramento Kings,"$762,195"
Garret Siler,Phoenix Suns,"$762,195"
Taylor Griffin,Phoenix Suns,"$762,195"
Darington Hobson,Milwaukee Bucks,"$762,195"
Kenny Hasbrouck,null Unknown,"$762,195"
Derrick Caracter,Flamengo Flamengo,"$762,195"
Devin Ebanks,Los Angeles Lakers,"$762,195"
Chris Johnson,New Orleans Hornets,"$762,195"
Samardo Samuels,Cleveland Cavaliers,"$762,195"
Luke Harangody,Cleveland Cavaliers,"$762,195"
Semih Erden,Cleveland Cavaliers,"$762,195"
Curtis Jerrells,null Unknown,"$762,195"
Oliver Lafayette,Milan Olimpia,"$762,195"
Jeremy Evans,Utah Jazz,"$762,195"
Dexter Pittman,Miami Heat,"$762,195"
Dontell Jefferson,Charlotte Hornets,"$736,420"
Mike Taylor,LA Clippers,"$736,420"
Joe Crawford,New York Knicks,"$736,420"
Sun Yue,Los Angeles Lakers,"$736,420"
Walter Sharpe,Detroit Pistons,"$736,420"
DeMarcus Nelson,Chicago Bulls,"$736,420"
Othello Hunter,Madrid Real Madrid,"$736,420"
Ime Udoka,Brooklyn Nets,"$708,640"
Mike Wilks,Oklahoma City Thunder,"$679,821"
Brian Skinner,Memphis Grizzlies,"$668,434"
Allen Iverson,Philadelphia 76ers,"$650,686"
Jeremy Tyler,Golden State Warriors,"$650,000"
Acie Law,Golden State Warriors,"$633,253"
Josh Selby,Memphis Grizzlies,"$550,000"
Trey Thompkins,LA Clippers,"$535,000"
Erick Dampier,Atlanta Hawks,"$530,547"
Jason Williams,Orlando Magic,"$524,964"
Ish Smith,Orlando Magic,"$522,472"
Travis Leslie,LA Clippers,"$500,000"
Malcolm Lee,Minnesota Timberwolves,"$500,000"
