Name,Team,Salary
Jarred Vanderbilt,Los Angeles Lakers,"$4,374,000"
James Bouknight,Charlotte Hornets,"$4,362,240"
Brandon Clarke,Memphis Grizzlies,"$4,343,920"
Jalen Williams,Oklahoma City Thunder,"$4,341,480"
Grant Williams,Boston Celtics,"$4,306,281"
Darius Bazley,Phoenix Suns,"$4,264,629"
Tyrese Haliburton,Indiana Pacers,"$4,215,120"
Nassir Little,Portland Trail Blazers,"$4,171,548"
Joshua Primo,San Antonio Spurs,"$4,144,320"
Jalen Duren,Detroit Pistons,"$4,124,280"
Danuel House Jr.,Philadelphia 76ers,"$4,105,000"
Justise Winslow,Portland Trail Blazers,"$4,097,561"
Dylan Windler,Cleveland Cavaliers,"$4,037,278"
Chandler Hutchison,Phoenix Suns,"$4,019,459"
Kira Lewis Jr.,New Orleans Pelicans,"$4,004,280"
Terence Davis,Sacramento Kings,"$4,000,000"
George Hill,Indiana Pacers,"$4,000,000"
Chris Duarte,Indiana Pacers,"$3,936,960"
Ochai Agbaji,Utah Jazz,"$3,918,360"
Alex Len,Sacramento Kings,"$3,918,000"
Jordan Poole,Golden State Warriors,"$3,901,399"
Keldon Johnson,San Antonio Spurs,"$3,873,025"
Aaron Nesmith,Indiana Pacers,"$3,804,360"
Mark Williams,Charlotte Hornets,"$3,722,040"
Gabriel Deck,Oklahoma City Thunder,"$3,676,852"
Cole Anthony,Orlando Magic,"$3,613,680"
Sekou Doumbouya,Los Angeles Lakers,"$3,613,680"
Moses Moody,Golden State Warriors,"$3,562,200"
Corey Kispert,Washington Wizards,"$3,552,960"
AJ Griffin,Atlanta Hawks,"$3,536,160"
Mike Muscala,Boston Celtics,"$3,500,000"
Georges Niang,Philadelphia 76ers,"$3,465,000"
Chuma Okeke,Orlando Magic,"$3,433,320"
Isaiah Stewart,Detroit Pistons,"$3,433,320"
Amir Coffey,LA Clippers,"$3,395,062"
Alperen Sengun,Houston Rockets,"$3,375,480"
Tari Eason,Houston Rockets,"$3,309,160"
Aleksej Pokusevski,Oklahoma City Thunder,"$3,261,480"
Trey Burke,Oklahoma City Thunder,"$3,243,750"
Kevin Porter Jr.,Houston Rockets,"$3,217,631"
Trey Murphy III,New Orleans Pelicans,"$3,206,640"
Simone Fontecchio,Utah Jazz,"$3,205,128"
Derrick Jones Jr.,Chicago Bulls,"$3,200,000"
Andre Drummond,Chicago Bulls,"$3,200,000"
Dalen Terry,Chicago Bulls,"$3,191,400"
Kevin Love,Miami Heat,"$3,114,138"
Josh Green,Dallas Mavericks,"$3,098,400"
Jake LaRavia,Memphis Grizzlies,"$3,047,640"
Tre Mann,Oklahoma City Thunder,"$3,046,200"
Jordan Nwora,Indiana Pacers,"$3,000,000"
Sterling Brown,Los Angeles Lakers,"$3,000,000"
Luka Samanic,Utah Jazz,"$2,959,080"
Saddiq Bey,Atlanta Hawks,"$2,959,080"
Malaki Branham,San Antonio Spurs,"$2,925,600"
Kai Jones,Charlotte Hornets,"$2,909,040"
Precious Achiuwa,Toronto Raptors,"$2,840,160"
Christian Braun,Denver Nuggets,"$2,808,600"
Jalen Johnson,Atlanta Hawks,"$2,792,640"
Tyrese Maxey,Philadelphia 76ers,"$2,726,880"
Bruno Fernando,Atlanta Hawks,"$2,717,391"
Trey Lyles,Sacramento Kings,"$2,700,000"
Walker Kessler,Utah Jazz,"$2,696,400"
Marc Gasol,Memphis Grizzlies,"$2,692,991"
Anthony Tolliver,New Orleans Pelicans,"$2,692,991"
Keon Johnson,Portland Trail Blazers,"$2,681,040"
Charles Bassey,San Antonio Spurs,"$2,600,000"
David Roddy,Memphis Grizzlies,"$2,588,640"
Isaiah Jackson,Indiana Pacers,"$2,573,760"
Zeke Nnaji,Denver Nuggets,"$2,498,760"
MarJon Beauchamp,Milwaukee Bucks,"$2,485,200"
Usman Garuba,Houston Rockets,"$2,471,160"
Montrezl Harrell,Philadelphia 76ers,"$2,463,490"
Willy Hernangomez,New Orleans Pelicans,"$2,443,581"
Blake Wesley,San Antonio Spurs,"$2,385,480"
Josh Christopher,Houston Rockets,"$2,372,160"
Leandro Bolmaro,Utah Jazz,"$2,353,320"
Immanuel Quickley,New York Knicks,"$2,316,240"
Wendell Moore Jr.,Minnesota Timberwolves,"$2,306,520"
John Konchar,Memphis Grizzlies,"$2,300,000"
Damian Jones,Utah Jazz,"$2,298,385"
Quentin Grimes,New York Knicks,"$2,277,000"
Andrew Nembhard,Indiana Pacers,"$2,244,111"
Nikola Jovic,Miami Heat,"$2,239,920"
Payton Pritchard,Boston Celtics,"$2,239,200"
Vlatko Cancar,Denver Nuggets,"$2,234,359"
Patrick Baldwin Jr.,Golden State Warriors,"$2,226,000"
TyTy Washington Jr.,Houston Rockets,"$2,210,040"
Bones Hyland,LA Clippers,"$2,201,520"
Bol Bol,Orlando Magic,"$2,200,000"
Peyton Watson,Denver Nuggets,"$2,193,960"
Marquese Chriss,Oklahoma City Thunder,"$2,193,920"
Nik Stauskas,Indiana Pacers,"$2,193,920"
Udoka Azubuike,Utah Jazz,"$2,174,880"
Jaden McDaniels,Minnesota Timberwolves,"$2,161,440"
Jordan McLaughlin,Minnesota Timberwolves,"$2,160,000"
Malachi Flynn,Toronto Raptors,"$2,145,720"
Cam Thomas,Brooklyn Nets,"$2,138,160"
Luke Kornet,Boston Celtics,"$2,133,278"
Desmond Bane,Memphis Grizzlies,"$2,130,240"
Jahlil Okafor,Atlanta Hawks,"$2,130,023"
Jaden Springer,Philadelphia 76ers,"$2,125,200"
Day'Ron Sharpe,Brooklyn Nets,"$2,109,480"
Jevon Carter,Milwaukee Bucks,"$2,100,000"
Santi Aldama,Memphis Grizzlies,"$2,094,240"
Frank Ntilikina,Dallas Mavericks,"$2,036,318"
Tony Bradley,Chicago Bulls,"$2,036,318"
Jaylin Williams,Oklahoma City Thunder,"$2,000,000"
Kenrich Williams,Oklahoma City Thunder,"$2,000,000"
Abdel Nader,Phoenix Suns,"$2,000,000"
Danny Green,Cleveland Cavaliers,"$2,000,000"
Caleb Houstan,Orlando Magic,"$2,000,000"
Jeremiah Robinson-Earl,Oklahoma City Thunder,"$2,000,000"
Garrison Mathews,Atlanta Hawks,"$2,000,000"
Shake Milton,Philadelphia 76ers,"$1,977,718"
Edmond Sumner,Brooklyn Nets,"$1,968,175"
Jontay Porter,Toronto Raptors,"$1,950,000"
Denzel Valentine,Boston Celtics,"$1,939,350"
Jalen McDaniels,Philadelphia 76ers,"$1,930,681"
Naz Reid,Minnesota Timberwolves,"$1,930,681"
Terance Mann,LA Clippers,"$1,930,681"
Jaylen Nowell,Minnesota Timberwolves,"$1,930,681"
Daniel Gafford,Washington Wizards,"$1,930,681"
Dean Wade,Cleveland Cavaliers,"$1,930,681"
Lindy Waters III,Oklahoma City Thunder,"$1,927,896"
Chimezie Metu,Sacramento Kings,"$1,910,680"
Davon Reed,Los Angeles Lakers,"$1,902,133"
Killian Tillie,Memphis Grizzlies,"$1,901,625"
Xavier Tillman,Memphis Grizzlies,"$1,901,625"
Theo Maledon,Charlotte Hornets,"$1,900,000"
Wenyen Gabriel,Los Angeles Lakers,"$1,878,720"
Moritz Wagner,Orlando Magic,"$1,878,720"
Keita Bates-Diop,San Antonio Spurs,"$1,878,720"
Thanasis Antetokounmpo,Milwaukee Bucks,"$1,878,720"
Oshae Brissett,Indiana Pacers,"$1,846,738"
Juancho Hernangomez,Toronto Raptors,"$1,836,090"
Anthony Gill,Washington Wizards,"$1,836,090"
Isaiah Joe,Oklahoma City Thunder,"$1,836,090"
Bismack Biyombo,Phoenix Suns,"$1,836,090"
Juan Toscano-Anderson,Utah Jazz,"$1,836,090"
Matthew Dellavedova,Sacramento Kings,"$1,836,090"
Robin Lopez,Cleveland Cavaliers,"$1,836,090"
Josh Okogie,Phoenix Suns,"$1,836,090"
Drew Eubanks,Portland Trail Blazers,"$1,836,090"
Damion Lee,Phoenix Suns,"$1,836,090"
Dennis Smith Jr.,Charlotte Hornets,"$1,836,090"
Dennis Schroder,Los Angeles Lakers,"$1,836,090"
Justin Jackson,Boston Celtics,"$1,836,090"
Bryn Forbes,Minnesota Timberwolves,"$1,836,090"
T.J. Warren,Phoenix Suns,"$1,836,090"
Austin Rivers,Minnesota Timberwolves,"$1,836,090"
Thomas Bryant,Denver Nuggets,"$1,836,090"
Udonis Haslem,Miami Heat,"$1,836,090"
Aaron Holiday,Atlanta Hawks,"$1,836,090"
Frank Kaminsky,Houston Rockets,"$1,836,090"
Rodney McGruder,Detroit Pistons,"$1,836,090"
JaMychal Green,Golden State Warriors,"$1,836,090"
Andre Iguodala,Golden State Warriors,"$1,836,090"
Troy Brown Jr.,Los Angeles Lakers,"$1,836,090"
Ryan Arcidiacono,Portland Trail Blazers,"$1,836,090"
Taj Gibson,Washington Wizards,"$1,836,090"
DeAndre Jordan,Denver Nuggets,"$1,836,090"
Theo Pinson,Dallas Mavericks,"$1,836,090"
Markieff Morris,Dallas Mavericks,"$1,836,090"
Raul Neto,Cleveland Cavaliers,"$1,836,090"
Matt Ryan,Minnesota Timberwolves,"$1,836,090"
Nathan Knight,Minnesota Timberwolves,"$1,836,090"
Svi Mykhailiuk,Charlotte Hornets,"$1,836,090"
Noah Vonleh,Boston Celtics,"$1,836,090"
Blake Griffin,Boston Celtics,"$1,836,090"
Wesley Matthews,Milwaukee Bucks,"$1,836,090"
Wes Iwundu,Sacramento Kings,"$1,824,003"
Gabe Vincent,Miami Heat,"$1,815,677"
Max Strus,Miami Heat,"$1,815,677"
Javonte Green,Chicago Bulls,"$1,815,677"
Juwan Morgan,LA Clippers,"$1,815,518"
Herbert Jones,New Orleans Pelicans,"$1,785,000"
Nick Richards,Charlotte Hornets,"$1,782,621"
Lamar Stevens,Cleveland Cavaliers,"$1,782,621"
Vernon Carey Jr.,Washington Wizards,"$1,782,621"
Tre Jones,San Antonio Spurs,"$1,782,621"
KZ Okpala,Sacramento Kings,"$1,782,621"
KJ Martin,Houston Rockets,"$1,782,621"
Paul Reed,Philadelphia 76ers,"$1,782,621"
Miye Oni,Orlando Magic,"$1,782,621"
Yogi Ferrell,LA Clippers,"$1,782,621"
Alen Smailagic,Golden State Warriors,"$1,782,621"
Naji Marshall,New Orleans Pelicans,"$1,782,621"
Yuta Watanabe,Brooklyn Nets,"$1,762,796"
Khyri Thomas,Houston Rockets,"$1,762,796"
Omer Yurtseven,Miami Heat,"$1,752,638"
Saben Lee,Philadelphia 76ers,"$1,752,638"
Devin Cannady,Orlando Magic,"$1,752,638"
Luca Vildoza,Milwaukee Bucks,"$1,752,638"
Rayjon Tucker,Milwaukee Bucks,"$1,752,638"
Haywood Highsmith,Miami Heat,"$1,752,638"
Malik Fitts,LA Clippers,"$1,752,638"
Paul Watson,Oklahoma City Thunder,"$1,701,593"
Charlie Brown Jr.,New York Knicks,"$1,701,593"
Kelan Martin,New Orleans Pelicans,"$1,701,593"
Mfiondu Kabengele,Boston Celtics,"$1,701,593"
Sam Dekker,Toronto Raptors,"$1,669,178"
Jarrell Brantley,Utah Jazz,"$1,669,178"
E'Twaun Moore,Orlando Magic,"$1,669,178"
Solomon Hill,New York Knicks,"$1,669,178"
Trevor Ariza,Los Angeles Lakers,"$1,669,178"
Semi Ojeleye,LA Clippers,"$1,669,178"
Kevin Pangos,Cleveland Cavaliers,"$1,669,178"
Jabari Parker,Boston Celtics,"$1,669,178"
Enes Freedom,Houston Rockets,"$1,669,178"
Jericho Sims,New York Knicks,"$1,639,842"
Kessler Edwards,Sacramento Kings,"$1,637,966"
Trevelin Queen,Indiana Pacers,"$1,637,966"
Isaiah Todd,Washington Wizards,"$1,575,000"
JT Thor,Charlotte Hornets,"$1,563,518"
Jared Butler,Oklahoma City Thunder,"$1,563,518"
Isaiah Livers,Detroit Pistons,"$1,563,518"
Jason Preston,LA Clippers,"$1,563,518"
Aaron Wiggins,Oklahoma City Thunder,"$1,563,518"
Miles McBride,New York Knicks,"$1,563,518"
Duane Washington Jr.,Phoenix Suns,"$1,563,518"
Trendon Watford,Portland Trail Blazers,"$1,563,518"
Daishen Nix,Houston Rockets,"$1,563,518"
Austin Reaves,Los Angeles Lakers,"$1,563,518"
Brandon Boston Jr.,LA Clippers,"$1,563,518"
Jock Landale,Phoenix Suns,"$1,563,518"
Greg Brown III,Portland Trail Blazers,"$1,563,518"
Marko Simonovic,Chicago Bulls,"$1,563,518"
Ayo Dosunmu,Chicago Bulls,"$1,563,518"
Terry Taylor,Chicago Bulls,"$1,563,518"
Jose Alvarado,New Orleans Pelicans,"$1,563,518"
Sam Hauser,Boston Celtics,"$1,563,518"
Vit Krejci,Atlanta Hawks,"$1,563,518"
Dalano Banton,Toronto Raptors,"$1,563,318"
Jahmi'us Ramsey,Toronto Raptors,"$1,517,981"
Daniel Oturu,Toronto Raptors,"$1,517,981"
Caleb Homesley,Washington Wizards,"$1,517,981"
Mamadi Diakite,Cleveland Cavaliers,"$1,517,981"
Elijah Bryant,Milwaukee Bucks,"$1,517,981"
Deividas Sirvydis,Indiana Pacers,"$1,517,981"
Christian Koloko,Toronto Raptors,"$1,500,000"
Tyus Jones,Memphis Grizzlies,"$1,500,000"
Alize Johnson,San Antonio Spurs,"$1,392,896"
Kemba Walker,Dallas Mavericks,"$1,392,896"
Stanley Johnson,San Antonio Spurs,"$1,245,164"
Kennedy Chandler,Memphis Grizzlies,"$1,200,000"
Alfonzo McKinnie,Chicago Bulls,"$1,090,007"
Bryce McGowens,Charlotte Hornets,"$1,075,000"
Chima Moneke,Sacramento Kings,"$1,017,781"
Jabari Walker,Portland Trail Blazers,"$1,017,781"
Josh Minott,Minnesota Timberwolves,"$1,017,781"
Tyrese Martin,Atlanta Hawks,"$1,017,781"
Ryan Rollins,Golden State Warriors,"$1,017,781"
Max Christie,Los Angeles Lakers,"$1,017,781"
Jaden Hardy,Dallas Mavericks,"$1,017,781"
Kenneth Lofton Jr.,Memphis Grizzlies,"$1,000,000"
Luka Garza,Minnesota Timberwolves,"$925,258"
Jordan Goodwin,Washington Wizards,"$900,000"
Sam Merrill,Cleveland Cavaliers,"$850,000"
Kris Dunn,Utah Jazz,"$735,819"
Michael Carter-Williams,Orlando Magic,"$652,829"
Gorgui Dieng,San Antonio Spurs,"$622,582"
Goga Bitadze,Orlando Magic,"$612,181"
Boban Marjanovic,Houston Rockets,"$601,478"
James Johnson,Indiana Pacers,"$590,926"
Terrence Ross,Phoenix Suns,"$580,373"
Dewayne Dedmon,Philadelphia 76ers,"$580,373"
Reggie Jackson,Denver Nuggets,"$580,373"
Justin Holiday,Dallas Mavericks,"$569,821"
Keifer Sykes,Indiana Pacers,"$558,345"
Eugene Omoruyi,Detroit Pistons,"$555,402"
Joe Wieskamp,Toronto Raptors,"$554,989"
PJ Dozier,Sacramento Kings,"$539,450"
DeAndre' Bembry,Milwaukee Bucks,"$518,021"
Cody Zeller,Miami Heat,"$517,060"
Admiral Schofield,Orlando Magic,"$516,508"
Russell Westbrook,LA Clippers,"$495,955"
R.J. Hampton,Detroit Pistons,"$485,403"
Ish Wainright,Phoenix Suns,"$474,851"
Will Barton,Toronto Raptors,"$432,642"
Isaiah Roby,San Antonio Spurs,"$400,000"
