Name,Team,Salary
Speedy Claxton,Golden State Warriors,"$1,667,000"
Morris Peterson,Toronto Raptors,"$1,646,000"
Donnell Harvey,Phoenix Suns,"$1,631,000"
DeShawn Stevenson,Orlando Magic,"$1,624,000"
Richard Jefferson,New Jersey Nets,"$1,586,000"
Jake Tsakalidis,Memphis Grizzlies,"$1,580,000"
Mamadou N'diaye,Atlanta Hawks,"$1,537,000"
Troy Murphy,Golden State Warriors,"$1,507,000"
Mark Madsen,Minnesota Timberwolves,"$1,474,000"
Bryce Drew,New Orleans Hornets,"$1,300,000"
Michael Bradley,Atlanta Hawks,"$1,292,000"
Jason Collins,New Jersey Nets,"$1,227,000"
Zach Randolph,Portland Trail Blazers,"$1,172,000"
Brandon Armstrong,New Jersey Nets,"$995,000"
Andrei Kirilenko,Utah Jazz,"$956,000"
Samuel Dalembert,Philadelphia 76ers,"$887,000"
Primoz Brezec,Indiana Pacers,"$862,000"
Jamaal Tinsley,Indiana Pacers,"$861,000"
Tony Parker,San Antonio Spurs,"$856,000"
Gerald Wallace,Sacramento Kings,"$764,000"
Predrag Drobnjak,LA Clippers,"$639,000"
Trenton Hassell,Minnesota Timberwolves,"$587,000"
