Name,Team,Salary
Kenny Anderson,Boston Celtics,"$7,520,000"
Matt Geiger,Philadelphia 76ers,"$7,515,000"
Tyrone Hill,Philadelphia 76ers,"$7,415,000"
Toni Kukoc,Atlanta Hawks,"$7,167,000"
Clifford Robinson,Phoenix Suns,"$6,890,000"
Christian Laettner,Washington Wizards,"$6,625,000"
Chris Dudley,Phoenix Suns,"$6,200,000"
Jamal Mashburn,Charlotte Hornets,"$6,200,000"
Dale Davis,Portland Trail Blazers,"$6,175,000"
Alan Henderson,Atlanta Hawks,"$5,909,000"
P.J. Brown,Charlotte Hornets,"$5,764,000"
Luc Longley,New York Knicks,"$5,750,000"
Marcus Camby,New York Knicks,"$5,750,000"
Jermaine O'Neal,Indiana Pacers,"$5,700,000"
Donyell Marshall,Utah Jazz,"$5,630,000"
Bryant Stith,Boston Celtics,"$5,620,000"
Erick Dampier,Golden State Warriors,"$5,611,000"
Wesley Person,Cleveland Cavaliers,"$5,600,000"
Anthony Mason,Miami Heat,"$5,553,000"
Ron Mercer,Chicago Bulls,"$5,515,000"
Isaac Austin,Vancouver Grizzlies,"$5,500,000"
Antonio Davis,Toronto Raptors,"$5,500,000"
Steve Nash,Dallas Mavericks,"$5,500,000"
Derrick McKey,Indiana Pacers,"$5,400,000"
Kelvin Cato,Houston Rockets,"$5,400,000"
Jim Mcilvaine,New Jersey Nets,"$5,400,000"
Sean Elliott,San Antonio Spurs,"$5,333,000"
Robert Horry,Los Angeles Lakers,"$5,300,000"
Austin Croshere,Indiana Pacers,"$5,298,000"
Greg Ostertag,Utah Jazz,"$5,200,000"
Jerry Stackhouse,Detroit Pistons,"$5,000,000"
Charlie Ward,New York Knicks,"$5,000,000"
Lorenzen Wright,Atlanta Hawks,"$4,950,000"
Loy Vaught,Washington Wizards,"$4,812,000"
Mookie Blaylock,Golden State Warriors,"$4,800,000"
Chris Mills,Golden State Warriors,"$4,800,000"
Chris Childs,Toronto Raptors,"$4,680,000"
Bryon Russell,Utah Jazz,"$4,570,000"
Bo Outlaw,Orlando Magic,"$4,500,000"
Walt Williams,Houston Rockets,"$4,500,000"
Tariq Abdul-Wahad,Denver Nuggets,"$4,500,000"
Bob Sura,Golden State Warriors,"$4,386,000"
Jason Caffey,Milwaukee Bucks,"$4,375,000"
Robert Pack,Denver Nuggets,"$4,320,000"
Brent Barry,Seattle SuperSonics,"$4,320,000"
Vitaly Potapenko,Boston Celtics,"$4,286,000"
Brevin Knight,Atlanta Hawks,"$4,250,000"
Howard Eisley,Dallas Mavericks,"$4,250,000"
Scott Williams,Milwaukee Bucks,"$4,200,000"
Brad Miller,Chicago Bulls,"$4,000,000"
Duane Causwell,Miami Heat,"$4,000,000"
Ben Wallace,Detroit Pistons,"$4,000,000"
Dan Majerle,Miami Heat,"$4,000,000"
Corliss Williamson,Detroit Pistons,"$3,997,000"
Cedric Ceballos,Miami Heat,"$3,937,000"
Jahidi White,Washington Wizards,"$3,922,000"
Cuttino Mobley,Houston Rockets,"$3,922,000"
Scot Pollard,Sacramento Kings,"$3,922,000"
Rashard Lewis,Seattle SuperSonics,"$3,920,000"
Eric Williams,Boston Celtics,"$3,892,000"
Voshon Lenard,Denver Nuggets,"$3,780,000"
Dana Barros,Detroit Pistons,"$3,700,000"
Michael Olowokandi,Los Angeles Clippers,"$3,697,000"
Kurt Thomas,New York Knicks,"$3,680,000"
Elton Brand,Chicago Bulls,"$3,629,000"
Adonal Foyle,Golden State Warriors,"$3,578,000"
Mark Jackson,New York Knicks,"$3,565,000"
Kenyon Martin,New Jersey Nets,"$3,536,000"
Michael Stewart,Toronto Raptors,"$3,520,000"
Derek Strong,Los Angeles Clippers,"$3,510,000"
Greg Anthony,Portland Trail Blazers,"$3,500,000"
Sam Cassell,Milwaukee Bucks,"$3,500,000"
Rick Fox,Los Angeles Lakers,"$3,412,000"
Adam Keefe,Golden State Warriors,"$3,390,000"
Lamond Murray,Cleveland Cavaliers,"$3,375,000"
Eric Snow,Philadelphia 76ers,"$3,375,000"
Ervin Johnson,Milwaukee Bucks,"$3,310,000"
Mike Bibby,Vancouver Grizzlies,"$3,308,000"
Jud Buechler,Detroit Pistons,"$3,259,000"
Travis Best,Indiana Pacers,"$3,250,000"
Steve Francis,Houston Rockets,"$3,246,000"
Tony Battie,Boston Celtics,"$3,200,000"
Travis Knight,New York Knicks,"$3,200,000"
Stromile Swift,Vancouver Grizzlies,"$3,164,000"
Doug Christie,Sacramento Kings,"$3,132,000"
Darrel Armstrong,Orlando Magic,"$3,100,000"
Tracy Murray,Toronto Raptors,"$3,060,000"
Derek Fisher,Los Angeles Lakers,"$3,000,000"
Eric Piatkowski,Los Angeles Clippers,"$3,000,000"
Chucky Atkins,Detroit Pistons,"$3,000,000"
Tyrone Nesby,Washington Wizards,"$2,990,000"
Raef LaFrentz,Denver Nuggets,"$2,970,000"
Baron Davis,Charlotte Hornets,"$2,916,000"
Brent Price,Vancouver Grizzlies,"$2,880,000"
David Wesley,Charlotte Hornets,"$2,880,000"
Dean Garrett,Minnesota Timberwolves,"$2,880,000"
Mikki Moore,Detroit Pistons,"$2,848,000"
Darius Miles,Los Angeles Clippers,"$2,841,000"
Popeye Jones,Washington Wizards,"$2,815,000"
Antonio Daniels,San Antonio Spurs,"$2,814,000"
Walter McCarty,Boston Celtics,"$2,812,000"
Jerome Williams,Toronto Raptors,"$2,750,000"
Anthony Peeler,Minnesota Timberwolves,"$2,737,000"
Jon Barry,Sacramento Kings,"$2,727,000"
Cedric Henderson,Cleveland Cavaliers,"$2,700,000"
Kevin Willis,Denver Nuggets,"$2,700,000"
Lawrence Funderburke,Sacramento Kings,"$2,700,000"
Antawn Jamison,Golden State Warriors,"$2,678,000"
Lindsey Hunter,Milwaukee Bucks,"$2,650,000"
Lamar Odom,Los Angeles Clippers,"$2,628,000"
Malik Rose,San Antonio Spurs,"$2,570,000"
Marcus Fizer,Chicago Bulls,"$2,562,000"
Dragan Tarlac,Chicago Bulls,"$2,500,000"
Vince Carter,Toronto Raptors,"$2,425,000"
Jonathan Bender,Indiana Pacers,"$2,380,000"
Chris Whitney,Washington Wizards,"$2,370,000"
Mike Miller,Orlando Magic,"$2,320,000"
Othella Harrington,New York Knicks,"$2,250,000"
Derek Anderson,San Antonio Spurs,"$2,250,000"
John Starks,Utah Jazz,"$2,250,000"
Will Perdue,Portland Trail Blazers,"$2,250,000"
Randy Brown,Boston Celtics,"$2,250,000"
Brian Shaw,Los Angeles Lakers,"$2,250,000"
A.C. Green,Miami Heat,"$2,250,000"
Bimbo Coles,Cleveland Cavaliers,"$2,250,000"
Joe Smith,Detroit Pistons,"$2,250,000"
Aaron Williams,New Jersey Nets,"$2,250,000"
Sam Perkins,Indiana Pacers,"$2,250,000"
Rod Strickland,Portland Trail Blazers,"$2,250,000"
Tony Delk,Phoenix Suns,"$2,250,000"
Chauncey Billups,Minnesota Timberwolves,"$2,250,000"
Bobby Jackson,Sacramento Kings,"$2,250,000"
Chris Crawford,Atlanta Hawks,"$2,250,000"
Eric Montross,Toronto Raptors,"$2,240,000"
Robert Traylor,Cleveland Cavaliers,"$2,203,000"
Steve Kerr,San Antonio Spurs,"$2,200,000"
Detlef Schrempf,Portland Trail Blazers,"$2,200,000"
Rodney Rogers,Phoenix Suns,"$2,200,000"
Jamie Feick,New Jersey Nets,"$2,200,000"
Jamal Crawford,Chicago Bulls,"$2,200,000"
John Wallace,Detroit Pistons,"$2,200,000"
Terry Porter,San Antonio Spurs,"$2,200,000"
Shandon Anderson,Houston Rockets,"$2,200,000"
Ron Harper,Los Angeles Lakers,"$2,200,000"
Olden Polynice,Utah Jazz,"$2,200,000"
Carlos Rogers,Houston Rockets,"$2,200,000"
Calbert Cheaney,Denver Nuggets,"$2,200,000"
Michael Curry,Detroit Pistons,"$2,200,000"
George McCloud,Denver Nuggets,"$2,200,000"
Otis Thorpe,Charlotte Hornets,"$2,200,000"
George Lynch,Philadelphia 76ers,"$2,200,000"
Grant Long,Vancouver Grizzlies,"$2,200,000"
Wally Szczerbiak,Minnesota Timberwolves,"$2,162,000"
Sean Rooks,Los Angeles Clippers,"$2,160,000"
Lucious Harris,New Jersey Nets,"$2,160,000"
DerMarr Johnson,Atlanta Hawks,"$2,107,000"
Sam Mitchell,Minnesota Timberwolves,"$2,100,000"
Alvin Williams,Toronto Raptors,"$2,100,000"
Vinny Del Negro,Phoenix Suns,"$2,100,000"
Clarence Weatherspoon,Cleveland Cavaliers,"$2,100,000"
Cherokee Parks,Los Angeles Clippers,"$2,100,000"
Jason Williams,Sacramento Kings,"$2,011,000"
Dell Curry,Toronto Raptors,"$2,000,000"
Richard Hamilton,Washington Wizards,"$1,973,000"
Chris Mihm,Cleveland Cavaliers,"$1,923,000"
Andrew DeClercq,Orlando Magic,"$1,920,000"
Larry Hughes,Golden State Warriors,"$1,842,000"
Aaron McKie,Philadelphia 76ers,"$1,820,000"
Andre Miller,Cleveland Cavaliers,"$1,808,000"
Greg Foster,Los Angeles Lakers,"$1,764,000"
Tyrone Bogues,New York Knicks,"$1,740,000"
Darvin Ham,Milwaukee Bucks,"$1,700,000"
Dirk Nowitzki,Dallas Mavericks,"$1,693,000"
Shawn Marion,Phoenix Suns,"$1,662,000"
Joel Przybilla,Milwaukee Bucks,"$1,619,000"
Paul Pierce,Boston Celtics,"$1,608,000"
Jason Terry,Atlanta Hawks,"$1,579,000"
Keyon Dooling,Los Angeles Clippers,"$1,538,000"
Bonzi Wells,Portland Trail Blazers,"$1,528,000"
Jacque Vaughn,Utah Jazz,"$1,500,000"
Trajan Langdon,Cleveland Cavaliers,"$1,500,000"
Matt Bullard,Houston Rockets,"$1,481,000"
Jerome Moiso,Boston Celtics,"$1,461,000"
Aleksandar Radojevic,Denver Nuggets,"$1,425,000"
Johnny Newman,New Jersey Nets,"$1,400,000"
Keon Clark,Toronto Raptors,"$1,379,000"
Tony Massenburg,Vancouver Grizzlies,"$1,360,000"
Corey Maggette,Los Angeles Clippers,"$1,353,000"
Corie Blount,Golden State Warriors,"$1,320,000"
Courtney Alexander,Washington Wizards,"$1,319,000"
Michael Dickerson,Vancouver Grizzlies,"$1,310,000"
Peja Stojakovic,Sacramento Kings,"$1,310,000"
William Avery,Minnesota Timberwolves,"$1,286,000"
Mateen Cleaves,Detroit Pistons,"$1,253,000"
Matt Harpring,Cleveland Cavaliers,"$1,244,000"
Zan Tabak,Indiana Pacers,"$1,210,000"
Danny Ferry,San Antonio Spurs,"$1,200,000"
Anthony Johnson,Cleveland Cavaliers,"$1,200,000"
LaPhonso Ellis,Minnesota Timberwolves,"$1,200,000"
Eldridge Recasner,Charlotte Hornets,"$1,200,000"
Danny Manning,Utah Jazz,"$1,200,000"
Anthony Carter,Miami Heat,"$1,200,000"
Hersey Hawkins,Charlotte Hornets,"$1,200,000"
Jason Collier,Houston Rockets,"$1,190,000"
Metta World Peace,Chicago Bulls,"$1,160,000"
Hedo Turkoglu,Sacramento Kings,"$1,131,000"
Tom Hammonds,Minnesota Timberwolves,"$1,130,000"
Rasho Nesterovic,Minnesota Timberwolves,"$1,123,000"
Cal Bowdler,Atlanta Hawks,"$1,102,000"
Greg Buckner,Dallas Mavericks,"$1,100,000"
Desmond Mason,Seattle SuperSonics,"$1,074,000"
James Posey,Denver Nuggets,"$1,047,000"
Quentin Richardson,Los Angeles Clippers,"$1,020,000"
Pat Garrity,Orlando Magic,"$1,019,000"
Quincy Lewis,Utah Jazz,"$1,000,000"
Ruben Patterson,Seattle SuperSonics,"$990,000"
Roshown McLeod,Philadelphia 76ers,"$978,000"
Jamaal Magloire,Charlotte Hornets,"$975,000"
Dion Glover,Atlanta Hawks,"$960,000"
Ricky Davis,Miami Heat,"$939,000"
Jeff Foster,Indiana Pacers,"$922,000"
Brian Skinner,Los Angeles Clippers,"$901,000"
Morris Peterson,Toronto Raptors,"$898,000"
Kenny Thomas,Houston Rockets,"$885,000"
Fred Hoiberg,Chicago Bulls,"$880,000"
Tyronn Lue,Los Angeles Lakers,"$865,000"
Devean George,Los Angeles Lakers,"$849,000"
Felipe Lopez,Minnesota Timberwolves,"$831,000"
DeShawn Stevenson,Utah Jazz,"$828,000"
John Crotty,Utah Jazz,"$800,000"
Don Maclean,Miami Heat,"$798,000"
Al Harrington,Indiana Pacers,"$797,000"
Dalibor Bagaric,Chicago Bulls,"$795,000"
Tim James,Charlotte Hornets,"$783,000"
Jake Tsakalidis,Phoenix Suns,"$763,000"
Vonteego Cummings,Golden State Warriors,"$757,000"
Hubert Davis,Washington Wizards,"$752,000"
Corey Benjamin,Chicago Bulls,"$744,000"
Nazr Mohammed,Atlanta Hawks,"$739,000"
Jumaine Jones,Philadelphia 76ers,"$735,000"
Bruce Bowen,Miami Heat,"$733,000"
Scott Padgett,Utah Jazz,"$730,000"
Damon Jones,Vancouver Grizzlies,"$714,000"
Erick Barkley,Portland Trail Blazers,"$712,000"
Mark Madsen,Los Angeles Lakers,"$707,000"
Darrick Martin,Sacramento Kings,"$673,000"
Emanual Davis,Seattle SuperSonics,"$611,000"
Eddie Robinson,Charlotte Hornets,"$600,000"
John Amaechi,Orlando Magic,"$598,000"
Shammond Williams,Seattle SuperSonics,"$550,000"
Kevin Edwards,Vancouver Grizzlies,"$548,000"
Mahmoud Abdul-Rauf,Vancouver Grizzlies,"$548,000"
David Benoit,Utah Jazz,"$548,000"
David Wingate,Seattle SuperSonics,"$548,000"
Mario Elie,Phoenix Suns,"$548,000"
Felton Spencer,New York Knicks,"$548,000"
Don Reid,Orlando Magic,"$548,000"
Monty Williams,Orlando Magic,"$548,000"
Shawnelle Scott,San Antonio Spurs,"$548,000"
Terry Davis,Denver Nuggets,"$548,000"
Stacey Augmon,Portland Trail Blazers,"$548,000"
Dee Brown,Orlando Magic,"$548,000"
Matt Maloney,Atlanta Hawks,"$548,000"
Antonio Harvey,Portland Trail Blazers,"$548,000"
Jeff McInnis,Los Angeles Clippers,"$523,000"
Tyus Edney,Indiana Pacers,"$523,000"
Troy Hudson,Orlando Magic,"$523,000"
Moochie Norris,Houston Rockets,"$523,000"
Ryan Bowen,Denver Nuggets,"$508,000"
Laron Profit,Washington Wizards,"$508,000"
Rick Brunson,New York Knicks,"$507,000"
Bruno Sundov,Indiana Pacers,"$498,000"
Kornel David,Detroit Pistons,"$498,000"
Mark Pope,Milwaukee Bucks,"$498,000"
Adrian Griffin,Boston Celtics,"$498,000"
Mark Bryant,Dallas Mavericks,"$458,000"
Calvin Booth,Dallas Mavericks,"$423,000"
Todd MacCulloch,Philadelphia 76ers,"$423,000"
Mark Blount,Boston Celtics,"$423,000"
Rafer Alston,Milwaukee Bucks,"$423,000"
Evan Eschmeyer,New Jersey Nets,"$423,000"
Chris Herren,Boston Celtics,"$423,000"
Elliot Perry,Phoenix Suns,"$390,000"
Kevin Ollie,Philadelphia 76ers,"$363,000"
Milt Palacio,Boston Celtics,"$326,000"
Eduardo Najera,Dallas Mavericks,"$316,000"
Mike Smith,Washington Wizards,"$316,000"
Michael Redd,Milwaukee Bucks,"$316,000"
Zendon Hamilton,Los Angeles Clippers,"$316,000"
Jason Hart,Milwaukee Bucks,"$316,000"
Daniel Santiago,Phoenix Suns,"$316,000"
Dan Langhi,Houston Rockets,"$316,000"
Eddie House,Miami Heat,"$316,000"
Soumaila Samake,New Jersey Nets,"$316,000"
Jake Voskuhl,Chicago Bulls,"$316,000"
Stephen Jackson,New Jersey Nets,"$316,000"
Chris Porter,Golden State Warriors,"$316,000"
Paul McPherson,Golden State Warriors,"$316,000"
A.J. Guyton,Chicago Bulls,"$316,000"
Brian Cardinal,Detroit Pistons,"$316,000"
Marc Jackson,Golden State Warriors,"$316,000"
Ruben Wolkowyski,Seattle SuperSonics,"$316,000"
Olumide Oyedeji,Seattle SuperSonics,"$316,000"
Hanno Mottola,Atlanta Hawks,"$316,000"
Rodney Buford,Philadelphia 76ers,"$288,000"
Anthony Goldwire,Denver Nuggets,"$243,000"
Chucky Brown,Cleveland Cavaliers,"$241,000"
Vernon Maxwell,Dallas Mavericks,"$161,000"
Doug Overton,New Jersey Nets,"$90,000"
Sean Colson,Houston Rockets,"$83,000"
David Vanterpool,Washington Wizards,"$80,000"
Steve Goodrich,Chicago Bulls,"$37,000"
Eddie Gill,New Jersey Nets,"$34,000"
Chris Garner,Golden State Warriors,"$32,000"
Scott Burrell,Charlotte Hornets,"$29,000"
Dan Mcclintock,Denver Nuggets,"$26,000"
Raja Bell,Philadelphia 76ers,"$24,000"
Jamel Thomas,New Jersey Nets,"$24,000"
