Name,Team,Salary
JJ Redick,LA Clippers,"$7,085,000"
Anthony Davis,New Orleans Pelicans,"$7,070,730"
Marvin Williams,Charlotte Hornets,"$7,000,000"
Cory Joseph,Toronto Raptors,"$7,000,000"
Rodney Stuckey,Indiana Pacers,"$7,000,000"
Lou Williams,Los Angeles Lakers,"$7,000,000"
Ed Davis,Portland Trail Blazers,"$6,980,802"
Isaiah Thomas,Boston Celtics,"$6,912,869"
Jae Crowder,Boston Celtics,"$6,796,117"
Greivis Vasquez,Milwaukee Bucks,"$6,600,000"
Aron Baynes,Detroit Pistons,"$6,500,000"
Carl Landry,Philadelphia 76ers,"$6,500,000"
Patrick Beverley,Houston Rockets,"$6,486,486"
Michael Kidd-Gilchrist,Charlotte Hornets,"$6,331,404"
Jarrett Jack,Brooklyn Nets,"$6,300,000"
Jodie Meeks,Detroit Pistons,"$6,270,000"
Patrick Patterson,Toronto Raptors,"$6,268,675"
Spencer Hawes,Charlotte Hornets,"$6,110,034"
Marco Belinelli,Sacramento Kings,"$6,060,606"
Gerald Henderson,Portland Trail Blazers,"$6,000,000"
Andrew Wiggins,Minnesota Timberwolves,"$5,758,680"
Kyle Korver,Atlanta Hawks,"$5,746,479"
Karl-Anthony Towns,Minnesota Timberwolves,"$5,703,600"
Bradley Beal,Washington Wizards,"$5,694,674"
Jamal Crawford,LA Clippers,"$5,675,000"
Courtney Lee,Charlotte Hornets,"$5,675,000"
Martell Webster,New Orleans Pelicans,"$5,613,500"
Nikola Mirotic,Chicago Bulls,"$5,543,725"
Shaun Livingston,Golden State Warriors,"$5,543,725"
Josh McRoberts,Miami Heat,"$5,543,725"
Mirza Teletovic,Phoenix Suns,"$5,500,000"
P.J. Tucker,Phoenix Suns,"$5,500,000"
Brandan Wright,Memphis Grizzlies,"$5,464,000"
Deron Williams,Dallas Mavericks,"$5,378,974"
Tim Duncan,San Antonio Spurs,"$5,250,000"
Nick Young,Los Angeles Lakers,"$5,219,169"
Zaza Pachulia,Dallas Mavericks,"$5,200,000"
Victor Oladipo,Orlando Magic,"$5,192,520"
Tony Allen,Memphis Grizzlies,"$5,158,539"
Jabari Parker,Milwaukee Bucks,"$5,152,440"
Dion Waiters,Oklahoma City Thunder,"$5,138,430"
D'Angelo Russell,Los Angeles Lakers,"$5,103,120"
Chris Kaman,Portland Trail Blazers,"$5,016,000"
Darren Collison,Sacramento Kings,"$5,013,559"
C.J. Watson,Orlando Magic,"$5,000,000"
JR Smith,Cleveland Cavaliers,"$5,000,000"
Jonas Jerebko,Boston Celtics,"$5,000,000"
Marcus Morris Sr.,Detroit Pistons,"$5,000,000"
Chris Andersen,Memphis Grizzlies,"$5,000,000"
Timofey Mozgov,Cleveland Cavaliers,"$4,950,000"
Trevor Booker,Utah Jazz,"$4,775,000"
Otto Porter Jr.,Washington Wizards,"$4,662,960"
Jonas Valanciunas,Toronto Raptors,"$4,660,482"
Joel Embiid,Philadelphia 76ers,"$4,626,960"
Jahlil Okafor,Philadelphia 76ers,"$4,582,680"
Kyle Singler,Oklahoma City Thunder,"$4,500,000"
Mike Dunleavy,Chicago Bulls,"$4,500,000"
CJ Miles,Indiana Pacers,"$4,394,225"
Alexis Ajinca,New Orleans Pelicans,"$4,389,607"
Jared Dudley,Washington Wizards,"$4,375,000"
Jameer Nelson,Denver Nuggets,"$4,345,000"
Mario Chalmers,Memphis Grizzlies,"$4,300,000"
Jason Smith,Orlando Magic,"$4,300,000"
J.J. Barea,Dallas Mavericks,"$4,290,000"
Damian Lillard,Portland Trail Blazers,"$4,236,287"
Cody Zeller,Charlotte Hornets,"$4,204,200"
Aaron Gordon,Orlando Magic,"$4,171,680"
Kristaps Porzingis,New York Knicks,"$4,131,720"
Vince Carter,Memphis Grizzlies,"$4,088,019"
Devin Harris,Dallas Mavericks,"$4,053,446"
Lavoy Allen,Indiana Pacers,"$4,050,000"
Ian Mahinmi,Indiana Pacers,"$4,000,000"
Jordan Hill,Indiana Pacers,"$4,000,000"
Derrick Williams,New York Knicks,"$4,000,000"
Alan Anderson,Washington Wizards,"$4,000,000"
Thabo Sefolosha,Atlanta Hawks,"$4,000,000"
Raymond Felton,Dallas Mavericks,"$3,950,313"
Nemanja Bjelica,Minnesota Timberwolves,"$3,950,001"
Harrison Barnes,Golden State Warriors,"$3,873,398"
Marreese Speights,Golden State Warriors,"$3,815,000"
Alex Len,Phoenix Suns,"$3,807,120"
Dante Exum,Dallas Mavericks,"$3,777,720"
Nick Collison,Oklahoma City Thunder,"$3,750,000"
Kyle O'Quinn,New York Knicks,"$3,750,000"
Patty Mills,San Antonio Spurs,"$3,578,947"
Terrence Ross,Toronto Raptors,"$3,553,917"
Matt Barnes,Memphis Grizzlies,"$3,542,500"
Will Barton,Denver Nuggets,"$3,533,333"
Nerlens Noel,Philadelphia 76ers,"$3,457,800"
Marcus Smart,Boston Celtics,"$3,431,040"
Bojan Bogdanovic,Brooklyn Nets,"$3,425,510"
Evan Turner,Boston Celtics,"$3,425,510"
Willie Cauley-Stein,Sacramento Kings,"$3,398,280"
Quincy Pondexter,San Antonio Spurs,"$3,382,023"
Paul Pierce,LA Clippers,"$3,376,000"
Anthony Morrow,Oklahoma City Thunder,"$3,344,000"
Mike Scott,Atlanta Hawks,"$3,333,333"
Drew Gooden,Washington Wizards,"$3,300,000"
Andre Drummond,Detroit Pistons,"$3,272,091"
KJ McDaniels,Houston Rockets,"$3,189,794"
Ben McLemore,Sacramento Kings,"$3,156,600"
Randy Foye,Oklahoma City Thunder,"$3,135,000"
Julius Randle,Los Angeles Lakers,"$3,132,240"
Austin Rivers,LA Clippers,"$3,110,796"
Emmanuel Mudiay,Denver Nuggets,"$3,102,240"
Meyers Leonard,Portland Trail Blazers,"$3,075,880"
Jeremy Lamb,Charlotte Hornets,"$3,034,356"
Jerryd Bayless,Milwaukee Bucks,"$3,000,000"
Brandon Bass,Los Angeles Lakers,"$3,000,000"
D.J. Augustin,Denver Nuggets,"$3,000,000"
Anthony Tolliver,Detroit Pistons,"$3,000,000"
John Henson,Milwaukee Bucks,"$2,943,221"
Tibor Pleiss,Utah Jazz,"$2,900,000"
Luis Scola,Toronto Raptors,"$2,900,000"
Maurice Harkless,Portland Trail Blazers,"$2,894,059"
Kentavious Caldwell-Pope,Detroit Pistons,"$2,891,760"
Nik Stauskas,Philadelphia 76ers,"$2,869,440"
Brian Roberts,Portland Trail Blazers,"$2,854,940"
Udonis Haslem,Miami Heat,"$2,854,940"
Kirk Hinrich,Atlanta Hawks,"$2,854,940"
Dante Cunningham,New Orleans Pelicans,"$2,850,000"
Stanley Johnson,Detroit Pistons,"$2,841,960"
Furkan Aldemir,Philadelphia 76ers,"$2,836,768"
Omri Casspi,Sacramento Kings,"$2,836,186"
Bismack Biyombo,Toronto Raptors,"$2,814,000"
Manu Ginobili,San Antonio Spurs,"$2,814,000"
Darrell Arthur,Denver Nuggets,"$2,814,000"
Sonny Weems,Philadelphia 76ers,"$2,814,000"
Kevin Seraphin,New York Knicks,"$2,814,000"
Luke Ridnour,Toronto Raptors,"$2,750,000"
Trey Burke,Utah Jazz,"$2,658,240"
Noah Vonleh,Portland Trail Blazers,"$2,637,720"
Tyler Zeller,Boston Celtics,"$2,616,975"
Frank Kaminsky,Charlotte Hornets,"$2,612,520"
Jared Sullinger,Boston Celtics,"$2,569,260"
CJ McCollum,Portland Trail Blazers,"$2,525,160"
Leandro Barbosa,Golden State Warriors,"$2,500,000"
James Johnson,Toronto Raptors,"$2,500,000"
Justise Winslow,Miami Heat,"$2,481,720"
Shelvin Mack,Utah Jazz,"$2,433,333"
Michael Carter-Williams,Milwaukee Bucks,"$2,399,040"
Doug McDermott,Chicago Bulls,"$2,380,440"
Myles Turner,Indiana Pacers,"$2,357,760"
Evan Fournier,Orlando Magic,"$2,288,205"
Steven Adams,Oklahoma City Thunder,"$2,279,040"
Aaron Brooks,Chicago Bulls,"$2,250,000"
Trey Lyles,Utah Jazz,"$2,239,800"
Ramon Sessions,Washington Wizards,"$2,170,465"
Danny Granger,Detroit Pistons,"$2,170,465"
Beno Udrih,Miami Heat,"$2,170,465"
Steve Blake,Detroit Pistons,"$2,170,465"
Kelly Olynyk,Boston Celtics,"$2,165,160"
Zach LaVine,Minnesota Timberwolves,"$2,148,360"
Kendall Marshall,Philadelphia 76ers,"$2,144,772"
Jeremy Lin,Charlotte Hornets,"$2,139,000"
Gary Neal,Washington Wizards,"$2,139,000"
Devin Booker,Phoenix Suns,"$2,127,840"
Miles Plumlee,Milwaukee Bucks,"$2,109,294"
Mo Williams,Cleveland Cavaliers,"$2,100,000"
David Lee,Dallas Mavericks,"$2,085,671"
Shabazz Muhammad,Minnesota Timberwolves,"$2,056,920"
Joe Ingles,Utah Jazz,"$2,050,000"
T.J. Warren,Phoenix Suns,"$2,041,080"
Perry Jones,New Orleans Pelicans,"$2,038,206"
Cameron Payne,Oklahoma City Thunder,"$2,021,520"
Festus Ezeli,Golden State Warriors,"$2,008,748"
Kent Bazemore,Atlanta Hawks,"$2,000,000"
DeJuan Blair,Washington Wizards,"$2,000,000"
Giannis Antetokounmpo,Milwaukee Bucks,"$1,953,960"
Adreian Payne,Minnesota Timberwolves,"$1,938,840"
Kelly Oubre Jr.,Washington Wizards,"$1,920,240"
Lucas Nogueira,Toronto Raptors,"$1,842,000"
Jusuf Nurkic,Denver Nuggets,"$1,842,000"
Terry Rozier,Boston Celtics,"$1,824,360"
Dennis Schroder,Atlanta Hawks,"$1,763,400"
James Young,Boston Celtics,"$1,749,840"
Rashad Vaughn,Milwaukee Bucks,"$1,733,040"
Ryan Kelly,Los Angeles Lakers,"$1,724,250"
Joffrey Lauvergne,Denver Nuggets,"$1,709,719"
Zoran Dragic,Boston Celtics,"$1,706,225"
Tyler Ennis,Milwaukee Bucks,"$1,662,360"
Sam Dekker,Houston Rockets,"$1,646,400"
Lance Thomas,New York Knicks,"$1,636,842"
Lou Amundson,New York Knicks,"$1,635,476"
Sergey Karasev,Brooklyn Nets,"$1,599,840"
Gary Harris,Denver Nuggets,"$1,584,480"
Jerian Grant,New York Knicks,"$1,572,360"
Tony Snell,Chicago Bulls,"$1,535,880"
Delon Wright,Toronto Raptors,"$1,509,360"
Wayne Ellington,Brooklyn Nets,"$1,500,000"
Shane Larkin,Brooklyn Nets,"$1,500,000"
David West,San Antonio Spurs,"$1,499,187"
Gorgui Dieng,Minnesota Timberwolves,"$1,474,440"
Mitch McGary,Oklahoma City Thunder,"$1,463,040"
Caron Butler,Sacramento Kings,"$1,449,187"
Justin Anderson,Dallas Mavericks,"$1,449,000"
Mason Plumlee,Portland Trail Blazers,"$1,415,520"
Jordan Adams,Memphis Grizzlies,"$1,404,600"
Bobby Portis,Chicago Bulls,"$1,391,160"
Andrea Bargnani,Brooklyn Nets,"$1,362,897"
Solomon Hill,Indiana Pacers,"$1,358,880"
Rodney Hood,Utah Jazz,"$1,348,440"
Rondae Hollis Jefferson,Brooklyn Nets,"$1,335,480"
Alonzo Gee,New Orleans Pelicans,"$1,320,000"
Tim Hardaway Jr.,Atlanta Hawks,"$1,304,520"
Nikola Jokic,Denver Nuggets,"$1,300,000"
Shabazz Napier,Orlando Magic,"$1,294,440"
Tyus Jones,Minnesota Timberwolves,"$1,282,080"
Sasha Kaun,Cleveland Cavaliers,"$1,276,000"
JaVale McGee,Dallas Mavericks,"$1,270,964"
Cartier Martin,Detroit Pistons,"$1,270,964"
Reggie Bullock Jr.,Detroit Pistons,"$1,252,440"
Clint Capela,Houston Rockets,"$1,242,720"
Jarell Martin,Memphis Grizzlies,"$1,230,840"
Andre Roberson,Oklahoma City Thunder,"$1,210,800"
P.J. Hairston,Memphis Grizzlies,"$1,201,440"
Boban Marjanovic,San Antonio Spurs,"$1,200,000"
Earl Clark,Brooklyn Nets,"$1,185,784"
Reggie Williams,New Orleans Pelicans,"$1,185,784"
Rudy Gobert,Utah Jazz,"$1,175,880"
Jordan Mickey,Boston Celtics,"$1,170,960"
Toney Douglas,New Orleans Pelicans,"$1,164,858"
Archie Goodwin,Phoenix Suns,"$1,160,160"
CJ Wilcox,LA Clippers,"$1,159,680"
Larry Nance Jr.,Los Angeles Lakers,"$1,155,600"
Chris Copeland,Milwaukee Bucks,"$1,150,000"
Damjan Rudez,Minnesota Timberwolves,"$1,149,500"
RJ Hunter,Boston Celtics,"$1,148,640"
Matthew Dellavedova,Cleveland Cavaliers,"$1,147,276"
Kyle Anderson,San Antonio Spurs,"$1,142,880"
Josh Huestis,Oklahoma City Thunder,"$1,140,240"
Chris McCullough,Brooklyn Nets,"$1,140,240"
Kevon Looney,Golden State Warriors,"$1,131,960"
Garrett Temple,Washington Wizards,"$1,100,602"
Wesley Johnson,LA Clippers,"$1,100,602"
Luke Babbitt,New Orleans Pelicans,"$1,100,602"
Henry Walker,Miami Heat,"$1,100,602"
Jeremy Evans,Dallas Mavericks,"$1,100,602"
Cole Aldrich,LA Clippers,"$1,100,602"
Glenn Robinson III,Indiana Pacers,"$1,100,000"
Richaun Holmes,Philadelphia 76ers,"$1,074,169"
Jon Leuer,Phoenix Suns,"$1,035,000"
James Anderson,Sacramento Kings,"$1,015,421"
E'Twaun Moore,Chicago Bulls,"$1,015,421"
Lester Hudson,LA Clippers,"$1,015,421"
Joey Dorsey,Barcelona FC Barcelona,"$1,015,421"
Jordan Hamilton,New Orleans Pelicans,"$1,015,421"
Rakeem Christmas,Indiana Pacers,"$1,007,026"
Joe Young,Indiana Pacers,"$1,007,026"
Montrezl Harrell,Houston Rockets,"$1,000,000"
Robert Covington,Philadelphia 76ers,"$1,000,000"
Kris Humphries,Atlanta Hawks,"$1,000,000"
Hassan Whiteside,Miami Heat,"$981,348"
Quincy Acy,Sacramento Kings,"$981,348"
Jerel McNeal,Phoenix Suns,"$981,348"
John Jenkins,Phoenix Suns,"$981,348"
Chris Johnson,Utah Jazz,"$981,348"
Robert Sacre,Los Angeles Lakers,"$981,348"
Thomas Robinson,Brooklyn Nets,"$981,348"
Pablo Prigioni,LA Clippers,"$947,726"
Seth Curry,Sacramento Kings,"$947,276"
Ish Smith,Philadelphia 76ers,"$947,276"
Tyler Hansbrough,Charlotte Hornets,"$947,276"
Henry Sims,Brooklyn Nets,"$947,276"
Mike Muscala,Atlanta Hawks,"$947,276"
Matt Bonner,San Antonio Spurs,"$947,276"
Hollis Thompson,Philadelphia 76ers,"$947,276"
Grant Jerrett,Portland Trail Blazers,"$947,276"
Ronnie Price,Phoenix Suns,"$947,276"
Dewayne Dedmon,Orlando Magic,"$947,276"
Ricky Ledo,New York Knicks,"$947,276"
Sasha Vujacic,New York Knicks,"$947,276"
Allen Crabbe,Portland Trail Blazers,"$947,276"
John Lucas III,Minnesota Timberwolves,"$947,276"
Rasual Butler,San Antonio Spurs,"$947,276"
Tayshaun Prince,Minnesota Timberwolves,"$947,276"
Isaiah Canaan,Philadelphia 76ers,"$947,276"
Jason Terry,Houston Rockets,"$947,276"
Amar'e Stoudemire,Miami Heat,"$947,276"
Metta World Peace,Los Angeles Lakers,"$947,276"
Damien Wilkins,Indiana Pacers,"$947,276"
Anthony Bennett,Toronto Raptors,"$947,276"
Luc Mbah a Moute,LA Clippers,"$947,276"
Chuck Hayes,Houston Rockets,"$947,276"
Gerald Green,Miami Heat,"$947,276"
Chris Babb,Golden State Warriors,"$947,276"
Jared Cunningham,Milwaukee Bucks,"$947,276"
Jamaal Franklin,Denver Nuggets,"$947,276"
Troy Daniels,Charlotte Hornets,"$947,276"
Justin Holiday,Chicago Bulls,"$947,276"
Donald Sloan,Brooklyn Nets,"$947,276"
Richard Jefferson,Cleveland Cavaliers,"$947,276"
Mike Miller,Denver Nuggets,"$947,276"
Jeff Withey,Utah Jazz,"$947,276"
Charlie Villanueva,Dallas Mavericks,"$947,276"
Samuel Dalembert,Dallas Mavericks,"$947,276"
Austin Daye,Cleveland Cavaliers,"$947,276"
Kendrick Perkins,New Orleans Pelicans,"$947,276"
James Jones,Cleveland Cavaliers,"$947,276"
Willie Reed,Brooklyn Nets,"$947,276"
Ian Clark,Golden State Warriors,"$947,276"
Nate Robinson,New Orleans Pelicans,"$947,276"
Josh Smith,Houston Rockets,"$947,276"
Jason Richardson,Atlanta Hawks,"$947,276"
Raul Neto,Utah Jazz,"$900,000"
Jimmer Fredette,New York Knicks,"$874,837"
Damien Inglis,Milwaukee Bucks,"$855,000"
Jarnell Stokes,Miami Heat,"$845,059"
Russ Smith,Memphis Grizzlies,"$845,059"
Jordan Clarkson,Los Angeles Lakers,"$845,059"
Eric Moreland,Sacramento Kings,"$845,059"
Markel Brown,Brooklyn Nets,"$845,059"
Nick Johnson,San Antonio Spurs,"$845,059"
Tyler Johnson,Miami Heat,"$845,059"
Jack Cooley,Sacramento Kings,"$845,059"
Jerami Grant,Philadelphia 76ers,"$845,059"
Terrico White,Perth Perth,"$845,059"
James Michael McAdoo,Golden State Warriors,"$845,059"
Cleanthony Early,New York Knicks,"$845,059"
Johnny O'Bryant III,Milwaukee Bucks,"$845,059"
Jabari Brown,Milwaukee Bucks,"$845,059"
Marcus Landry,Milwaukee Bucks,"$845,059"
Keith Benson,Miami Heat,"$845,059"
Spencer Dinwiddie,Detroit Pistons,"$845,059"
David Stockton,Los Angeles Lakers,"$845,059"
Langston Galloway,New York Knicks,"$845,059"
Shayne Whittington,Indiana Pacers,"$845,059"
Devyn Marble,Orlando Magic,"$845,059"
JaMychal Green,Memphis Grizzlies,"$845,059"
Adonis Thomas,Detroit Pistons,"$845,059"
Joe Harris,Cleveland Cavaliers,"$845,059"
Cameron Bairstow,Chicago Bulls,"$845,059"
James Ennis III,New Orleans Pelicans,"$845,059"
Tarik Black,Los Angeles Lakers,"$845,059"
Elijah Millsap,Utah Jazz,"$845,059"
Dwight Powell,Dallas Mavericks,"$845,059"
Tim Frazier,New Orleans Pelicans,"$845,059"
Kostas Papanikolaou,Denver Nuggets,"$800,321"
Bryce Cotton,Memphis Grizzlies,"$700,902"
Norman Powell,Toronto Raptors,"$650,000"
Pat Connaughton,Portland Trail Blazers,"$625,093"
Darrun Hilliard,Detroit Pistons,"$600,000"
Jarell Eddie,Washington Wizards,"$561,716"
Jarrid Famous,Memphis Grizzlies,"$525,093"
Ronald Roberts Jr.,Toronto Raptors,"$525,093"
Jonathon Simmons,San Antonio Spurs,"$525,093"
Duje Dukan,Sacramento Kings,"$525,093"
Deonte Burton,Phoenix Suns,"$525,093"
Kyle Casey,Phoenix Suns,"$525,093"
Scottie Wilbekin,Philadelphia 76ers,"$525,093"
Branden Dawson,LA Clippers,"$525,093"
Melvin Ejim,Orlando Magic,"$525,093"
Maurice Ndour,New York Knicks,"$525,093"
Shannon Scott,Brooklyn Nets,"$525,093"
Treveon Graham,Milwaukee Bucks,"$525,093"
J.J. O'Brien,Utah Jazz,"$525,093"
Josh Richardson,Miami Heat,"$525,093"
Corey Hawkins,Miami Heat,"$525,093"
Christian Wood,Philadelphia 76ers,"$525,093"
Robert Upshaw,Los Angeles Lakers,"$525,093"
Jamil Wilson,Los Angeles Lakers,"$525,093"
T.J. McConnell,Philadelphia 76ers,"$525,093"
Michael Frazier II,Houston Rockets,"$525,093"
Marcelinho Huertas,Los Angeles Lakers,"$525,093"
Luis Montero,Portland Trail Blazers,"$525,093"
Greg Whittington,Denver Nuggets,"$525,093"
Aaron Harrison,Charlotte Hornets,"$525,093"
Brandon Ashley,NEWZEALAND Breakers,"$525,093"
Salah Mejri,Dallas Mavericks,"$525,093"
Pierre Jackson,Dallas Mavericks,"$525,093"
Cristiano Felicio,Chicago Bulls,"$525,093"
Cliff Alexander,Portland Trail Blazers,"$525,093"
Bo McCalebb,New Orleans Pelicans,"$525,093"
Jonathan Holmes,Boston Celtics,"$525,093"
Terran Petteway,Atlanta Hawks,"$525,093"
Lamar Patterson,Atlanta Hawks,"$525,093"
Michael Beasley,Houston Rockets,"$306,527"
Steve Novak,Milwaukee Bucks,"$295,327"
Anderson Varejao,Golden State Warriors,"$289,755"
JJ Hickson,Washington Wizards,"$273,038"
Joe Johnson,Miami Heat,"$261,894"
JaKarr Sampson,Denver Nuggets,"$258,489"
Andre Miller,San Antonio Spurs,"$250,750"
Jason Thompson,Toronto Raptors,"$245,177"
Ryan Hollins,Washington Wizards,"$239,605"
Nazr Mohammed,Oklahoma City Thunder,"$222,888"
Ty Lawson,Indiana Pacers,"$211,744"
Chase Budinger,Phoenix Suns,"$206,192"
Kevin Martin,San Antonio Spurs,"$200,600"
Marcus Thornton,Washington Wizards,"$200,600"
Andrew Goudelock,Houston Rockets,"$200,600"
Jorge Gutierrez,Charlotte Hornets,"$189,455"
Bryce Dejean-Jones,New Orleans Pelicans,"$169,883"
Tony Wroten,Philadelphia 76ers,"$167,406"
Sean Kilpatrick,Brooklyn Nets,"$134,215"
Jeff Ayres,LA Clippers,"$111,444"
Jordan McRae,Cleveland Cavaliers,"$111,196"
Erick Green,Utah Jazz,"$99,418"
Alan Williams,Phoenix Suns,"$83,397"
Keith Appling,Orlando Magic,"$61,776"
Orlando Johnson,New Orleans Pelicans,"$55,722"
Phil Pressey,Phoenix Suns,"$55,722"
Elliot Williams,Memphis Grizzlies,"$55,722"
Cory Jefferson,Phoenix Suns,"$49,709"
Thanasis Antetokounmpo,New York Knicks,"$30,888"
