Name,Team,Salary
Eric Bledsoe,Milwaukee Bucks,"$15,000,000"
Trevor Ariza,Washington Wizards,"$15,000,000"
Ricky Rubio,Utah Jazz,"$14,975,000"
Tobias Harris,Philadelphia 76ers,"$14,800,000"
JR Smith,Cleveland Cavaliers,"$14,720,000"
Luke Babbitt,Miami Heat,"$14,651,700"
James Johnson,Miami Heat,"$14,651,700"
Brandon Knight,Cleveland Cavaliers,"$14,631,250"
Robin Lopez,Chicago Bulls,"$14,357,750"
Marvin Williams,Charlotte Hornets,"$14,087,500"
Taj Gibson,Minnesota Timberwolves,"$14,000,000"
Thaddeus Young,Indiana Pacers,"$13,964,045"
Clint Capela,Houston Rockets,"$13,793,104"
Marcin Gortat,LA Clippers,"$13,565,218"
Cody Zeller,Charlotte Hornets,"$13,528,090"
Eric Gordon,Houston Rockets,"$13,500,375"
Joe Ingles,Utah Jazz,"$13,045,455"
Michael Kidd-Gilchrist,Charlotte Hornets,"$13,000,000"
Khris Middleton,Milwaukee Bucks,"$13,000,000"
Mason Plumlee,Denver Nuggets,"$12,917,808"
Wilson Chandler,LA Clippers,"$12,800,562"
Nikola Vucevic,Orlando Magic,"$12,750,000"
Kelly Olynyk,Miami Heat,"$12,537,527"
Miles Plumlee,Atlanta Hawks,"$12,500,000"
Jordan Clarkson,Cleveland Cavaliers,"$12,500,000"
Nikola Mirotic,Milwaukee Bucks,"$12,500,000"
Tyreke Evans,Indiana Pacers,"$12,400,000"
Courtney Lee,Dallas Mavericks,"$12,253,780"
Solomon Hill,New Orleans Pelicans,"$12,252,928"
JJ Redick,Philadelphia 76ers,"$12,250,000"
Avery Bradley,Memphis Grizzlies,"$12,000,000"
Kentavious Caldwell-Pope,Los Angeles Lakers,"$12,000,000"
Kemba Walker,Charlotte Hornets,"$12,000,000"
Will Barton,Denver Nuggets,"$11,830,358"
T.J. Warren,Phoenix Suns,"$11,750,000"
Zach Randolph,Dallas Mavericks,"$11,692,308"
Marcus Smart,Boston Celtics,"$11,660,716"
Patty Mills,San Antonio Spurs,"$11,571,429"
Dion Waiters,Miami Heat,"$11,550,000"
Alec Burks,Sacramento Kings,"$11,536,515"
John Henson,Milwaukee Bucks,"$11,327,466"
Omer Asik,Chicago Bulls,"$11,286,516"
Jusuf Nurkic,Portland Trail Blazers,"$11,111,111"
Iman Shumpert,Houston Rockets,"$11,011,234"
Maurice Harkless,Portland Trail Blazers,"$10,837,079"
Tony Snell,Milwaukee Bucks,"$10,807,143"
Meyers Leonard,Portland Trail Blazers,"$10,595,506"
Terrence Ross,Orlando Magic,"$10,500,000"
Bojan Bogdanovic,Indiana Pacers,"$10,500,000"
Robert Covington,Minnesota Timberwolves,"$10,464,092"
Rudy Gay,San Antonio Spurs,"$10,087,200"
Jon Leuer,Detroit Pistons,"$10,002,681"
Danny Green,Toronto Raptors,"$10,000,000"
Andre Roberson,Brooklyn Nets,"$10,000,000"
Darren Collison,Indiana Pacers,"$10,000,000"
Dwight Powell,Dallas Mavericks,"$9,631,250"
Matthew Dellavedova,Cleveland Cavaliers,"$9,607,500"
Dante Exum,Utah Jazz,"$9,600,000"
Jared Dudley,Brooklyn Nets,"$9,530,000"
Josh Richardson,Miami Heat,"$9,367,200"
Norman Powell,Toronto Raptors,"$9,367,200"
Rajon Rondo,Los Angeles Lakers,"$9,000,000"
Bogdan Bogdanovic,Sacramento Kings,"$9,000,000"
E'Twaun Moore,New Orleans Pelicans,"$8,808,685"
Cristiano Felicio,Chicago Bulls,"$8,740,980"
Kosta Koufos,Sacramento Kings,"$8,739,500"
Jerami Grant,Oklahoma City Thunder,"$8,653,847"
Fred VanVleet,Toronto Raptors,"$8,653,847"
Julius Randle,New Orleans Pelicans,"$8,641,000"
Kyle Anderson,Memphis Grizzlies,"$8,641,000"
Jerryd Bayless,Minnesota Timberwolves,"$8,575,916"
Markelle Fultz,Philadelphia 76ers,"$8,339,880"
Joe Harris,Brooklyn Nets,"$8,333,333"
CJ Miles,Memphis Grizzlies,"$8,333,333"
Shaun Livingston,Golden State Warriors,"$8,307,692"
Deandre Ayton,Phoenix Suns,"$8,165,160"
Garrett Temple,LA Clippers,"$8,000,000"
Lou Williams,LA Clippers,"$8,000,000"
P.J. Tucker,Houston Rockets,"$7,969,537"
Cory Joseph,Indiana Pacers,"$7,945,000"
Karl-Anthony Towns,Minnesota Timberwolves,"$7,839,435"
JaMychal Green,LA Clippers,"$7,666,667"
Kyle Korver,Utah Jazz,"$7,560,000"
Jeremy Lamb,Charlotte Hornets,"$7,488,372"
Darrell Arthur,Phoenix Suns,"$7,464,912"
Lonzo Ball,Los Angeles Lakers,"$7,461,960"
Doug McDermott,Indiana Pacers,"$7,333,333"
Jae Crowder,Utah Jazz,"$7,305,825"
Marvin Bagley III,Sacramento Kings,"$7,305,600"
D.J. Augustin,Orlando Magic,"$7,250,000"
Dewayne Dedmon,Atlanta Hawks,"$7,200,000"
Lance Thomas,New York Knicks,"$7,119,650"
D'Angelo Russell,Brooklyn Nets,"$7,019,698"
Davis Bertans,San Antonio Spurs,"$7,000,000"
Langston Galloway,Detroit Pistons,"$7,000,000"
Boban Marjanovic,Philadelphia 76ers,"$7,000,000"
Ersan Ilyasova,Milwaukee Bucks,"$7,000,000"
Al-Farouq Aminu,Portland Trail Blazers,"$6,957,105"
Jayson Tatum,Boston Celtics,"$6,700,800"
Luka Doncic,Dallas Mavericks,"$6,560,640"
Nemanja Bjelica,Sacramento Kings,"$6,500,000"
Ben Simmons,Philadelphia 76ers,"$6,434,520"
Milos Teodosic,LA Clippers,"$6,300,000"
Marco Belinelli,San Antonio Spurs,"$6,153,846"
Wesley Johnson,Washington Wizards,"$6,134,520"
Josh Jackson,Phoenix Suns,"$6,041,520"
Ish Smith,Detroit Pistons,"$6,000,000"
Jonathon Simmons,Philadelphia 76ers,"$6,000,000"
Montrezl Harrell,LA Clippers,"$6,000,000"
Jaren Jackson Jr.,Memphis Grizzlies,"$5,915,040"
Brandon Ingram,Los Angeles Lakers,"$5,757,120"
Kristaps Porzingis,Boston Celtics,"$5,697,054"
De'Aaron Fox,Sacramento Kings,"$5,470,920"
Ben McLemore,Sacramento Kings,"$5,460,000"
Alex Abrines,Oklahoma City Thunder,"$5,455,236"
Patrick Patterson,Oklahoma City Thunder,"$5,451,600"
Jason Smith,New Orleans Pelicans,"$5,450,000"
Marcus Morris Sr.,Boston Celtics,"$5,375,000"
Trae Young,Atlanta Hawks,"$5,356,440"
Dwight Howard,Washington Wizards,"$5,337,000"
DeMarcus Cousins,Golden State Warriors,"$5,337,000"
Alexis Ajinca,LA Clippers,"$5,285,394"
Thabo Sefolosha,Utah Jazz,"$5,250,000"
Aron Baynes,Boston Celtics,"$5,193,600"
Jaylen Brown,Boston Celtics,"$5,169,960"
Patrick Beverley,LA Clippers,"$5,027,028"
Tony Parker,Charlotte Hornets,"$5,000,000"
Mike Muscala,Los Angeles Lakers,"$5,000,000"
Alan Williams,Brooklyn Nets,"$5,000,000"
Dirk Nowitzki,Dallas Mavericks,"$5,000,000"
Kyle Singler,Oklahoma City Thunder,"$4,996,000"
Jonathan Isaac,Orlando Magic,"$4,969,080"
Mo Bamba,Orlando Magic,"$4,865,040"
Anthony Tolliver,Minnesota Timberwolves,"$4,750,000"
Willie Cauley-Stein,Sacramento Kings,"$4,696,875"
Dragan Bender,Phoenix Suns,"$4,661,280"
Lauri Markkanen,Chicago Bulls,"$4,536,120"
Kyle O'Quinn,Indiana Pacers,"$4,449,000"
Lance Stephenson,Los Angeles Lakers,"$4,449,000"
Ed Davis,Brooklyn Nets,"$4,449,000"
Wendell Carter Jr.,Chicago Bulls,"$4,441,200"
Justin Holiday,Memphis Grizzlies,"$4,384,616"
Alex Len,Atlanta Hawks,"$4,350,000"
Mike Scott,Philadelphia 76ers,"$4,320,500"
Luc Mbah a Moute,LA Clippers,"$4,320,500"
Emmanuel Mudiay,New York Knicks,"$4,294,480"
Kris Dunn,Chicago Bulls,"$4,221,000"
Frank Ntilikina,New York Knicks,"$4,155,720"
Glenn Robinson III,Detroit Pistons,"$4,075,000"
Collin Sexton,Cleveland Cavaliers,"$4,068,600"
Stanley Johnson,New Orleans Pelicans,"$3,940,402"
Buddy Hield,Sacramento Kings,"$3,844,760"
Dennis Smith Jr.,New York Knicks,"$3,819,960"
Kevin Knox II,New York Knicks,"$3,739,920"
J.J. Barea,Dallas Mavericks,"$3,710,850"
Nene Hilario,Houston Rockets,"$3,651,480"
Zach Collins,Portland Trail Blazers,"$3,628,920"
Frank Kaminsky,Charlotte Hornets,"$3,627,842"
Mikal Bridges,Phoenix Suns,"$3,552,960"
Michael Beasley,Los Angeles Lakers,"$3,500,000"
Jamal Murray,Denver Nuggets,"$3,499,800"
Rodney Hood,Portland Trail Blazers,"$3,472,887"
Jodie Meeks,Toronto Raptors,"$3,454,500"
Justise Winslow,Miami Heat,"$3,448,926"
Malik Monk,Charlotte Hornets,"$3,447,480"
Myles Turner,Indiana Pacers,"$3,410,284"
Allonzo Trier,New York Knicks,"$3,382,000"
Brook Lopez,Milwaukee Bucks,"$3,382,000"
Shai Gilgeous-Alexander,LA Clippers,"$3,375,360"
Trey Lyles,Denver Nuggets,"$3,364,249"
Ekpe Udoh,Utah Jazz,"$3,360,000"
Devin Booker,Phoenix Suns,"$3,314,365"
Luke Kennard,Detroit Pistons,"$3,275,280"
Cameron Payne,Cleveland Cavaliers,"$3,263,294"
Troy Daniels,Phoenix Suns,"$3,258,539"
Kelly Oubre Jr.,Phoenix Suns,"$3,208,630"
Miles Bridges,Charlotte Hornets,"$3,206,640"
Marquese Chriss,Cleveland Cavaliers,"$3,206,160"
Tomas Satoransky,Washington Wizards,"$3,129,187"
Bryn Forbes,San Antonio Spurs,"$3,125,000"
Donovan Mitchell,Utah Jazz,"$3,111,480"
Terry Rozier,Boston Celtics,"$3,050,390"
Jerome Robinson,LA Clippers,"$3,046,200"
Yogi Ferrell,Sacramento Kings,"$3,000,000"
Bam Adebayo,Miami Heat,"$2,955,840"
Jakob Poeltl,San Antonio Spurs,"$2,947,320"
Michael Porter Jr.,Denver Nuggets,"$2,894,160"
Justin Jackson,Dallas Mavericks,"$2,807,880"
Thon Maker,Detroit Pistons,"$2,799,720"
Seth Curry,Portland Trail Blazers,"$2,795,000"
Cedi Osman,Cleveland Cavaliers,"$2,775,000"
Sam Dekker,Washington Wizards,"$2,760,095"
Troy Brown Jr.,Washington Wizards,"$2,749,080"
Justin Patton,Philadelphia 76ers,"$2,667,600"
Domantas Sabonis,Indiana Pacers,"$2,659,800"
Jerian Grant,Orlando Magic,"$2,639,314"
Delon Wright,Memphis Grizzlies,"$2,536,898"
D.J. Wilson,Milwaukee Bucks,"$2,534,280"
Taurean Prince,Atlanta Hawks,"$2,526,840"
Dario Saric,Minnesota Timberwolves,"$2,526,840"
Zhaire Smith,Philadelphia 76ers,"$2,526,840"
Justin Anderson,Atlanta Hawks,"$2,516,048"
Manu Ginobili,San Antonio Spurs,"$2,500,000"
Reggie Bullock Jr.,Los Angeles Lakers,"$2,500,000"
Bobby Portis,Washington Wizards,"$2,494,346"
Dante Cunningham,San Antonio Spurs,"$2,487,000"
Donte DiVincenzo,Milwaukee Bucks,"$2,481,000"
Rondae Hollis Jefferson,Brooklyn Nets,"$2,470,357"
Emeka Okafor,Philadelphia 76ers,"$2,445,085"
Kendrick Perkins,Cleveland Cavaliers,"$2,445,085"
Tyus Jones,Minnesota Timberwolves,"$2,444,053"
Jarell Martin,Orlando Magic,"$2,416,222"
T.J. Leaf,Indiana Pacers,"$2,407,560"
Wayne Ellington,Detroit Pistons,"$2,383,076"
Lonnie Walker IV,San Antonio Spurs,"$2,357,160"
John Collins,Atlanta Hawks,"$2,299,080"
Denzel Valentine,Boston Celtics,"$2,280,600"
Larry Nance Jr.,Cleveland Cavaliers,"$2,272,391"
Kevin Huerter,Atlanta Hawks,"$2,250,960"
Brandon Jennings,Milwaukee Bucks,"$2,222,803"
Harry Giles III,Sacramento Kings,"$2,207,040"
Darius Miller,New Orleans Pelicans,"$2,205,000"
Juancho Hernangomez,Denver Nuggets,"$2,166,360"
Josh Okogie,Minnesota Timberwolves,"$2,160,720"
Raul Neto,Utah Jazz,"$2,150,000"
Terrance Ferguson,Oklahoma City Thunder,"$2,118,840"
Grayson Allen,Utah Jazz,"$2,074,320"
Sean Kilpatrick,Chicago Bulls,"$2,054,856"
OG Anunoby,Toronto Raptors,"$2,034,120"
Jarrett Allen,Brooklyn Nets,"$2,034,120"
Corey Brewer,Sacramento Kings,"$2,000,000"
Torrey Craig,Denver Nuggets,"$2,000,000"
Chandler Hutchison,Chicago Bulls,"$1,990,520"
Ante Zizic,Cleveland Cavaliers,"$1,952,760"
Shabazz Napier,Brooklyn Nets,"$1,942,422"
Aaron Holiday,Indiana Pacers,"$1,911,960"
Tyler Lydon,Denver Nuggets,"$1,874,640"
Trey Burke,Dallas Mavericks,"$1,795,015"
DeAndre Liggins,Miami Heat,"$1,795,015"
Malik Beasley,Denver Nuggets,"$1,773,840"
Moritz Wagner,Los Angeles Lakers,"$1,762,080"
Anfernee Simons,Portland Trail Blazers,"$1,760,520"
Nerlens Noel,Oklahoma City Thunder,"$1,757,429"
Caleb Swanigan,Sacramento Kings,"$1,740,000"
Furkan Korkmaz,Philadelphia 76ers,"$1,740,000"
Landry Shamet,LA Clippers,"$1,703,649"
Caris LeVert,Brooklyn Nets,"$1,702,800"
Jonah Bolden,Philadelphia 76ers,"$1,690,000"
Kyle Kuzma,Los Angeles Lakers,"$1,689,840"
Tony Bradley,Utah Jazz,"$1,679,520"
Derrick White,San Antonio Spurs,"$1,667,160"
Spencer Dinwiddie,Brooklyn Nets,"$1,656,092"
Julyan Stone,Chicago Bulls,"$1,656,092"
MarShon Brooks,Memphis Grizzlies,"$1,656,092"
Josh Hart,Los Angeles Lakers,"$1,655,160"
Robert Williams III,Boston Celtics,"$1,654,440"
Jacob Evans,Golden State Warriors,"$1,644,240"
Pat Connaughton,Milwaukee Bucks,"$1,641,000"
DeAndre' Bembry,Atlanta Hawks,"$1,634,640"
James Ennis III,Philadelphia 76ers,"$1,621,415"
Omari Rasulala Spellman,Atlanta Hawks,"$1,620,480"
Luke Kornet,New York Knicks,"$1,619,260"
Rodions Kurucs,Brooklyn Nets,"$1,618,320"
Richaun Holmes,Phoenix Suns,"$1,600,520"
T.J. McConnell,Philadelphia 76ers,"$1,600,520"
Dwight Buycks,Detroit Pistons,"$1,600,520"
Malachi Richardson,Toronto Raptors,"$1,569,360"
Jahlil Okafor,New Orleans Pelicans,"$1,567,707"
Quinn Cook,Golden State Warriors,"$1,544,951"
Giorgios Papagiannis,Portland Trail Blazers,"$1,544,951"
Chinanu Onuaku,Portland Trail Blazers,"$1,544,951"
Malcolm Brogdon,Milwaukee Bucks,"$1,544,951"
Timothe Luwawu-Cabarrot,Chicago Bulls,"$1,544,951"
Skal Labissiere,Portland Trail Blazers,"$1,544,951"
Dorian Finney-Smith,Dallas Mavericks,"$1,544,951"
Cheick Diallo,New Orleans Pelicans,"$1,544,951"
Ivica Zubac,LA Clippers,"$1,544,951"
Pascal Siakam,Toronto Raptors,"$1,544,951"
Wade Baldwin IV,Portland Trail Blazers,"$1,544,951"
Andrew Harrison,New Orleans Pelicans,"$1,544,951"
Rodney McGruder,Miami Heat,"$1,544,951"
Damian Jones,Golden State Warriors,"$1,544,951"
Paul Zipser,Chicago Bulls,"$1,544,951"
Wayne Selden,Chicago Bulls,"$1,544,951"
Willy Hernangomez,Charlotte Hornets,"$1,544,951"
Jake Layman,Portland Trail Blazers,"$1,544,951"
Dejounte Murray,Atlanta Hawks,"$1,544,951"
Alex Poythress,Atlanta Hawks,"$1,544,951"
Shelvin Mack,Charlotte Hornets,"$1,512,601"
Omri Casspi,Memphis Grizzlies,"$1,512,601"
Derrick Rose,Minnesota Timberwolves,"$1,512,601"
David Nwaba,Cleveland Cavaliers,"$1,512,601"
Raymond Felton,Oklahoma City Thunder,"$1,512,601"
Quincy Pondexter,San Antonio Spurs,"$1,512,601"
Troy Williams,Sacramento Kings,"$1,512,601"
JaVale McGee,Los Angeles Lakers,"$1,512,601"
Isaiah Thomas,Denver Nuggets,"$1,512,601"
Amir Johnson,Philadelphia 76ers,"$1,512,601"
Jamal Crawford,Phoenix Suns,"$1,512,601"
Luol Deng,Minnesota Timberwolves,"$1,512,601"
Treveon Graham,Brooklyn Nets,"$1,512,601"
Isaiah Canaan,Milwaukee Bucks,"$1,512,601"
Udonis Haslem,Miami Heat,"$1,512,601"
Dwyane Wade,Miami Heat,"$1,512,601"
Christian Wood,New Orleans Pelicans,"$1,512,601"
Carmelo Anthony,Houston Rockets,"$1,512,601"
Jeff Green,Washington Wizards,"$1,512,601"
Gerald Green,Houston Rockets,"$1,512,601"
Kevon Looney,Golden State Warriors,"$1,512,601"
Jonas Jerebko,Golden State Warriors,"$1,512,601"
Jose Calderon,Detroit Pistons,"$1,512,601"
Zaza Pachulia,Detroit Pistons,"$1,512,601"
Derrick Jones Jr.,Miami Heat,"$1,512,601"
Devin Harris,Dallas Mavericks,"$1,512,601"
Georges Niang,Utah Jazz,"$1,512,601"
Channing Frye,Cleveland Cavaliers,"$1,512,601"
Ian Clark,New Orleans Pelicans,"$1,512,601"
Noah Vonleh,New York Knicks,"$1,512,601"
Vince Carter,Atlanta Hawks,"$1,512,601"
Svi Mykhailiuk,Detroit Pistons,"$1,487,694"
Mitchell Robinson,New York Knicks,"$1,485,440"
Dakari Johnson,Memphis Grizzlies,"$1,378,242"
Frank Jackson,New Orleans Pelicans,"$1,378,242"
Jaylen Morris,Milwaukee Bucks,"$1,378,242"
Khem Birch,Orlando Magic,"$1,378,242"
Brandon Paul,San Antonio Spurs,"$1,378,242"
Wes Iwundu,Orlando Magic,"$1,378,242"
Jawun Evans,Oklahoma City Thunder,"$1,378,242"
Abdel Nader,Oklahoma City Thunder,"$1,378,242"
Royce O'Neale,Utah Jazz,"$1,378,242"
Ivan Rabb,Memphis Grizzlies,"$1,378,242"
Damyean Dotson,New York Knicks,"$1,378,242"
Thomas Bryant,Washington Wizards,"$1,378,242"
Rodney Purvis,Miami Heat,"$1,378,242"
Frank Mason III,Sacramento Kings,"$1,378,242"
Sterling Brown,Milwaukee Bucks,"$1,378,242"
David Stockton,Los Angeles Lakers,"$1,378,242"
Semi Ojeleye,Boston Celtics,"$1,378,242"
Daniel Theis,Boston Celtics,"$1,378,242"
Zhou Qi,Houston Rockets,"$1,378,242"
Dillon Brooks,Memphis Grizzlies,"$1,378,242"
Tyler Dorsey,Memphis Grizzlies,"$1,378,242"
Maxi Kleber,Dallas Mavericks,"$1,378,242"
Jordan Bell,Golden State Warriors,"$1,378,242"
Ike Anigbogu,Indiana Pacers,"$1,378,242"
Jabari Bird,Atlanta Hawks,"$1,349,464"
Ben Moore,San Antonio Spurs,"$1,349,383"
Monte Morris,Denver Nuggets,"$1,349,383"
Ryan Arcidiacono,Chicago Bulls,"$1,349,383"
Daniel Hamilton,Atlanta Hawks,"$1,349,383"
Antonio Blakeney,Chicago Bulls,"$1,349,383"
Alfonzo McKinnie,Golden State Warriors,"$1,349,383"
Tyrone Wallace,LA Clippers,"$1,349,383"
Tyson Chandler,Los Angeles Lakers,"$1,333,140"
Shaquille Harrison,Chicago Bulls,"$1,311,265"
Elie Okobo,Phoenix Suns,"$1,238,464"
Jalen Brunson,Dallas Mavericks,"$1,230,000"
Joakim Noah,Memphis Grizzlies,"$1,093,858"
Melvin Frazier Jr.,Orlando Magic,"$1,050,000"
Nick Young,Denver Nuggets,"$1,042,584"
Isaac Bonga,Los Angeles Lakers,"$1,000,000"
Devonte' Graham,Charlotte Hornets,"$988,464"
De'Anthony Melton,Phoenix Suns,"$949,000"
Ron Baker,Washington Wizards,"$948,580"
Austin Rivers,Houston Rockets,"$922,943"
Chasson Randle,Washington Wizards,"$869,094"
Gary Trent Jr.,Portland Trail Blazers,"$838,464"
Bruce Brown,Detroit Pistons,"$838,464"
Hamidou Diallo,Oklahoma City Thunder,"$838,464"
Brad Wanamaker,Boston Celtics,"$838,464"
Kenrich Williams,New Orleans Pelicans,"$838,464"
Alize Johnson,Indiana Pacers,"$838,464"
Ryan Broekhoff,Dallas Mavericks,"$838,464"
Isaiah Briscoe,Orlando Magic,"$838,464"
Isaiah Hartenstein,Houston Rockets,"$838,464"
Keita Bates-Diop,Minnesota Timberwolves,"$838,464"
Jarred Vanderbilt,Denver Nuggets,"$838,464"
Khyri Thomas,Detroit Pistons,"$838,464"
Chimezie Metu,San Antonio Spurs,"$838,464"
Jevon Carter,Memphis Grizzlies,"$838,464"
Patrick McCaw,Toronto Raptors,"$777,665"
Kenneth Faried,Houston Rockets,"$683,661"
Brandon Goodwin,Denver Nuggets,"$630,032"
Gary Clark,Houston Rockets,"$596,873"
Salah Mejri,Dallas Mavericks,"$512,746"
Wesley Matthews,Indiana Pacers,"$512,746"
Nik Stauskas,Cleveland Cavaliers,"$504,200"
Jeremy Lin,Toronto Raptors,"$487,109"
Enes Freedom,Portland Trail Blazers,"$487,109"
John Jenkins,Washington Wizards,"$486,520"
Chris Boucher,Toronto Raptors,"$457,418"
Malcolm Miller,Toronto Raptors,"$457,418"
Markieff Morris,Oklahoma City Thunder,"$427,288"
Henry Ellenson,New York Knicks,"$341,831"
Pau Gasol,Milwaukee Bucks,"$333,285"
Andrew Bogut,Golden State Warriors,"$307,648"
Jaylen Adams,Atlanta Hawks,"$270,014"
Danuel House Jr.,Houston Rockets,"$247,827"
Jimmer Fredette,Phoenix Suns,"$208,509"
Tim Frazier,New Orleans Pelicans,"$196,553"
Dairis Bertans,New Orleans Pelicans,"$194,220"
Ray Spalding,Phoenix Suns,"$184,746"
Deonte Burton,Oklahoma City Thunder,"$151,587"
Cameron Reynolds,Minnesota Timberwolves,"$108,953"
Chris Chiozza,Houston Rockets,"$90,005"
JaKarr Sampson,Chicago Bulls,"$85,458"
Michael Carter-Williams,Orlando Magic,"$59,820"
Greg Monroe,Philadelphia 76ers,"$59,820"
Tyler Zeller,Memphis Grizzlies,"$59,820"
Jemerrio Jones,Los Angeles Lakers,"$52,108"
Isaac Humphries,Atlanta Hawks,"$47,371"
Mitchell Creek,Minnesota Timberwolves,"$47,371"
BJ Johnson,Sacramento Kings,"$42,634"
Billy Garrett Jr.,New York Knicks,"$42,634"
Deyonta Davis,Atlanta Hawks,"$25,367"
Michael Frazier II,Houston Rockets,"$23,685"
Yante Maten,Miami Heat,"$18,948"
Eric Moreland,Phoenix Suns,"$17,092"
Jordan McRae,Washington Wizards,"$17,092"
Jonathan Gibson,Boston Celtics,"$17,092"
Tarik Phillip,Washington Wizards,"$9,474"
Duncan Robinson,Miami Heat,"$9,474"
Kendrick Nunn,Washington Wizards,"$4,737"
Theo Pinson,Brooklyn Nets,"$4,737"
