Name,Team,Salary
Avery Johnson,Dallas Mavericks,"$4,538,000"
Brevin Knight,Memphis Grizzlies,"$4,500,000"
Nazr Mohammed,Atlanta Hawks,"$4,500,000"
Ben Wallace,Detroit Pistons,"$4,500,000"
Eric Williams,Boston Celtics,"$4,448,000"
Danny Fortson,Golden State Warriors,"$4,441,000"
Christian Laettner,Washington Wizards,"$4,421,000"
Jahidi White,Washington Wizards,"$4,413,000"
Kurt Thomas,New York Knicks,"$4,413,000"
Rashard Lewis,Seattle SuperSonics,"$4,413,000"
Cuttino Mobley,Houston Rockets,"$4,412,000"
Brad Miller,Indiana Pacers,"$4,400,000"
Adonal Foyle,Golden State Warriors,"$4,400,000"
Scot Pollard,Sacramento Kings,"$4,344,000"
Voshon Lenard,Denver Nuggets,"$4,252,000"
Mike Bibby,Sacramento Kings,"$4,174,000"
Shawn Bradley,Dallas Mavericks,"$4,155,000"
Darrel Armstrong,Orlando Magic,"$4,130,000"
Corliss Williamson,Detroit Pistons,"$4,000,000"
Aaron McKie,Philadelphia 76ers,"$4,000,000"
Sam Cassell,Milwaukee Bucks,"$4,000,000"
Greg Anthony,Milwaukee Bucks,"$3,940,000"
Elton Brand,LA Clippers,"$3,882,000"
Mark Jackson,New York Knicks,"$3,860,000"
Michael Stewart,Toronto Raptors,"$3,840,000"
Kenyon Martin,New Jersey Nets,"$3,801,000"
Rick Fox,Los Angeles Lakers,"$3,791,000"
Raef LaFrentz,Dallas Mavericks,"$3,755,000"
Lamond Murray,Cleveland Cavaliers,"$3,750,000"
Eric Snow,Philadelphia 76ers,"$3,750,000"
Kwame Brown,Washington Wizards,"$3,697,000"
Brent Price,Sacramento Kings,"$3,680,000"
Ervin Johnson,Milwaukee Bucks,"$3,670,000"
Jud Buechler,Orlando Magic,"$3,666,000"
Tony Battie,Boston Celtics,"$3,600,000"
Travis Knight,New York Knicks,"$3,600,000"
Moochie Norris,Houston Rockets,"$3,600,000"
Zeljko Rebraca,Detroit Pistons,"$3,500,000"
Steve Francis,Houston Rockets,"$3,473,000"
Stromile Swift,Memphis Grizzlies,"$3,401,000"
Tracy Murray,Toronto Raptors,"$3,400,000"
Antawn Jamison,Golden State Warriors,"$3,388,000"
Tim Hardaway,Denver Nuggets,"$3,360,000"
Chucky Atkins,Detroit Pistons,"$3,300,000"
Tyrone Nesby,Washington Wizards,"$3,260,000"
Travis Best,Chicago Bulls,"$3,250,000"
Anthony Carter,Miami Heat,"$3,250,000"
Marc Jackson,Minnesota Timberwolves,"$3,250,000"
David Wesley,Charlotte Hornets,"$3,240,000"
Dean Garrett,Golden State Warriors,"$3,240,000"
Jon Barry,Detroit Pistons,"$3,175,000"
Walter McCarty,Boston Celtics,"$3,125,000"
Baron Davis,Charlotte Hornets,"$3,119,000"
Vince Carter,Toronto Raptors,"$3,073,000"
Darius Miles,LA Clippers,"$3,054,000"
Evan Eschmeyer,Dallas Mavericks,"$3,038,000"
Jaren Jackson,Orlando Magic,"$3,020,000"
Derek Fisher,Los Angeles Lakers,"$3,000,000"
Eric Piatkowski,LA Clippers,"$3,000,000"
Antonio Daniels,San Antonio Spurs,"$3,000,000"
LaPhonso Ellis,Miami Heat,"$3,000,000"
Cedric Henderson,Golden State Warriors,"$3,000,000"
Kevin Willis,Houston Rockets,"$3,000,000"
Lawrence Funderburke,Sacramento Kings,"$3,000,000"
Anthony Peeler,Minnesota Timberwolves,"$2,978,000"
Pau Gasol,Memphis Grizzlies,"$2,970,000"
Andrew DeClercq,Orlando Magic,"$2,900,000"
Lamar Odom,LA Clippers,"$2,812,000"
Robert Traylor,Charlotte Hornets,"$2,793,000"
Tyson Chandler,Chicago Bulls,"$2,756,000"
Marcus Fizer,Chicago Bulls,"$2,754,000"
Lindsey Hunter,Los Angeles Lakers,"$2,700,000"
Chris Whitney,Washington Wizards,"$2,666,000"
John Wallace,Phoenix Suns,"$2,630,000"
Jason Williams,Memphis Grizzlies,"$2,554,000"
Jonathan Bender,Indiana Pacers,"$2,546,000"
Mikki Moore,Detroit Pistons,"$2,531,000"
Chris Gatling,Miami Heat,"$2,504,000"
Chris Crawford,Atlanta Hawks,"$2,500,000"
Mike Miller,Orlando Magic,"$2,494,000"
Eric Montross,Toronto Raptors,"$2,480,000"
Othella Harrington,New York Knicks,"$2,475,000"
John Starks,Utah Jazz,"$2,475,000"
Randy Brown,Boston Celtics,"$2,475,000"
Bimbo Coles,Cleveland Cavaliers,"$2,475,000"
Aaron Williams,New Jersey Nets,"$2,475,000"
Tony Delk,Boston Celtics,"$2,475,000"
Chauncey Billups,Minnesota Timberwolves,"$2,475,000"
Bobby Jackson,Sacramento Kings,"$2,475,000"
Horace Grant,Orlando Magic,"$2,419,000"
Steve Kerr,Portland Trail Blazers,"$2,406,000"
Rodney Rogers,Boston Celtics,"$2,400,000"
Sean Rooks,LA Clippers,"$2,400,000"
Terry Porter,San Antonio Spurs,"$2,400,000"
Calbert Cheaney,Denver Nuggets,"$2,400,000"
Michael Curry,Detroit Pistons,"$2,400,000"
George McCloud,Denver Nuggets,"$2,400,000"
Stacey Augmon,Charlotte Hornets,"$2,400,000"
Lucious Harris,New Jersey Nets,"$2,400,000"
George Lynch,Charlotte Hornets,"$2,400,000"
Grant Long,Memphis Grizzlies,"$2,400,000"
Hubert Davis,Washington Wizards,"$2,368,000"
Larry Hughes,Golden State Warriors,"$2,343,000"
Wally Szczerbiak,Minnesota Timberwolves,"$2,313,000"
Malik Rose,San Antonio Spurs,"$2,285,000"
Vinny Del Negro,Phoenix Suns,"$2,275,000"
DerMarr Johnson,Atlanta Hawks,"$2,265,000"
Eddy Curry,Chicago Bulls,"$2,232,000"
Shane Battier,Memphis Grizzlies,"$2,203,000"
John Amaechi,Utah Jazz,"$2,175,000"
Dirk Nowitzki,Dallas Mavericks,"$2,157,000"
Patrick Ewing,Orlando Magic,"$2,118,000"
Richard Hamilton,Washington Wizards,"$2,111,000"
Dell Curry,Toronto Raptors,"$2,100,000"
Chris Mihm,Cleveland Cavaliers,"$2,067,000"
Paul Pierce,Boston Celtics,"$2,051,000"
Bonzi Wells,Portland Trail Blazers,"$2,028,000"
Jason Richardson,Golden State Warriors,"$2,021,000"
Eddie Griffin,Houston Rockets,"$2,011,000"
Michael Doleac,Cleveland Cavaliers,"$2,000,000"
Bryant Stith,Cleveland Cavaliers,"$2,000,000"
Keon Clark,Toronto Raptors,"$1,971,000"
Michael Dickerson,Memphis Grizzlies,"$1,940,000"
Andre Miller,Cleveland Cavaliers,"$1,934,000"
Greg Foster,Milwaukee Bucks,"$1,924,000"
Matt Harpring,Philadelphia 76ers,"$1,908,000"
Jamal Crawford,Chicago Bulls,"$1,894,000"
DeSagana Diop,Cleveland Cavaliers,"$1,842,000"
Shawn Marion,Phoenix Suns,"$1,778,000"
Darvin Ham,Milwaukee Bucks,"$1,760,000"
Shammond Williams,Seattle SuperSonics,"$1,750,000"
Joel Przybilla,Milwaukee Bucks,"$1,741,000"
Rasho Nesterovic,Minnesota Timberwolves,"$1,725,000"
Tyronn Lue,Washington Wizards,"$1,714,000"
Rodney White,Detroit Pistons,"$1,694,000"
Jason Terry,Atlanta Hawks,"$1,689,000"
Keyon Dooling,LA Clippers,"$1,654,000"
Joe Johnson,Phoenix Suns,"$1,608,000"
Trajan Langdon,Cleveland Cavaliers,"$1,604,000"
Johnny Newman,Dallas Mavericks,"$1,575,000"
Jerome Moiso,Charlotte Hornets,"$1,571,000"
Pat Garrity,Orlando Magic,"$1,569,000"
Kedrick Brown,Boston Celtics,"$1,528,000"
Roshown McLeod,Boston Celtics,"$1,509,000"
Tony Massenburg,Memphis Grizzlies,"$1,500,000"
Danny Manning,Dallas Mavericks,"$1,500,000"
Dana Barros,Detroit Pistons,"$1,500,000"
Ricky Davis,Cleveland Cavaliers,"$1,496,000"
Etan Thomas,Washington Wizards,"$1,493,000"
Brian Skinner,Cleveland Cavaliers,"$1,483,000"
Corie Blount,Philadelphia 76ers,"$1,452,000"
Vladimir Radmanovic,Seattle SuperSonics,"$1,452,000"
Corey Maggette,LA Clippers,"$1,448,000"
Al Harrington,Indiana Pacers,"$1,436,000"
Courtney Alexander,Washington Wizards,"$1,418,000"
Samaki Walker,Los Angeles Lakers,"$1,400,000"
Richard Jefferson,New Jersey Nets,"$1,379,000"
William Avery,Minnesota Timberwolves,"$1,375,000"
Mateen Cleaves,Sacramento Kings,"$1,347,000"
Troy Murphy,Golden State Warriors,"$1,310,000"
Eldridge Recasner,LA Clippers,"$1,300,000"
Bryce Drew,Charlotte Hornets,"$1,300,000"
Matt Bullard,Charlotte Hornets,"$1,300,000"
Popeye Jones,Washington Wizards,"$1,300,000"
Jason Collier,Houston Rockets,"$1,280,000"
Metta World Peace,Indiana Pacers,"$1,241,000"
Hedo Turkoglu,Sacramento Kings,"$1,216,000"
Greg Buckner,Dallas Mavericks,"$1,210,000"
Kirk Haston,Charlotte Hornets,"$1,182,000"
Cal Bowdler,Atlanta Hawks,"$1,179,000"
Desmond Mason,Seattle SuperSonics,"$1,155,000"
Michael Bradley,Toronto Raptors,"$1,124,000"
James Posey,Denver Nuggets,"$1,120,000"
Quentin Richardson,LA Clippers,"$1,097,000"
Quincy Lewis,Utah Jazz,"$1,070,000"
Jason Collins,New Jersey Nets,"$1,067,000"
Jamaal Magloire,Charlotte Hornets,"$1,048,000"
Steven Hunter,Orlando Magic,"$1,037,000"
Dion Glover,Atlanta Hawks,"$1,027,000"
Zach Randolph,Portland Trail Blazers,"$1,019,000"
Speedy Claxton,Philadelphia 76ers,"$1,006,000"
Michael Jordan,Washington Wizards,"$1,000,000"
Danny Ferry,San Antonio Spurs,"$1,000,000"
Fred Hoiberg,Chicago Bulls,"$1,000,000"
Don Reid,Orlando Magic,"$1,000,000"
John Crotty,Utah Jazz,"$1,000,000"
Mark Bryant,San Antonio Spurs,"$1,000,000"
Jeff Foster,Indiana Pacers,"$986,000"
Morris Peterson,Toronto Raptors,"$966,000"
Kenny Thomas,Houston Rockets,"$946,000"
Joseph Forte,Boston Celtics,"$939,000"
Donnell Harvey,Denver Nuggets,"$927,000"
Jeryl Sasser,Orlando Magic,"$902,000"
DeShawn Stevenson,Utah Jazz,"$890,000"
Brandon Armstrong,New Jersey Nets,"$865,000"
Dalibor Bagaric,Chicago Bulls,"$854,000"
Tim James,Philadelphia 76ers,"$837,000"
Devean George,Los Angeles Lakers,"$834,000"
Andrei Kirilenko,Utah Jazz,"$831,000"
Jake Tsakalidis,Phoenix Suns,"$820,000"
Brendan Haywood,Washington Wizards,"$815,000"
Vonteego Cummings,Philadelphia 76ers,"$810,000"
Mamadou N'diaye,Toronto Raptors,"$793,000"
Jumaine Jones,Cleveland Cavaliers,"$786,000"
Scott Padgett,Utah Jazz,"$781,000"
Samuel Dalembert,Philadelphia 76ers,"$771,000"
Erick Barkley,Portland Trail Blazers,"$765,000"
Mark Madsen,Los Angeles Lakers,"$760,000"
Jamaal Tinsley,Indiana Pacers,"$749,000"
Primoz Brezec,Indiana Pacers,"$749,000"
Tony Parker,San Antonio Spurs,"$744,000"
Bruce Bowen,San Antonio Spurs,"$715,000"
Cherokee Parks,San Antonio Spurs,"$715,000"
Emanual Davis,Atlanta Hawks,"$715,000"
Milt Palacio,Phoenix Suns,"$690,000"
Gerald Wallace,Sacramento Kings,"$664,000"
Earl Boykins,LA Clippers,"$650,000"
Adrian Griffin,Dallas Mavericks,"$648,000"
Ryan Bowen,Denver Nuggets,"$630,000"
Rafer Alston,Milwaukee Bucks,"$625,000"
Harold Jamison,LA Clippers,"$600,000"
Mitchell Butler,Portland Trail Blazers,"$591,000"
Kevin Ollie,Indiana Pacers,"$591,000"
Chris Dudley,Portland Trail Blazers,"$591,000"
Rick Brunson,Portland Trail Blazers,"$591,000"
Brian Shaw,Los Angeles Lakers,"$591,000"
Felton Spencer,New York Knicks,"$591,000"
Larry Robinson,New York Knicks,"$591,000"
Gary Trent,Minnesota Timberwolves,"$591,000"
Sam Mitchell,Minnesota Timberwolves,"$591,000"
Erick Strickland,Boston Celtics,"$591,000"
Carlos Rogers,Indiana Pacers,"$591,000"
Rod Strickland,Miami Heat,"$591,000"
Troy Hudson,Orlando Magic,"$591,000"
Victor Alexander,Detroit Pistons,"$591,000"
Monty Williams,Orlando Magic,"$591,000"
Shawnelle Scott,Denver Nuggets,"$591,000"
Mark Pope,Milwaukee Bucks,"$591,000"
Antonio Harvey,Seattle SuperSonics,"$591,000"
Jeff McInnis,LA Clippers,"$590,000"
Darrick Martin,Dallas Mavericks,"$590,000"
Jacque Vaughn,Atlanta Hawks,"$590,000"
Kendall Gill,Miami Heat,"$590,000"
Mitch Richmond,Los Angeles Lakers,"$590,000"
Dan Majerle,Phoenix Suns,"$590,000"
Sean Marks,Miami Heat,"$566,000"
Vladimir Stepania,Miami Heat,"$566,000"
Damon Jones,Detroit Pistons,"$566,000"
Bruno Sundov,Indiana Pacers,"$565,000"
Felipe Lopez,Minnesota Timberwolves,"$565,000"
Todd MacCulloch,New Jersey Nets,"$550,000"
Amal McCaskill,San Antonio Spurs,"$541,000"
Derrick Dial,Toronto Raptors,"$541,000"
Charles Smith,San Antonio Spurs,"$541,000"
Jelani McCoy,Los Angeles Lakers,"$541,000"
Obinna Ekezie,LA Clippers,"$541,000"
Michael Ruffin,Philadelphia 76ers,"$540,000"
Rodney Buford,Memphis Grizzlies,"$540,000"
Mark Blount,Boston Celtics,"$540,000"
Mark Strickland,Atlanta Hawks,"$539,000"
Terence Morris,Houston Rockets,"$490,000"
Jim Jackson,Miami Heat,"$480,000"
Predrag Drobnjak,Seattle SuperSonics,"$479,000"
Art Long,Seattle SuperSonics,"$466,000"
Lee Nailon,Charlotte Hornets,"$466,000"
Zendon Hamilton,Denver Nuggets,"$466,000"
Lavor Postell,New York Knicks,"$466,000"
Jerome James,Seattle SuperSonics,"$466,000"
Olumide Oyedeji,Seattle SuperSonics,"$466,000"
Eduardo Najera,Dallas Mavericks,"$465,000"
Raja Bell,Philadelphia 76ers,"$465,000"
Michael Redd,Milwaukee Bucks,"$465,000"
Jason Hart,San Antonio Spurs,"$465,000"
Daniel Santiago,Phoenix Suns,"$465,000"
Dan Langhi,Houston Rockets,"$465,000"
Eddie Gill,Memphis Grizzlies,"$465,000"
ZhiZhi Wang,Dallas Mavericks,"$465,000"
Eddie House,Miami Heat,"$465,000"
Jake Voskuhl,Phoenix Suns,"$465,000"
Stephen Jackson,San Antonio Spurs,"$465,000"
A.J. Guyton,Chicago Bulls,"$465,000"
Brian Cardinal,Detroit Pistons,"$465,000"
Hanno Mottola,Atlanta Hawks,"$465,000"
Slava Medvedenko,Los Angeles Lakers,"$465,000"
Reggie Slater,Atlanta Hawks,"$438,000"
Steve Goodrich,New Jersey Nets,"$389,000"
Gilbert Arenas,Golden State Warriors,"$333,000"
Ratko Varda,Detroit Pistons,"$333,000"
Earl Watson,Seattle SuperSonics,"$333,000"
Jarron Collins,Utah Jazz,"$333,000"
Kenny Satterfield,Denver Nuggets,"$333,000"
Malik Allen,Miami Heat,"$333,000"
Jamison Brewer,Indiana Pacers,"$333,000"
Trenton Hassell,Chicago Bulls,"$333,000"
Tierre Brown,Houston Rockets,"$333,000"
Oscar Torres,Houston Rockets,"$333,000"
Dean Oliver,Golden State Warriors,"$333,000"
Ruben Boumtje-Boumtje,Portland Trail Blazers,"$333,000"
Norman Richardson,Chicago Bulls,"$333,000"
Brian Scalabrine,New Jersey Nets,"$333,000"
Carlos Arroyo,Denver Nuggets,"$333,000"
Ernest Brown,Miami Heat,"$333,000"
Antonis Fotsis,Memphis Grizzlies,"$332,000"
Maurice Evans,Minnesota Timberwolves,"$332,000"
Damone Brown,Philadelphia 76ers,"$332,000"
Will Solomon,Memphis Grizzlies,"$332,000"
Alvin Jones,Philadelphia 76ers,"$332,000"
Bobby Simmons,Washington Wizards,"$332,000"
Alton Ford,Phoenix Suns,"$332,000"
Jeff Trepagnier,Cleveland Cavaliers,"$332,000"
Loren Woods,Minnesota Timberwolves,"$332,000"
Jabari Smith,Philadelphia 76ers,"$304,000"
Mike James,Miami Heat,"$237,000"
