Name,Team,Salary
Mike Dunleavy,Indiana Pacers,"$9,000,000"
Cuttino Mobley,LA Clippers,"$8,925,000"
Kevin Martin,Sacramento Kings,"$8,760,335"
Quentin Richardson,New York Knicks,"$8,685,500"
Jamal Crawford,Golden State Warriors,"$8,640,000"
Kenny Thomas,Sacramento Kings,"$8,562,500"
Mark Blount,Miami Heat,"$8,513,916"
Mehmet Okur,Utah Jazz,"$8,500,000"
Rasho Nesterovic,Indiana Pacers,"$8,400,000"
Mo Williams,Cleveland Cavaliers,"$8,353,000"
Corey Maggette,Golden State Warriors,"$8,275,862"
Andres Nocioni,Sacramento Kings,"$8,000,000"
T.J. Ford,Indiana Pacers,"$8,000,000"
Devin Harris,New Jersey Nets,"$7,800,000"
Jameer Nelson,Orlando Magic,"$7,700,000"
Malik Rose,Oklahoma City Thunder,"$7,647,500"
Jose Calderon,Toronto Raptors,"$7,438,018"
Metta World Peace,Houston Rockets,"$7,400,000"
Eric Snow,Cleveland Cavaliers,"$7,312,500"
Stephen Jackson,Golden State Warriors,"$7,140,000"
Darko Milicic,Memphis Grizzlies,"$7,020,000"
Jerry Stackhouse,Dallas Mavericks,"$7,000,000"
Marquis Daniels,Indiana Pacers,"$6,864,200"
Hedo Turkoglu,Orlando Magic,"$6,864,200"
Etan Thomas,Washington Wizards,"$6,864,200"
Jamaal Tinsley,Utah Jazz,"$6,750,000"
Chris Wilcox,New York Knicks,"$6,750,000"
Marko Jaric,Memphis Grizzlies,"$6,575,000"
Udonis Haslem,Miami Heat,"$6,575,000"
Luke Ridnour,Milwaukee Bucks,"$6,500,000"
Bobby Jackson,Sacramento Kings,"$6,487,888"
Shane Battier,Houston Rockets,"$6,448,900"
Ben Gordon,Chicago Bulls,"$6,404,750"
Nick Collison,Oklahoma City Thunder,"$6,350,000"
Joel Przybilla,Portland Trail Blazers,"$6,310,150"
Brian Cardinal,Minnesota Timberwolves,"$6,300,000"
Andrew Bogut,Milwaukee Bucks,"$6,294,195"
Dan Gadzuric,Milwaukee Bucks,"$6,250,195"
Mike James,Washington Wizards,"$6,244,093"
Shareef Abdur-Rahim,Sacramento Kings,"$6,200,000"
Earl Watson,Oklahoma City Thunder,"$6,200,000"
Antonio Daniels,New Orleans Hornets,"$6,200,000"
Jason Collins,Minnesota Timberwolves,"$6,200,000"
Jerome James,New York Knicks,"$6,200,000"
Leandro Barbosa,Phoenix Suns,"$6,100,000"
John Salmons,Chicago Bulls,"$6,077,151"
Nazr Mohammed,Charlotte Bobcats,"$6,049,400"
Jared Jeffries,New York Knicks,"$6,049,400"
Tim Thomas,Chicago Bulls,"$6,049,400"
Vladimir Radmanovic,Charlotte Bobcats,"$6,049,400"
Matt Harpring,Utah Jazz,"$6,000,000"
Jason Kapono,Toronto Raptors,"$5,784,480"
Anderson Varejao,Cleveland Cavaliers,"$5,784,480"
Speedy Claxton,Atlanta Hawks,"$5,757,818"
Tony Battie,Orlando Magic,"$5,746,000"
Marvin Williams,Atlanta Hawks,"$5,636,142"
Mikki Moore,Boston Celtics,"$5,632,200"
Morris Peterson,New Orleans Hornets,"$5,592,240"
Chris Duhon,New York Knicks,"$5,585,000"
James Posey,New Orleans Hornets,"$5,585,000"
Beno Udrih,Sacramento Kings,"$5,585,000"
DeSagana Diop,Charlotte Bobcats,"$5,585,000"
Brendan Haywood,Washington Wizards,"$5,500,000"
Jeff Foster,Indiana Pacers,"$5,500,000"
Mickael Pietrus,Orlando Magic,"$5,300,000"
Desmond Mason,Oklahoma City Thunder,"$5,300,000"
Andrea Bargnani,Toronto Raptors,"$5,176,440"
Deron Williams,Utah Jazz,"$5,069,449"
Matt Carroll,Dallas Mavericks,"$5,050,000"
Greg Oden,Portland Trail Blazers,"$5,011,680"
Raja Bell,Charlotte Bobcats,"$5,000,000"
JR Smith,Denver Nuggets,"$4,985,001"
Kyle Korver,Utah Jazz,"$4,956,818"
Rafer Alston,Orlando Magic,"$4,900,000"
Derrick Rose,Chicago Bulls,"$4,822,800"
Nenad Krstic,Oklahoma City Thunder,"$4,778,548"
Derek Fisher,Los Angeles Lakers,"$4,700,000"
Reggie Evans,Philadelphia 76ers,"$4,640,000"
LaMarcus Aldridge,Portland Trail Blazers,"$4,631,400"
Kendrick Perkins,Boston Celtics,"$4,578,880"
Chris Paul,New Orleans Hornets,"$4,574,189"
Anthony Parker,Toronto Raptors,"$4,550,000"
Sasha Vujacic,Los Angeles Lakers,"$4,524,887"
Sasha Pavlovic,Cleveland Cavaliers,"$4,500,000"
Ronny Turiaf,Golden State Warriors,"$4,500,000"
Lou Williams,Philadelphia 76ers,"$4,500,000"
Kevin Durant,Oklahoma City Thunder,"$4,484,040"
Damon Jones,Milwaukee Bucks,"$4,460,186"
Luke Walton,Los Angeles Lakers,"$4,420,000"
Trenton Hassell,New Jersey Nets,"$4,350,000"
Michael Beasley,Miami Heat,"$4,314,960"
Marcus Banks,Toronto Raptors,"$4,260,000"
Steve Blake,Portland Trail Blazers,"$4,250,000"
Darius Songaila,Washington Wizards,"$4,235,000"
Kurt Thomas,San Antonio Spurs,"$4,200,000"
Adam Morrison,Los Angeles Lakers,"$4,159,200"
Raymond Felton,Charlotte Bobcats,"$4,148,715"
Al Horford,Atlanta Hawks,"$4,023,720"
Greg Buckner,Memphis Grizzlies,"$4,010,005"
James Jones,Miami Heat,"$4,010,000"
Bruce Bowen,San Antonio Spurs,"$4,000,000"
Kwame Brown,Detroit Pistons,"$4,000,000"
Travis Outlaw,Portland Trail Blazers,"$4,000,000"
Zaza Pachulia,Atlanta Hawks,"$4,000,000"
O.J. Mayo,Memphis Grizzlies,"$3,875,040"
Steven Hunter,Memphis Grizzlies,"$3,862,600"
Delonte West,Cleveland Cavaliers,"$3,850,000"
Keith Van Horn,Dallas Mavericks,"$3,792,112"
Martell Webster,Portland Trail Blazers,"$3,771,133"
Tyrus Thomas,Chicago Bulls,"$3,749,880"
Daniel Gibson,Cleveland Cavaliers,"$3,700,000"
CJ Miles,Utah Jazz,"$3,700,000"
Amir Johnson,Detroit Pistons,"$3,666,667"
Ryan Gomes,Minnesota Timberwolves,"$3,650,000"
Mike Conley,Memphis Grizzlies,"$3,630,480"
Rasual Butler,New Orleans Hornets,"$3,630,000"
DeShawn Stevenson,Washington Wizards,"$3,616,072"
Fabricio Oberto,San Antonio Spurs,"$3,600,000"
Robert Swift,Oklahoma City Thunder,"$3,579,131"
Roger Mason Jr.,San Antonio Spurs,"$3,500,000"
Brian Cook,Houston Rockets,"$3,500,000"
Russell Westbrook,Oklahoma City Thunder,"$3,493,680"
Charlie Villanueva,Milwaukee Bucks,"$3,448,050"
Shelden Williams,Minnesota Timberwolves,"$3,395,760"
Willie Green,Philadelphia 76ers,"$3,388,000"
Charlie Bell,Milwaukee Bucks,"$3,354,480"
Keyon Dooling,New Jersey Nets,"$3,300,000"
Jeff Green,Oklahoma City Thunder,"$3,287,640"
Eduardo Najera,New Jersey Nets,"$3,250,000"
Chucky Atkins,Oklahoma City Thunder,"$3,240,000"
Brian Scalabrine,Boston Celtics,"$3,206,897"
Kris Humphries,Toronto Raptors,"$3,200,000"
Channing Frye,Portland Trail Blazers,"$3,163,769"
Kevin Love,Minnesota Timberwolves,"$3,163,680"
Luis Scola,Houston Rockets,"$3,100,667"
Trevor Ariza,Los Angeles Lakers,"$3,100,000"
Damien Wilkins,Oklahoma City Thunder,"$3,100,000"
Marc Gasol,Memphis Grizzlies,"$3,093,333"
Brandon Roy,Portland Trail Blazers,"$3,084,240"
Carl Landry,Houston Rockets,"$3,000,000"
Yi Jianlian,New Jersey Nets,"$2,986,080"
Matt Bonner,San Antonio Spurs,"$2,978,000"
Ike Diogu,Sacramento Kings,"$2,912,823"
Kelenna Azubuike,Golden State Warriors,"$2,900,000"
Danilo Gallinari,New York Knicks,"$2,873,520"
Randy Foye,Minnesota Timberwolves,"$2,815,560"
Andrew Bynum,Los Angeles Lakers,"$2,769,300"
Andray Blatche,Washington Wizards,"$2,739,669"
Corey Brewer,Minnesota Timberwolves,"$2,725,920"
Sean May,Charlotte Bobcats,"$2,661,027"
Eddie House,Boston Celtics,"$2,650,000"
Steve Francis,Houston Rockets,"$2,634,480"
Mark Madsen,Minnesota Timberwolves,"$2,630,000"
Eric Gordon,LA Clippers,"$2,623,200"
Rashad McCants,Sacramento Kings,"$2,620,126"
Dorell Wright,Miami Heat,"$2,612,835"
Rudy Gay,Memphis Grizzlies,"$2,579,400"
Keith Bogans,Milwaukee Bucks,"$2,565,000"
Chris Mihm,Los Angeles Lakers,"$2,500,000"
Maurice Evans,Atlanta Hawks,"$2,500,000"
Craig Smith,Minnesota Timberwolves,"$2,500,000"
Tony Allen,Boston Celtics,"$2,500,000"
Michael Finley,San Antonio Spurs,"$2,500,000"
Brandan Wright,Golden State Warriors,"$2,497,320"
Jason Hart,Denver Nuggets,"$2,484,000"
Joey Graham,Toronto Raptors,"$2,449,184"
Joe Alexander,Milwaukee Bucks,"$2,403,120"
Danny Granger,Indiana Pacers,"$2,329,805"
Sebastian Telfair,Minnesota Timberwolves,"$2,300,000"
Ricky Davis,LA Clippers,"$2,300,000"
Joakim Noah,Chicago Bulls,"$2,295,480"
Maceo Baston,Indiana Pacers,"$2,272,860"
Mouhamed Sene,New York Knicks,"$2,252,400"
Tyronn Lue,Orlando Magic,"$2,250,000"
D.J. Augustin,Charlotte Bobcats,"$2,208,960"
Spencer Hawes,Sacramento Kings,"$2,180,760"
JJ Redick,Orlando Magic,"$2,139,720"
Hakim Warrick,Memphis Grizzlies,"$2,119,102"
Brook Lopez,New Jersey Nets,"$2,098,560"
Jarron Collins,Utah Jazz,"$2,074,302"
Acie Law,Atlanta Hawks,"$2,071,680"
Hilton Armstrong,New Orleans Hornets,"$2,032,800"
Nate Robinson,New York Knicks,"$2,020,179"
Jarrett Jack,Indiana Pacers,"$2,002,623"
Brevin Knight,Utah Jazz,"$2,000,000"
Walter Herrmann Heinrich,Detroit Pistons,"$2,000,000"
Jerryd Bayless,Portland Trail Blazers,"$1,993,560"
Francisco Garcia,Sacramento Kings,"$1,983,454"
Grant Hill,Phoenix Suns,"$1,976,400"
Eddie Jones,New Orleans Pelicans,"$1,976,400"
Thaddeus Young,Philadelphia 76ers,"$1,968,120"
Luther Head,Miami Heat,"$1,962,378"
Johan Petro,Denver Nuggets,"$1,939,893"
Thabo Sefolosha,Oklahoma City Thunder,"$1,931,160"
Anthony Johnson,Orlando Magic,"$1,910,000"
Jarvis Hayes,New Jersey Nets,"$1,910,000"
Brent Barry,Houston Rockets,"$1,910,000"
Jason Thompson,Sacramento Kings,"$1,893,840"
Jason Maxiell,Detroit Pistons,"$1,877,572"
Julian Wright,New Orleans Hornets,"$1,869,600"
Ronnie Brewer,Utah Jazz,"$1,834,680"
Linas Kleiza,Denver Nuggets,"$1,824,493"
Antoine Wright,Dallas Mavericks,"$1,800,000"
David Lee,New York Knicks,"$1,788,033"
Al Thornton,LA Clippers,"$1,776,240"
Chuck Hayes,Houston Rockets,"$1,768,000"
Cedric Simmons,Sacramento Kings,"$1,742,760"
Anthony Randolph,Golden State Warriors,"$1,709,280"
Francisco Elson,Milwaukee Bucks,"$1,700,000"
Goran Dragic,Phoenix Suns,"$1,700,000"
Rodney Stuckey,Detroit Pistons,"$1,687,320"
Rodney Carney,Minnesota Timberwolves,"$1,655,760"
Kosta Perovic,Golden State Warriors,"$1,634,000"
Robin Lopez,Phoenix Suns,"$1,623,720"
Travis Diener,Indiana Pacers,"$1,620,000"
Nick Young,Washington Wizards,"$1,602,960"
Devean George,Dallas Mavericks,"$1,600,000"
Shawne Williams,Dallas Mavericks,"$1,572,960"
Hamed Ehaddadi,Memphis Grizzlies,"$1,572,221"
Marreese Speights,Philadelphia 76ers,"$1,542,600"
Sean Williams,New Jersey Nets,"$1,522,920"
Ronald Murray,Atlanta Hawks,"$1,500,000"
J.J. Barea,Dallas Mavericks,"$1,500,000"
Roy Hibbert,Indiana Pacers,"$1,465,440"
Marco Belinelli,Golden State Warriors,"$1,446,720"
Oleksiy Pecherov,Washington Wizards,"$1,446,720"
Quincy Douby,Toronto Raptors,"$1,427,040"
Drew Gooden,San Antonio Spurs,"$1,410,441"
JaVale McGee,Washington Wizards,"$1,392,240"
Javaris Crittenton,Washington Wizards,"$1,381,560"
Renaldo Balkman,Denver Nuggets,"$1,369,920"
JJ Hickson,Cleveland Cavaliers,"$1,329,480"
Jason Smith,New Orleans Pelicans,"$1,326,360"
Calvin Booth,Sacramento Kings,"$1,319,651"
Rajon Rondo,Boston Celtics,"$1,315,080"
Malik Allen,Milwaukee Bucks,"$1,300,000"
Alexis Ajinca,Charlotte Bobcats,"$1,276,320"
Daequan Cook,Miami Heat,"$1,273,200"
Marcus Williams,Golden State Warriors,"$1,262,520"
Brian Skinner,LA Clippers,"$1,262,275"
Jacque Vaughn,San Antonio Spurs,"$1,262,275"
Roko-Leni Ukic,Toronto Raptors,"$1,250,000"
Ryan Anderson,New Jersey Nets,"$1,225,200"
Jared Dudley,Phoenix Suns,"$1,222,320"
Josh Boone,New Jersey Nets,"$1,212,120"
Joe Smith,Cleveland Cavaliers,"$1,200,000"
Ronnie Price,Utah Jazz,"$1,188,000"
Kosta Koufos,Utah Jazz,"$1,176,240"
Courtney Lee,Orlando Magic,"$1,176,240"
Wilson Chandler,New York Knicks,"$1,173,480"
Kyle Lowry,Houston Rockets,"$1,163,520"
Morris Almond,Utah Jazz,"$1,081,440"
Ime Udoka,San Antonio Spurs,"$1,080,000"
Jordan Farmar,Los Angeles Lakers,"$1,080,000"
Aaron Brooks,Houston Rockets,"$1,045,560"
Maurice Ager,New Jersey Nets,"$1,042,440"
Nicolas Batum,Portland Trail Blazers,"$1,040,640"
Mardy Collins,LA Clippers,"$1,034,760"
Arron Afflalo,Detroit Pistons,"$1,015,440"
George Hill,San Antonio Spurs,"$1,006,200"
Alando Tucker,Phoenix Suns,"$1,001,880"
Loren Woods,Houston Rockets,"$998,581"
Melvin Ely,New Orleans Hornets,"$998,398"
Devin Brown,New Orleans Hornets,"$998,398"
Darrell Arthur,Memphis Grizzlies,"$977,160"
Ryan Hollins,Dallas Mavericks,"$972,581"
Chris Quinn,Miami Heat,"$972,581"
D.J. White,Oklahoma City Thunder,"$964,080"
J.R. Giddens,Boston Celtics,"$957,120"
Chris Richard,Chicago Bulls,"$886,517"
Didier Ilunga-Mbenga,Los Angeles Lakers,"$880,658"
Yakhouba Diawara,Miami Heat,"$875,000"
Royal Ivey,Philadelphia 76ers,"$854,957"
Josh Powell,Los Angeles Lakers,"$854,957"
Shaun Livingston,Oklahoma City Thunder,"$854,957"
Ian Mahinmi,Washington Wizards,"$841,000"
Stephen Graham,Indiana Pacers,"$826,269"
Salim Stoudamire,Atlanta Hawks,"$826,269"
Brandon Bass,Dallas Mavericks,"$826,269"
Joey Dorsey,Houston Rockets,"$816,500"
Kyrylo Fesenko,Utah Jazz,"$810,000"
Donte Greene,Sacramento Kings,"$809,300"
Kyle Weaver,Oklahoma City Thunder,"$806,452"
Patrick O'Bryant,Toronto Raptors,"$797,581"
Sean Marks,New Orleans Hornets,"$797,581"
Leon Powe,Boston Celtics,"$797,581"
Luke Jackson,Miami Heat,"$797,581"
Jason Williams,Orlando Magic,"$797,581"
Jamaal Magloire,Miami Heat,"$797,581"
Paul Davis,LA Clippers,"$797,581"
James Singleton,Dallas Mavericks,"$797,581"
Mike Wilks,Oklahoma City Thunder,"$797,581"
Michael Ruffin,Portland Trail Blazers,"$797,581"
Kevin Ollie,Minnesota Timberwolves,"$797,581"
Ryan Bowen,New Orleans Hornets,"$797,581"
Desmon Farmer,San Antonio Spurs,"$797,581"
DerMarr Johnson,San Antonio Spurs,"$797,581"
Austin Croshere,San Antonio Spurs,"$797,581"
Dan Dickau,LA Clippers,"$797,581"
Paul Millsap,Utah Jazz,"$797,581"
Donyell Marshall,Philadelphia 76ers,"$797,581"
Von Wafer,Houston Rockets,"$797,581"
Linton Johnson,Chicago Bulls,"$797,581"
Adonal Foyle,Memphis Grizzlies,"$797,581"
Lou Amundson,Phoenix Suns,"$797,581"
Quinton Ross,Memphis Grizzlies,"$797,581"
Devin Green,Los Angeles Lakers,"$797,581"
John Lucas III,Minnesota Timberwolves,"$797,581"
Steve Novak,LA Clippers,"$797,581"
Shannon Brown,Los Angeles Lakers,"$797,581"
Andre Brown,Charlotte Bobcats,"$797,581"
Theo Ratliff,Philadelphia 76ers,"$797,581"
Anthony Roberson,Chicago Bulls,"$797,581"
Kareem Rush,Philadelphia 76ers,"$797,581"
Keith McLeod,Golden State Warriors,"$797,581"
David Harrison,Indiana Pacers,"$797,581"
Gerald Green,Dallas Mavericks,"$797,581"
Tarence Kinsey,Cleveland Cavaliers,"$797,581"
Matt Barnes,Phoenix Suns,"$797,581"
Bobby Jones,Denver Nuggets,"$797,581"
Shavlik Randolph,Portland Trail Blazers,"$797,581"
Anthony Carter,Denver Nuggets,"$797,581"
Dahntay Jones,Denver Nuggets,"$797,581"
Chris Andersen,Denver Nuggets,"$797,581"
Lorenzen Wright,Cleveland Cavaliers,"$797,581"
Solomon Jones,Atlanta Hawks,"$797,581"
Sam Cassell,Boston Celtics,"$797,581"
Randolph Morris,Atlanta Hawks,"$797,581"
Juan Dixon,Washington Wizards,"$797,581"
Luc Mbah a Moute,Milwaukee Bucks,"$757,000"
Ramon Sessions,Milwaukee Bucks,"$722,517"
Lindsey Hunter,Chicago Bulls,"$722,515"
Jamario Moon,Miami Heat,"$711,517"
Thomas Gardner,Atlanta Hawks,"$711,517"
Hassan Adams,Toronto Raptors,"$711,517"
Dominic McGuire,Washington Wizards,"$711,517"
Demetris Nichols,New York Knicks,"$711,517"
Mike Harris,Utah Jazz,"$711,517"
Darryl Watkins,New Orleans Pelicans,"$711,517"
Will Solomon,Sacramento Kings,"$711,517"
Coby Karl,Denver Nuggets,"$711,517"
C.J. Watson,Golden State Warriors,"$711,517"
Cheikh Samb,New York Knicks,"$711,517"
Mario West,Atlanta Hawks,"$711,517"
Glen Davis,Boston Celtics,"$711,517"
JamesOn Curry,LA Clippers,"$711,517"
Alex Acker,LA Clippers,"$711,517"
Marcin Gortat,Orlando Magic,"$711,517"
Lance Allred,Cleveland Cavaliers,"$711,517"
Aaron Gray,Chicago Bulls,"$711,517"
Taurean Green,Denver Nuggets,"$711,517"
Josh McRoberts,Indiana Pacers,"$711,517"
Dee Brown,Phoenix Suns,"$711,517"
Anthony Tolliver,San Antonio Spurs,"$711,517"
D.J. Strawberry,Phoenix Suns,"$711,517"
Gabe Pruitt,Boston Celtics,"$711,517"
Stephane Lasme,Golden State Warriors,"$711,517"
Will Bynum,Detroit Pistons,"$711,517"
Mario Chalmers,Miami Heat,"$700,000"
Dwayne Jones II,Charlotte Bobcats,"$670,906"
Blake Ahearn,San Antonio Spurs,"$631,995"
Antonio McDyess,Detroit Pistons,"$600,532"
Jeremy Richardson,Orlando Magic,"$591,148"
Juwan Howard,Charlotte Bobcats,"$586,457"
Jake Voskuhl,Toronto Raptors,"$577,073"
DeAndre Jordan,LA Clippers,"$550,000"
Henry Walker,Boston Celtics,"$542,114"
Dikembe Mutombo,Houston Rockets,"$502,007"
Mike Taylor,LA Clippers,"$500,000"
Fred Jones,LA Clippers,"$459,782"
Darius Miles,Memphis Grizzlies,"$450,399"
Darnell Jackson,Cleveland Cavaliers,"$450,000"
Taj McCullough,null Unknown,"$442,114"
Brandon Heath,Sacramento Kings,"$442,114"
Joe Crawford,New York Knicks,"$442,114"
Steven Hill,Oklahoma City Thunder,"$442,114"
Anthony Morrow,Golden State Warriors,"$442,114"
Sonny Weems,Denver Nuggets,"$442,114"
Sean Singletary,Charlotte Bobcats,"$442,114"
Sun Yue,Los Angeles Lakers,"$442,114"
Nathan Jawai,Toronto Raptors,"$442,114"
Walter Sharpe,Detroit Pistons,"$442,114"
Jason Richards,null Unknown,"$442,114"
David Padgett,null Unknown,"$442,114"
C.J. Giles,null Unknown,"$442,114"
Dwayne Mitchell,null Unknown,"$442,114"
Bobby Brown,Minnesota Timberwolves,"$442,114"
Dion Dowell,null Unknown,"$442,114"
Richard Hendrix,null Unknown,"$442,114"
DeMarcus Nelson,Golden State Warriors,"$442,114"
Patrick Ewing Jr.,New Orleans Pelicans,"$442,114"
Chris Douglas-Roberts,New Jersey Nets,"$442,114"
Rob Kurz,Golden State Warriors,"$442,114"
Othello Hunter,Atlanta Hawks,"$442,114"
Jamaal Tatum,null Unknown,"$442,114"
Jermareo Davidson,Golden State Warriors,"$422,725"
Malik Hairston,San Antonio Spurs,"$299,077"
Stromile Swift,Phoenix Suns,"$201,741"
James White,Houston Rockets,"$184,157"
Dontell Jefferson,Charlotte Bobcats,"$93,624"
Cartier Martin,Charlotte Bobcats,"$52,014"
Trey Johnson,Cleveland Cavaliers,"$46,917"
Eddie Gill,Milwaukee Bucks,"$46,917"
