Name,Team,Salary
Lauri Markkanen,Cleveland Cavaliers,"$15,690,909"
Duncan Robinson,Miami Heat,"$15,650,000"
Marcus Morris Sr.,LA Clippers,"$15,627,907"
Will Barton,Denver Nuggets,"$15,625,000"
Norman Powell,LA Clippers,"$15,517,241"
Dejounte Murray,San Antonio Spurs,"$15,428,880"
Derrick White,Boston Celtics,"$15,178,571"
Malik Beasley,Minnesota Timberwolves,"$14,491,964"
Marcus Smart,Boston Celtics,"$14,339,285"
Patrick Beverley,Minnesota Timberwolves,"$14,320,988"
Thaddeus Young,Toronto Raptors,"$14,190,000"
Jonas Valanciunas,New Orleans Pelicans,"$14,000,000"
Doug McDermott,San Antonio Spurs,"$13,750,000"
Christian Wood,Houston Rockets,"$13,666,667"
Derrick Rose,New York Knicks,"$13,445,120"
Luke Kennard,LA Clippers,"$13,347,727"
Brook Lopez,Milwaukee Bucks,"$13,302,325"
Kentavious Caldwell-Pope,Washington Wizards,"$13,038,862"
Joe Ingles,Utah Jazz,"$13,036,364"
Kyle Kuzma,Washington Wizards,"$13,000,000"
Taurean Prince,Minnesota Timberwolves,"$13,000,000"
Robert Covington,LA Clippers,"$12,975,471"
T.J. Warren,Minnesota Timberwolves,"$12,690,000"
Deandre Ayton,Phoenix Suns,"$12,632,950"
Terrence Ross,Orlando Magic,"$12,500,000"
Jordan Clarkson,Utah Jazz,"$12,420,000"
Dillon Brooks,Memphis Grizzlies,"$12,200,000"
Kelly Olynyk,Detroit Pistons,"$12,195,122"
Jusuf Nurkic,Portland Trail Blazers,"$12,000,000"
Kelly Oubre Jr.,Charlotte Hornets,"$12,000,000"
Josh Hart,Portland Trail Blazers,"$12,000,000"
Josh Richardson,San Antonio Spurs,"$11,615,328"
Marvin Bagley III,Detroit Pistons,"$11,312,114"
Dwight Powell,Dallas Mavericks,"$11,080,125"
Devonte' Graham,New Orleans Pelicans,"$11,000,000"
Zion Williamson,New Orleans Pelicans,"$10,733,400"
Larry Nance Jr.,New Orleans Pelicans,"$10,690,909"
Jeremy Lamb,Sacramento Kings,"$10,500,000"
Richaun Holmes,Sacramento Kings,"$10,384,500"
Reggie Jackson,LA Clippers,"$10,384,500"
Anthony Edwards,Minnesota Timberwolves,"$10,245,480"
Luka Doncic,Dallas Mavericks,"$10,174,391"
Cade Cunningham,Detroit Pistons,"$10,050,120"
Tomas Satoransky,Washington Wizards,"$10,000,000"
Danny Green,Philadelphia 76ers,"$10,000,000"
Kyle Anderson,Memphis Grizzlies,"$9,937,150"
Montrezl Harrell,Charlotte Hornets,"$9,720,900"
Jae Crowder,Phoenix Suns,"$9,720,900"
Serge Ibaka,Milwaukee Bucks,"$9,720,900"
Derrick Jones Jr.,Chicago Bulls,"$9,720,900"
Derrick Favors,Oklahoma City Thunder,"$9,720,900"
Ja Morant,Memphis Grizzlies,"$9,603,360"
Alec Burks,New York Knicks,"$9,536,000"
Reggie Bullock Jr.,Dallas Mavericks,"$9,536,000"
Talen Horton-Tucker,Los Angeles Lakers,"$9,500,000"
Mason Plumlee,Charlotte Hornets,"$9,248,333"
Jaren Jackson Jr.,Memphis Grizzlies,"$9,180,560"
James Wiseman,Detroit Pistons,"$9,166,800"
Jalen Green,Houston Rockets,"$8,992,200"
Maxi Kleber,Dallas Mavericks,"$8,975,000"
De'Anthony Melton,Memphis Grizzlies,"$8,805,976"
Royce O'Neale,Utah Jazz,"$8,800,000"
Jakob Poeltl,San Antonio Spurs,"$8,750,000"
Kemba Walker,New York Knicks,"$8,729,020"
Thomas Bryant,Washington Wizards,"$8,666,667"
Alex Caruso,Chicago Bulls,"$8,650,651"
RJ Barrett,New York Knicks,"$8,623,920"
Delon Wright,Atlanta Hawks,"$8,526,316"
Dario Saric,Golden State Warriors,"$8,510,000"
Monte Morris,Denver Nuggets,"$8,449,074"
Tyus Jones,Memphis Grizzlies,"$8,376,286"
Trae Young,Atlanta Hawks,"$8,326,471"
Daniel Theis,Boston Celtics,"$8,280,351"
LaMelo Ball,Charlotte Hornets,"$8,231,760"
Seth Curry,Brooklyn Nets,"$8,207,518"
JaMychal Green,Denver Nuggets,"$8,200,000"
Cedi Osman,Cleveland Cavaliers,"$8,133,334"
Evan Mobley,Cleveland Cavaliers,"$8,075,160"
Nerlens Noel,New York Knicks,"$8,000,000"
De'Andre Hunter,Atlanta Hawks,"$7,775,400"
Mo Bamba,Orlando Magic,"$7,568,743"
Ivica Zubac,LA Clippers,"$7,518,518"
T.J. McConnell,Indiana Pacers,"$7,500,000"
Patrick Williams,Chicago Bulls,"$7,422,000"
Aron Baynes,Toronto Raptors,"$7,350,000"
Scottie Barnes,Toronto Raptors,"$7,280,520"
Darius Garland,Cleveland Cavaliers,"$7,040,880"
Chris Boucher,Toronto Raptors,"$7,020,000"
Zach Collins,San Antonio Spurs,"$7,000,000"
P.J. Tucker,Miami Heat,"$7,000,000"
Wendell Carter Jr.,Orlando Magic,"$6,920,027"
Juancho Hernangomez,Utah Jazz,"$6,907,815"
Isaac Okoro,Cleveland Cavaliers,"$6,720,720"
Jalen Suggs,Orlando Magic,"$6,593,040"
Cameron Payne,Phoenix Suns,"$6,500,000"
Collin Sexton,Cleveland Cavaliers,"$6,439,671"
Jarrett Culver,Memphis Grizzlies,"$6,395,160"
Khem Birch,Toronto Raptors,"$6,350,000"
Onyeka Okongwu,Atlanta Hawks,"$6,104,280"
Justin Holiday,Sacramento Kings,"$6,006,420"
Josh Giddey,Oklahoma City Thunder,"$5,988,000"
Dennis Schroder,Houston Rockets,"$5,890,000"
Patty Mills,Brooklyn Nets,"$5,890,000"
Rudy Gay,Utah Jazz,"$5,890,000"
Kevin Knox II,Atlanta Hawks,"$5,845,979"
Coby White,Chicago Bulls,"$5,837,760"
Killian Hayes,Detroit Pistons,"$5,572,680"
Mikal Bridges,Phoenix Suns,"$5,557,725"
Shai Gilgeous-Alexander,Oklahoma City Thunder,"$5,495,532"
Jonathan Kuminga,Golden State Warriors,"$5,466,360"
Miles Bridges,Charlotte Hornets,"$5,421,493"
Jaxson Hayes,New Orleans Pelicans,"$5,348,280"
Pat Connaughton,Milwaukee Bucks,"$5,333,334"
Michael Porter Jr.,Denver Nuggets,"$5,258,735"
Hamidou Diallo,Detroit Pistons,"$5,200,000"
Kevon Looney,Golden State Warriors,"$5,178,572"
Troy Brown Jr.,Chicago Bulls,"$5,170,564"
Obi Toppin,New York Knicks,"$5,105,160"
Franz Wagner,Orlando Magic,"$5,007,840"
Josh Jackson,Sacramento Kings,"$5,005,350"
Kris Dunn,Portland Trail Blazers,"$5,005,350"
Kendrick Nunn,Washington Wizards,"$5,000,000"
JaVale McGee,Phoenix Suns,"$5,000,000"
Robin Lopez,Orlando Magic,"$5,000,000"
Dante Exum,Dallas Mavericks,"$5,000,000"
Lou Williams,Atlanta Hawks,"$5,000,000"
Rui Hachimura,Washington Wizards,"$4,916,160"
Garrett Temple,New Orleans Pelicans,"$4,910,000"
Cory Joseph,Detroit Pistons,"$4,910,000"
Taj Gibson,New York Knicks,"$4,910,000"
Torrey Craig,Phoenix Suns,"$4,878,049"
Bruce Brown,Brooklyn Nets,"$4,736,102"
Deni Avdija,Washington Wizards,"$4,692,840"
Donte DiVincenzo,Sacramento Kings,"$4,675,830"
Cam Reddish,New York Knicks,"$4,670,160"
David Nwaba,Houston Rockets,"$4,650,000"
Furkan Korkmaz,Philadelphia 76ers,"$4,629,630"
Davion Mitchell,Sacramento Kings,"$4,603,320"
Ish Smith,Washington Wizards,"$4,500,000"
Bryn Forbes,Denver Nuggets,"$4,500,000"
Jeff Green,Denver Nuggets,"$4,500,000"
Jalen Smith,Indiana Pacers,"$4,458,000"
Lonnie Walker IV,San Antonio Spurs,"$4,447,896"
Cameron Johnson,Phoenix Suns,"$4,437,000"
Ziaire Williams,Memphis Grizzlies,"$4,373,040"
Bobby Portis,Milwaukee Bucks,"$4,347,600"
Maurice Harkless,Sacramento Kings,"$4,347,600"
Kevin Huerter,Atlanta Hawks,"$4,253,357"
Devin Vassell,San Antonio Spurs,"$4,235,160"
P.J. Washington,Charlotte Hornets,"$4,215,120"
James Bouknight,Charlotte Hornets,"$4,154,400"
Willie Cauley-Stein,Philadelphia 76ers,"$4,100,000"
Josh Okogie,Minnesota Timberwolves,"$4,087,904"
Grayson Allen,Milwaukee Bucks,"$4,054,695"
Jarred Vanderbilt,Minnesota Timberwolves,"$4,050,000"
Tyrese Haliburton,Indiana Pacers,"$4,023,600"
Chandler Hutchison,Phoenix Suns,"$4,019,459"
Tyler Herro,Miami Heat,"$4,004,280"
Gorgui Dieng,Atlanta Hawks,"$4,000,000"
Terence Davis,Sacramento Kings,"$4,000,000"
Dorian Finney-Smith,Dallas Mavericks,"$4,000,000"
George Hill,Milwaukee Bucks,"$4,000,000"
Aaron Holiday,Phoenix Suns,"$3,980,551"
Joshua Primo,San Antonio Spurs,"$3,946,800"
Jake Layman,Minnesota Timberwolves,"$3,940,185"
Anfernee Simons,Portland Trail Blazers,"$3,938,818"
Justise Winslow,Portland Trail Blazers,"$3,902,439"
Kira Lewis Jr.,New Orleans Pelicans,"$3,822,240"
Romeo Langford,San Antonio Spurs,"$3,804,360"
Landry Shamet,Phoenix Suns,"$3,768,342"
Chris Duarte,Indiana Pacers,"$3,749,400"
Alex Len,Sacramento Kings,"$3,732,000"
Gabriel Deck,Oklahoma City Thunder,"$3,676,852"
Robert Williams III,Boston Celtics,"$3,661,976"
Aaron Nesmith,Boston Celtics,"$3,631,200"
Sekou Doumbouya,Los Angeles Lakers,"$3,613,680"
Moses Moody,Golden State Warriors,"$3,562,200"
Boban Marjanovic,Dallas Mavericks,"$3,500,000"
Cole Anthony,Orlando Magic,"$3,449,400"
Corey Kispert,Washington Wizards,"$3,383,640"
Mike Muscala,Oklahoma City Thunder,"$3,365,385"
Michael Carter-Williams,Orlando Magic,"$3,300,000"
Georges Niang,Philadelphia 76ers,"$3,300,000"
Chuma Okeke,Orlando Magic,"$3,277,080"
Isaiah Stewart,Detroit Pistons,"$3,277,080"
Nickeil Alexander-Walker,Utah Jazz,"$3,261,480"
Alperen Sengun,Houston Rockets,"$3,214,680"
Nicolas Batum,LA Clippers,"$3,170,029"
Trey Burke,Dallas Mavericks,"$3,150,000"
Aleksej Pokusevski,Oklahoma City Thunder,"$3,113,160"
Goga Bitadze,Indiana Pacers,"$3,098,400"
Trey Murphy III,New Orleans Pelicans,"$3,053,760"
Frank Jackson,Detroit Pistons,"$3,000,000"
Sterling Brown,Dallas Mavericks,"$3,000,000"
Luka Samanic,Utah Jazz,"$2,959,080"
Josh Green,Dallas Mavericks,"$2,957,520"
Tre Mann,Oklahoma City Thunder,"$2,901,240"
Matisse Thybulle,Philadelphia 76ers,"$2,840,160"
Saddiq Bey,Detroit Pistons,"$2,824,320"
Kai Jones,Charlotte Hornets,"$2,770,560"
Brandon Clarke,Memphis Grizzlies,"$2,726,880"
Precious Achiuwa,Toronto Raptors,"$2,711,280"
Marc Gasol,Memphis Grizzlies,"$2,692,991"
Anthony Tolliver,New Orleans Pelicans,"$2,692,991"
Jalen Johnson,Atlanta Hawks,"$2,659,580"
Grant Williams,Boston Celtics,"$2,617,800"
Tyrese Maxey,Philadelphia 76ers,"$2,602,920"
Keon Johnson,Portland Trail Blazers,"$2,553,120"
Darius Bazley,Oklahoma City Thunder,"$2,513,040"
Trey Lyles,Sacramento Kings,"$2,500,000"
Zeke Nnaji,Denver Nuggets,"$2,498,760"
Isaiah Jackson,Indiana Pacers,"$2,451,240"
Ty Jerome,Oklahoma City Thunder,"$2,412,840"
Leandro Bolmaro,Minnesota Timberwolves,"$2,353,320"
Usman Garuba,Houston Rockets,"$2,353,320"
Willy Hernangomez,New Orleans Pelicans,"$2,327,220"
Edmond Sumner,Charlotte Hornets,"$2,320,000"
Nassir Little,Portland Trail Blazers,"$2,316,240"
R.J. Hampton,Orlando Magic,"$2,303,040"
Josh Christopher,Houston Rockets,"$2,259,240"
Dylan Windler,Cleveland Cavaliers,"$2,239,200"
Immanuel Quickley,New York Knicks,"$2,210,640"
John Konchar,Memphis Grizzlies,"$2,200,000"
Quentin Grimes,New York Knicks,"$2,168,760"
Jordan Poole,Golden State Warriors,"$2,161,440"
Bol Bol,Denver Nuggets,"$2,161,152"
Keldon Johnson,San Antonio Spurs,"$2,145,720"
Payton Pritchard,Boston Celtics,"$2,137,440"
Jahlil Okafor,Atlanta Hawks,"$2,130,023"
Bones Hyland,Denver Nuggets,"$2,096,880"
Udoka Azubuike,Utah Jazz,"$2,075,880"
Jaden McDaniels,Minnesota Timberwolves,"$2,063,280"
Malachi Flynn,Toronto Raptors,"$2,048,040"
Cam Thomas,Brooklyn Nets,"$2,036,280"
Desmond Bane,Memphis Grizzlies,"$2,033,160"
Jaden Springer,Philadelphia 76ers,"$2,023,800"
Day'Ron Sharpe,Brooklyn Nets,"$2,009,040"
Kenrich Williams,Oklahoma City Thunder,"$2,000,000"
Theo Maledon,Oklahoma City Thunder,"$2,000,000"
Abdel Nader,Phoenix Suns,"$2,000,000"
Jordan McLaughlin,Minnesota Timberwolves,"$2,000,000"
Jeremiah Robinson-Earl,Oklahoma City Thunder,"$2,000,000"
Garrison Mathews,Houston Rockets,"$2,000,000"
Santi Aldama,Memphis Grizzlies,"$1,994,520"
Damian Jones,Sacramento Kings,"$1,977,011"
Jontay Porter,Toronto Raptors,"$1,950,000"
Denzel Valentine,Utah Jazz,"$1,939,350"
PJ Dozier,Denver Nuggets,"$1,910,860"
Damion Lee,Golden State Warriors,"$1,910,860"
Killian Tillie,Memphis Grizzlies,"$1,901,625"
Shake Milton,Philadelphia 76ers,"$1,846,738"
Wes Iwundu,Atlanta Hawks,"$1,824,003"
Mitchell Robinson,New York Knicks,"$1,802,057"
Jalen Brunson,Dallas Mavericks,"$1,802,057"
Cody Martin,Charlotte Hornets,"$1,782,621"
Mychal Mulder,Miami Heat,"$1,782,621"
Jalen McDaniels,Charlotte Hornets,"$1,782,621"
Luguentz Dort,Oklahoma City Thunder,"$1,782,621"
KZ Okpala,Miami Heat,"$1,782,621"
Miye Oni,Utah Jazz,"$1,782,621"
Isaiah Roby,Oklahoma City Thunder,"$1,782,621"
Nic Claxton,Brooklyn Nets,"$1,782,621"
Naz Reid,Minnesota Timberwolves,"$1,782,621"
Eric Paschall,Utah Jazz,"$1,782,621"
Caleb Martin,Miami Heat,"$1,782,621"
Terance Mann,LA Clippers,"$1,782,621"
Yogi Ferrell,LA Clippers,"$1,782,621"
Kevin Porter Jr.,Houston Rockets,"$1,782,621"
Alen Smailagic,Golden State Warriors,"$1,782,621"
Jaylen Nowell,Minnesota Timberwolves,"$1,782,621"
Carsen Edwards,Detroit Pistons,"$1,782,621"
Vlatko Cancar,Denver Nuggets,"$1,782,621"
Daniel Gafford,Washington Wizards,"$1,782,621"
Dean Wade,Cleveland Cavaliers,"$1,782,621"
Bruno Fernando,Houston Rockets,"$1,782,621"
Yuta Watanabe,Toronto Raptors,"$1,762,796"
Drew Eubanks,Portland Trail Blazers,"$1,762,796"
Khyri Thomas,Houston Rockets,"$1,762,796"
Chimezie Metu,Sacramento Kings,"$1,762,796"
Moritz Wagner,Orlando Magic,"$1,729,217"
Keita Bates-Diop,San Antonio Spurs,"$1,729,217"
Svi Mykhailiuk,Toronto Raptors,"$1,729,217"
Paul Watson,Oklahoma City Thunder,"$1,701,593"
Juan Toscano-Anderson,Golden State Warriors,"$1,701,593"
Charlie Brown Jr.,Philadelphia 76ers,"$1,701,593"
Tyler Cook,Chicago Bulls,"$1,701,593"
Kelan Martin,Boston Celtics,"$1,701,593"
Oshae Brissett,Indiana Pacers,"$1,701,593"
Mfiondu Kabengele,Boston Celtics,"$1,701,593"
Herbert Jones,New Orleans Pelicans,"$1,700,000"
Frank Ntilikina,Dallas Mavericks,"$1,669,178"
Victor Oladipo,Miami Heat,"$1,669,178"
Isaac Bonga,Toronto Raptors,"$1,669,178"
Sam Dekker,Toronto Raptors,"$1,669,178"
Jarrell Brantley,Utah Jazz,"$1,669,178"
Otto Porter Jr.,Golden State Warriors,"$1,669,178"
Hassan Whiteside,Utah Jazz,"$1,669,178"
Malik Monk,Los Angeles Lakers,"$1,669,178"
Kent Bazemore,Los Angeles Lakers,"$1,669,178"
Ben McLemore,Portland Trail Blazers,"$1,669,178"
Timothe Luwawu-Cabarrot,Atlanta Hawks,"$1,669,178"
Dewayne Dedmon,Miami Heat,"$1,669,178"
Paul Millsap,Philadelphia 76ers,"$1,669,178"
E'Twaun Moore,Orlando Magic,"$1,669,178"
Isaiah Hartenstein,LA Clippers,"$1,669,178"
Solomon Hill,Atlanta Hawks,"$1,669,178"
LaMarcus Aldridge,Brooklyn Nets,"$1,669,178"
Austin Rivers,Denver Nuggets,"$1,669,178"
Thanasis Antetokounmpo,Milwaukee Bucks,"$1,669,178"
Udonis Haslem,Miami Heat,"$1,669,178"
Gabe Vincent,Miami Heat,"$1,669,178"
Avery Bradley,Los Angeles Lakers,"$1,669,178"
Wayne Ellington,Los Angeles Lakers,"$1,669,178"
Trevor Ariza,Los Angeles Lakers,"$1,669,178"
Dwight Howard,Los Angeles Lakers,"$1,669,178"
Carmelo Anthony,Los Angeles Lakers,"$1,669,178"
Semi Ojeleye,LA Clippers,"$1,669,178"
Rodney Hood,LA Clippers,"$1,669,178"
James Johnson,Brooklyn Nets,"$1,669,178"
Frank Kaminsky,Phoenix Suns,"$1,669,178"
Gary Payton II,Golden State Warriors,"$1,669,178"
Rodney McGruder,Detroit Pistons,"$1,669,178"
Nemanja Bjelica,Golden State Warriors,"$1,669,178"
Andre Iguodala,Golden State Warriors,"$1,669,178"
Tony Bradley,Chicago Bulls,"$1,669,178"
Markieff Morris,Miami Heat,"$1,669,178"
Max Strus,Miami Heat,"$1,669,178"
Raul Neto,Washington Wizards,"$1,669,178"
Kevin Pangos,Cleveland Cavaliers,"$1,669,178"
Ed Davis,Cleveland Cavaliers,"$1,669,178"
Rajon Rondo,Cleveland Cavaliers,"$1,669,178"
Matt Thomas,Chicago Bulls,"$1,669,178"
Javonte Green,Chicago Bulls,"$1,669,178"
Andre Drummond,Brooklyn Nets,"$1,669,178"
Tony Snell,New Orleans Pelicans,"$1,669,178"
Jabari Parker,Boston Celtics,"$1,669,178"
Enes Freedom,Boston Celtics,"$1,669,178"
Blake Griffin,Brooklyn Nets,"$1,669,178"
Nick Richards,Charlotte Hornets,"$1,517,981"
Tyrell Terry,Memphis Grizzlies,"$1,517,981"
Lamar Stevens,Cleveland Cavaliers,"$1,517,981"
Jahmi'us Ramsey,Sacramento Kings,"$1,517,981"
Daniel Oturu,Toronto Raptors,"$1,517,981"
Jordan Nwora,Milwaukee Bucks,"$1,517,981"
Vernon Carey Jr.,Washington Wizards,"$1,517,981"
Caleb Homesley,Washington Wizards,"$1,517,981"
Anthony Gill,Washington Wizards,"$1,517,981"
Robert Woodard II,Sacramento Kings,"$1,517,981"
Isaiah Joe,Philadelphia 76ers,"$1,517,981"
Tre Jones,San Antonio Spurs,"$1,517,981"
Elijah Hughes,Portland Trail Blazers,"$1,517,981"
KJ Martin,Houston Rockets,"$1,517,981"
Paul Reed,Philadelphia 76ers,"$1,517,981"
Mamadi Diakite,Oklahoma City Thunder,"$1,517,981"
CJ Elleby,Portland Trail Blazers,"$1,517,981"
Elijah Bryant,Milwaukee Bucks,"$1,517,981"
Deividas Sirvydis,Detroit Pistons,"$1,517,981"
Jae'Sean Tate,Houston Rockets,"$1,517,981"
Sam Merrill,Memphis Grizzlies,"$1,517,981"
Naji Marshall,New Orleans Pelicans,"$1,517,981"
Xavier Tillman,Memphis Grizzlies,"$1,517,981"
Isaiah Todd,Washington Wizards,"$1,500,000"
Omer Yurtseven,Miami Heat,"$1,489,065"
Saben Lee,Detroit Pistons,"$1,489,065"
JT Thor,Charlotte Hornets,"$1,250,000"
Wesley Matthews,Milwaukee Bucks,"$1,237,494"
Alfonzo McKinnie,Chicago Bulls,"$1,090,007"
Jason Preston,Utah Jazz,"$1,062,303"
Isaiah Livers,Detroit Pistons,"$1,057,260"
Tristan Thompson,Chicago Bulls,"$1,000,000"
Marquese Chriss,Dallas Mavericks,"$958,529"
Duane Washington Jr.,Indiana Pacers,"$950,000"
Jared Butler,Utah Jazz,"$925,258"
Georgios Kalaitzakis,Oklahoma City Thunder,"$925,258"
Charles Bassey,Philadelphia 76ers,"$925,258"
Dalano Banton,Toronto Raptors,"$925,258"
Miles McBride,New York Knicks,"$925,258"
Luka Garza,Detroit Pistons,"$925,258"
Austin Reaves,Los Angeles Lakers,"$925,258"
Brandon Boston Jr.,LA Clippers,"$925,258"
Jock Landale,San Antonio Spurs,"$925,258"
Greg Brown III,Portland Trail Blazers,"$925,258"
Marko Simonovic,Chicago Bulls,"$925,258"
Ayo Dosunmu,Chicago Bulls,"$925,258"
Vit Krejci,Oklahoma City Thunder,"$925,258"
Stanley Johnson,Los Angeles Lakers,"$888,616"
Bismack Biyombo,Phoenix Suns,"$863,368"
Lance Stephenson,Indiana Pacers,"$642,729"
Daishen Nix,Houston Rockets,"$612,000"
Terry Taylor,Indiana Pacers,"$600,000"
Danuel House Jr.,Utah Jazz,"$565,986"
Luke Kornet,Boston Celtics,"$565,986"
Keifer Sykes,Indiana Pacers,"$558,345"
Ryan Arcidiacono,New York Knicks,"$546,800"
DeAndre' Bembry,Milwaukee Bucks,"$518,021"
Goran Dragic,Brooklyn Nets,"$460,463"
Jevon Carter,Milwaukee Bucks,"$441,277"
Trendon Watford,Portland Trail Blazers,"$436,482"
Nik Stauskas,Boston Celtics,"$432,536"
DeMarcus Cousins,Denver Nuggets,"$431,684"
D.J. Augustin,Los Angeles Lakers,"$393,312"
DeAndre Jordan,Philadelphia 76ers,"$374,126"
Devontae Cacok,San Antonio Spurs,"$364,353"
Sam Hauser,Boston Celtics,"$313,737"
Haywood Highsmith,Miami Heat,"$290,967"
Malik Fitts,Boston Celtics,"$231,062"
Joe Wieskamp,San Antonio Spurs,"$202,068"
Isaiah Thomas,Charlotte Hornets,"$191,860"
Amir Coffey,LA Clippers,"$153,488"
Jose Alvarado,New Orleans Pelicans,"$150,000"
Armoni Brooks,Toronto Raptors,"$136,926"
Devin Cannady,Orlando Magic,"$100,000"
Luca Vildoza,Milwaukee Bucks,"$42,789"
Rayjon Tucker,Milwaukee Bucks,"$28,779"
Juwan Morgan,Toronto Raptors,"$19,816"
Moses Brown,Cleveland Cavaliers,"$19,186"
Xavier Sneed,Utah Jazz,"$8,558"
Kessler Edwards,Brooklyn Nets,"$5,318"
Ish Wainright,Phoenix Suns,"$5,318"
