Name,Team,Salary
Harrison Barnes,Sacramento Kings,"$22,215,909"
Fred VanVleet,Toronto Raptors,"$21,250,000"
Victor Oladipo,Miami Heat,"$21,000,000"
Malcolm Brogdon,Indiana Pacers,"$20,700,000"
Domantas Sabonis,Indiana Pacers,"$19,800,000"
Gary Harris,Orlando Magic,"$19,610,714"
Danilo Gallinari,Atlanta Hawks,"$19,500,000"
Zach LaVine,Chicago Bulls,"$19,500,000"
Jerami Grant,Detroit Pistons,"$19,050,000"
Tim Hardaway Jr.,Dallas Mavericks,"$18,975,000"
Julius Randle,New York Knicks,"$18,900,000"
Terry Rozier,Charlotte Hornets,"$18,900,000"
Allen Crabbe,Minnesota Timberwolves,"$18,500,000"
Aaron Gordon,Denver Nuggets,"$18,136,364"
Goran Dragic,Miami Heat,"$18,000,000"
Myles Turner,Indiana Pacers,"$18,000,000"
Bogdan Bogdanovic,Atlanta Hawks,"$18,000,000"
Bojan Bogdanovic,Utah Jazz,"$17,850,000"
Evan Fournier,Boston Celtics,"$17,150,000"
Ricky Rubio,Minnesota Timberwolves,"$17,000,000"
Eric Bledsoe,New Orleans Pelicans,"$16,875,000"
Eric Gordon,Houston Rockets,"$16,869,276"
Timofey Mozgov,Orlando Magic,"$16,720,000"
Caris LeVert,Indiana Pacers,"$16,203,704"
Joe Harris,Brooklyn Nets,"$16,071,429"
James Johnson,New Orleans Pelicans,"$16,047,100"
Dennis Schroder,Los Angeles Lakers,"$16,000,000"
Clint Capela,Atlanta Hawks,"$16,000,000"
Cody Zeller,Charlotte Hornets,"$15,415,730"
Danny Green,Philadelphia 76ers,"$15,365,853"
Davis Bertans,Washington Wizards,"$15,000,000"
Andre Iguodala,Miami Heat,"$15,000,000"
Jonas Valanciunas,Memphis Grizzlies,"$15,000,000"
Marcus Morris Sr.,LA Clippers,"$14,888,721"
Luke Babbitt,Miami Heat,"$14,651,700"
Rudy Gay,San Antonio Spurs,"$14,500,000"
Kelly Oubre Jr.,Golden State Warriors,"$14,375,000"
Dejounte Murray,San Antonio Spurs,"$14,286,000"
Will Barton,Denver Nuggets,"$13,723,214"
Marcin Gortat,LA Clippers,"$13,565,218"
Thaddeus Young,Chicago Bulls,"$13,545,000"
Patty Mills,San Antonio Spurs,"$13,535,714"
Terrence Ross,Orlando Magic,"$13,500,000"
Marcus Smart,Boston Celtics,"$13,446,428"
Malik Beasley,Minnesota Timberwolves,"$13,425,895"
Patrick Beverley,LA Clippers,"$13,333,333"
Christian Wood,Houston Rockets,"$13,015,873"
JJ Redick,Dallas Mavericks,"$13,013,700"
Justise Winslow,Memphis Grizzlies,"$13,000,000"
Jusuf Nurkic,Portland Trail Blazers,"$12,888,889"
Trevor Ariza,Miami Heat,"$12,800,000"
Courtney Lee,Dallas Mavericks,"$12,759,670"
Brook Lopez,Milwaukee Bucks,"$12,697,674"
Cory Joseph,Detroit Pistons,"$12,600,000"
Kelly Olynyk,Houston Rockets,"$12,598,243"
Miles Plumlee,Memphis Grizzlies,"$12,500,000"
T.J. Warren,Indiana Pacers,"$12,500,000"
Nikola Mirotic,Milwaukee Bucks,"$12,500,000"
Tyreke Evans,Indiana Pacers,"$12,400,000"
Markelle Fultz,Orlando Magic,"$12,288,697"
Taurean Prince,Cleveland Cavaliers,"$12,250,000"
Tony Snell,Atlanta Hawks,"$12,178,571"
Robert Covington,Portland Trail Blazers,"$12,138,345"
Kentavious Caldwell-Pope,Los Angeles Lakers,"$12,073,020"
Larry Nance Jr.,Cleveland Cavaliers,"$11,709,091"
Zach Randolph,Dallas Mavericks,"$11,692,308"
Jordan Clarkson,Utah Jazz,"$11,500,000"
Spencer Dinwiddie,Brooklyn Nets,"$11,454,048"
Dillon Brooks,Memphis Grizzlies,"$11,400,000"
Omer Asik,Chicago Bulls,"$11,286,516"
Dwight Powell,Dallas Mavericks,"$11,080,125"
Lonzo Ball,New Orleans Pelicans,"$11,003,782"
Josh Richardson,Dallas Mavericks,"$10,865,952"
Norman Powell,Portland Trail Blazers,"$10,865,952"
Joe Ingles,Utah Jazz,"$10,863,637"
Jeremy Lamb,Indiana Pacers,"$10,500,000"
DeAndre Jordan,Brooklyn Nets,"$10,375,678"
Zion Williamson,New Orleans Pelicans,"$10,245,480"
Rodney Hood,Toronto Raptors,"$10,047,450"
Tomas Satoransky,Chicago Bulls,"$10,000,000"
Darren Collison,Los Angeles Lakers,"$10,000,000"
Jayson Tatum,Boston Celtics,"$9,897,120"
Anthony Edwards,Minnesota Timberwolves,"$9,757,440"
Al-Farouq Aminu,Chicago Bulls,"$9,720,900"
Dante Exum,Cleveland Cavaliers,"$9,600,000"
George Hill,Philadelphia 76ers,"$9,590,602"
De'Anthony Melton,Memphis Grizzlies,"$9,571,712"
Deandre Ayton,Phoenix Suns,"$9,562,920"
Kyle Anderson,Memphis Grizzlies,"$9,505,100"
Meyers Leonard,Miami Heat,"$9,400,000"
Montrezl Harrell,Los Angeles Lakers,"$9,258,000"
Jae Crowder,Phoenix Suns,"$9,258,000"
Serge Ibaka,LA Clippers,"$9,258,000"
Derrick Jones Jr.,Portland Trail Blazers,"$9,258,000"
Tristan Thompson,Boston Celtics,"$9,258,000"
Derrick Favors,Utah Jazz,"$9,258,000"
Dario Saric,Phoenix Suns,"$9,250,000"
Ja Morant,Memphis Grizzlies,"$9,166,800"
Delon Wright,Sacramento Kings,"$9,000,000"
Marvin Bagley III,Sacramento Kings,"$8,963,640"
Cedi Osman,Cleveland Cavaliers,"$8,840,580"
Tyus Jones,Memphis Grizzlies,"$8,817,143"
James Wiseman,Golden State Warriors,"$8,730,240"
Royce O'Neale,Utah Jazz,"$8,500,000"
Thomas Bryant,Washington Wizards,"$8,333,333"
CJ Miles,Boston Celtics,"$8,333,333"
Maxi Kleber,Dallas Mavericks,"$8,325,000"
RJ Barrett,New York Knicks,"$8,231,760"
Jakob Poeltl,San Antonio Spurs,"$8,101,852"
De'Aaron Fox,Sacramento Kings,"$8,099,627"
Luka Doncic,Dallas Mavericks,"$8,049,360"
Mason Plumlee,Detroit Pistons,"$8,000,000"
Lou Williams,Atlanta Hawks,"$8,000,000"
P.J. Tucker,Milwaukee Bucks,"$7,969,537"
LaMelo Ball,Charlotte Hornets,"$7,839,960"
Seth Curry,Philadelphia 76ers,"$7,834,449"
Derrick Rose,New York Knicks,"$7,682,927"
Cristiano Felicio,Chicago Bulls,"$7,529,020"
Rajon Rondo,LA Clippers,"$7,500,000"
Darrell Arthur,Phoenix Suns,"$7,464,912"
De'Andre Hunter,Atlanta Hawks,"$7,422,000"
Jonathan Isaac,Orlando Magic,"$7,362,566"
Doug McDermott,Indiana Pacers,"$7,333,333"
Robin Lopez,Washington Wizards,"$7,300,000"
Jaren Jackson Jr.,Memphis Grizzlies,"$7,257,360"
JaMychal Green,Denver Nuggets,"$7,199,760"
Patrick Williams,Chicago Bulls,"$7,068,360"
Aron Baynes,Toronto Raptors,"$7,000,000"
Darius Miller,Oklahoma City Thunder,"$7,000,000"
Ivica Zubac,LA Clippers,"$7,000,000"
Chris Boucher,Toronto Raptors,"$6,750,000"
Lauri Markkanen,Chicago Bulls,"$6,731,508"
Darius Garland,Cleveland Cavaliers,"$6,720,720"
D.J. Augustin,Houston Rockets,"$6,666,667"
Trae Young,Atlanta Hawks,"$6,571,800"
Juancho Hernangomez,Minnesota Timberwolves,"$6,493,000"
Isaac Okoro,Cleveland Cavaliers,"$6,400,920"
Milos Teodosic,LA Clippers,"$6,300,000"
Frank Ntilikina,New York Knicks,"$6,176,578"
Wesley Johnson,Washington Wizards,"$6,134,520"
Jarrett Culver,Minnesota Timberwolves,"$6,104,280"
Ish Smith,Washington Wizards,"$6,000,000"
Alec Burks,New York Knicks,"$6,000,000"
Mo Bamba,Orlando Magic,"$5,969,040"
Onyeka Okongwu,Atlanta Hawks,"$5,813,640"
Justin Holiday,Indiana Pacers,"$5,720,000"
Jonathon Simmons,Washington Wizards,"$5,700,000"
Dennis Smith Jr.,Detroit Pistons,"$5,686,677"
Avery Bradley,Houston Rockets,"$5,635,000"
Coby White,Chicago Bulls,"$5,572,680"
Trey Lyles,San Antonio Spurs,"$5,500,000"
Alex Abrines,Oklahoma City Thunder,"$5,455,236"
Jason Smith,New Orleans Pelicans,"$5,450,000"
Wendell Carter Jr.,Orlando Magic,"$5,448,840"
Zach Collins,San Antonio Spurs,"$5,406,255"
Malik Monk,Charlotte Hornets,"$5,345,687"
Killian Hayes,Detroit Pistons,"$5,307,120"
Alexis Ajinca,LA Clippers,"$5,285,394"
Luke Kennard,LA Clippers,"$5,273,826"
Donovan Mitchell,Utah Jazz,"$5,195,501"
Rodney McGruder,Detroit Pistons,"$5,192,307"
Bam Adebayo,Miami Heat,"$5,115,492"
Jaxson Hayes,New Orleans Pelicans,"$5,105,160"
Richaun Holmes,Sacramento Kings,"$5,005,350"
Mike Scott,Philadelphia 76ers,"$5,005,350"
Ed Davis,Minnesota Timberwolves,"$5,005,350"
Enes Freedom,Portland Trail Blazers,"$5,005,350"
Nerlens Noel,New York Knicks,"$5,000,000"
Daniel Theis,Chicago Bulls,"$5,000,000"
Dirk Nowitzki,Dallas Mavericks,"$5,000,000"
Kyle Singler,Oklahoma City Thunder,"$4,996,000"
Collin Sexton,Cleveland Cavaliers,"$4,991,880"
Pat Connaughton,Milwaukee Bucks,"$4,938,272"
Obi Toppin,New York Knicks,"$4,862,040"
Josh Jackson,Detroit Pistons,"$4,767,000"
Garrett Temple,Chicago Bulls,"$4,767,000"
Kris Dunn,Atlanta Hawks,"$4,767,000"
Rui Hachimura,Washington Wizards,"$4,692,840"
Denzel Valentine,Chicago Bulls,"$4,642,800"
Kevin Knox II,New York Knicks,"$4,588,680"
D.J. Wilson,Houston Rockets,"$4,548,280"
Deni Avdija,Washington Wizards,"$4,469,160"
Kevon Looney,Golden State Warriors,"$4,464,226"
Cam Reddish,Atlanta Hawks,"$4,458,000"
T.J. Leaf,Portland Trail Blazers,"$4,326,825"
Jalen Smith,Phoenix Suns,"$4,245,720"
JaVale McGee,Denver Nuggets,"$4,200,000"
Reggie Bullock Jr.,New York Knicks,"$4,200,000"
Mikal Bridges,Phoenix Suns,"$4,161,000"
Shai Gilgeous-Alexander,Oklahoma City Thunder,"$4,141,320"
John Collins,Atlanta Hawks,"$4,137,302"
Nicolo Melli,Dallas Mavericks,"$4,102,564"
Willie Cauley-Stein,Dallas Mavericks,"$4,100,000"
Devin Vassell,San Antonio Spurs,"$4,033,440"
Cameron Johnson,Phoenix Suns,"$4,033,440"
P.J. Washington,Charlotte Hornets,"$4,023,600"
Patrick McCaw,Toronto Raptors,"$4,000,000"
Dorian Finney-Smith,Dallas Mavericks,"$4,000,000"
Terrance Ferguson,Philadelphia 76ers,"$3,944,013"
Miles Bridges,Charlotte Hornets,"$3,934,320"
Jevon Carter,Phoenix Suns,"$3,925,000"
Jarrett Allen,Cleveland Cavaliers,"$3,909,902"
OG Anunoby,Toronto Raptors,"$3,872,215"
Gabriel Deck,Oklahoma City Thunder,"$3,870,370"
Tyrese Haliburton,Sacramento Kings,"$3,831,840"
Stanley Johnson,Toronto Raptors,"$3,804,150"
Jake Layman,Minnesota Timberwolves,"$3,761,085"
Jerome Robinson,Washington Wizards,"$3,737,520"
Danuel House Jr.,Houston Rockets,"$3,717,000"
Kira Lewis Jr.,New Orleans Pelicans,"$3,640,200"
Romeo Langford,Boston Celtics,"$3,631,200"
Bobby Portis,Milwaukee Bucks,"$3,623,000"
Maurice Harkless,Sacramento Kings,"$3,623,000"
Wesley Matthews,Los Angeles Lakers,"$3,623,000"
Kyle Kuzma,Los Angeles Lakers,"$3,562,178"
Allonzo Trier,New York Knicks,"$3,551,000"
Michael Porter Jr.,Denver Nuggets,"$3,550,800"
Tony Bradley,Oklahoma City Thunder,"$3,542,060"
Derrick White,San Antonio Spurs,"$3,516,284"
Bismack Biyombo,Charlotte Hornets,"$3,500,000"
Michael Beasley,Brooklyn Nets,"$3,500,000"
Luca Vildoza,Milwaukee Bucks,"$3,500,000"
T.J. McConnell,Indiana Pacers,"$3,500,000"
Boban Marjanovic,Dallas Mavericks,"$3,500,000"
Josh Hart,New Orleans Pelicans,"$3,491,159"
Aaron Nesmith,Boston Celtics,"$3,458,400"
Sekou Doumbouya,Detroit Pistons,"$3,449,400"
Michael Carter-Williams,Orlando Magic,"$3,300,000"
James Ennis III,Orlando Magic,"$3,300,000"
Cole Anthony,Orlando Magic,"$3,285,120"
Troy Brown Jr.,Chicago Bulls,"$3,219,480"
Chuma Okeke,Orlando Magic,"$3,121,080"
Isaiah Stewart,Detroit Pistons,"$3,121,080"
Nickeil Alexander-Walker,New Orleans Pelicans,"$3,113,160"
Patrick Patterson,LA Clippers,"$3,077,704"
Donte DiVincenzo,Milwaukee Bucks,"$3,044,160"
Trey Burke,Dallas Mavericks,"$3,000,000"
Khem Birch,Toronto Raptors,"$3,000,000"
Ryan Arcidiacono,Chicago Bulls,"$3,000,000"
Aleksej Pokusevski,Oklahoma City Thunder,"$2,964,840"
Goga Bitadze,Indiana Pacers,"$2,957,520"
Luka Samanic,San Antonio Spurs,"$2,892,000"
Lonnie Walker IV,San Antonio Spurs,"$2,892,000"
Josh Green,Dallas Mavericks,"$2,816,760"
Kevin Huerter,Atlanta Hawks,"$2,761,920"
Alex Caruso,Los Angeles Lakers,"$2,750,000"
Matisse Thybulle,Philadelphia 76ers,"$2,711,280"
Saddiq Bey,Detroit Pistons,"$2,689,920"
Josh Okogie,Minnesota Timberwolves,"$2,651,040"
Marko Guduric,Memphis Grizzlies,"$2,625,000"
Brandon Clarke,Memphis Grizzlies,"$2,602,920"
Precious Achiuwa,Miami Heat,"$2,582,160"
Tyler Herro,Miami Heat,"$2,582,160"
Marc Gasol,Los Angeles Lakers,"$2,564,753"
Nene Hilario,Atlanta Hawks,"$2,564,753"
Grayson Allen,Memphis Grizzlies,"$2,545,320"
Manu Ginobili,San Antonio Spurs,"$2,500,000"
Grant Williams,Boston Celtics,"$2,498,760"
Tyrese Maxey,Philadelphia 76ers,"$2,478,840"
Emeka Okafor,Philadelphia 76ers,"$2,445,085"
Kendrick Perkins,Cleveland Cavaliers,"$2,445,085"
Chandler Hutchison,Washington Wizards,"$2,443,440"
Tyler Zeller,Atlanta Hawks,"$2,436,046"
Aaron Holiday,Indiana Pacers,"$2,345,640"
Darius Bazley,Oklahoma City Thunder,"$2,339,160"
Bryn Forbes,Milwaukee Bucks,"$2,337,145"
Ty Jerome,Oklahoma City Thunder,"$2,303,040"
Zeke Nnaji,Denver Nuggets,"$2,284,800"
Mike Muscala,Oklahoma City Thunder,"$2,283,034"
Ben McLemore,Los Angeles Lakers,"$2,283,034"
Anfernee Simons,Portland Trail Blazers,"$2,252,040"
Brad Wanamaker,Charlotte Hornets,"$2,250,000"
Luke Kornet,Boston Celtics,"$2,250,000"
Brandon Jennings,Milwaukee Bucks,"$2,222,803"
Nassir Little,Portland Trail Blazers,"$2,210,640"
Payton Pritchard,Boston Celtics,"$2,193,480"
R.J. Hampton,Orlando Magic,"$2,193,040"
Edmond Sumner,Indiana Pacers,"$2,160,000"
Dylan Windler,Cleveland Cavaliers,"$2,137,440"
Immanuel Quickley,New York Knicks,"$2,105,520"
John Konchar,Memphis Grizzlies,"$2,100,000"
Landry Shamet,Brooklyn Nets,"$2,090,040"
Jordan Poole,Golden State Warriors,"$2,063,280"
Bol Bol,Denver Nuggets,"$2,058,240"
Sean Kilpatrick,Chicago Bulls,"$2,054,856"
Keldon Johnson,San Antonio Spurs,"$2,048,040"
Robert Williams III,Boston Celtics,"$2,029,920"
Jacob Evans,New York Knicks,"$2,017,320"
Kenrich Williams,Oklahoma City Thunder,"$2,000,000"
Theo Maledon,Oklahoma City Thunder,"$2,000,000"
Damyean Dotson,Cleveland Cavaliers,"$2,000,000"
Gary Clark,Philadelphia 76ers,"$2,000,000"
Omari Rasulala Spellman,New York Knicks,"$1,988,280"
Cameron Payne,Phoenix Suns,"$1,977,011"
Udoka Azubuike,Utah Jazz,"$1,977,000"
Jaden McDaniels,Minnesota Timberwolves,"$1,964,760"
Malachi Flynn,Toronto Raptors,"$1,950,600"
Desmond Bane,Memphis Grizzlies,"$1,936,440"
Jontay Porter,Memphis Grizzlies,"$1,900,000"
Jahlil Okafor,Detroit Pistons,"$1,882,867"
Marquese Chriss,Golden State Warriors,"$1,824,003"
David Nwaba,Houston Rockets,"$1,824,003"
DeAndre Liggins,Miami Heat,"$1,795,015"
Georges Niang,Utah Jazz,"$1,783,557"
PJ Dozier,Denver Nuggets,"$1,762,796"
Damion Lee,Golden State Warriors,"$1,762,796"
Furkan Korkmaz,Philadelphia 76ers,"$1,762,796"
Alfonzo McKinnie,Los Angeles Lakers,"$1,762,796"
Abdel Nader,Phoenix Suns,"$1,752,950"
Semi Ojeleye,Boston Celtics,"$1,752,950"
DeAndre' Bembry,Toronto Raptors,"$1,737,145"
Kevin Porter Jr.,Houston Rockets,"$1,717,981"
Shake Milton,Philadelphia 76ers,"$1,701,593"
Thanasis Antetokounmpo,Milwaukee Bucks,"$1,701,593"
Brandon Goodwin,Atlanta Hawks,"$1,701,593"
Jonah Bolden,Phoenix Suns,"$1,698,450"
Wes Iwundu,New Orleans Pelicans,"$1,678,854"
Dragan Bender,Golden State Warriors,"$1,678,854"
Isaac Bonga,Washington Wizards,"$1,663,861"
Gary Trent Jr.,Toronto Raptors,"$1,663,861"
Bruce Brown,Brooklyn Nets,"$1,663,861"
Hamidou Diallo,Detroit Pistons,"$1,663,861"
Kendrick Nunn,Miami Heat,"$1,663,861"
Mitchell Robinson,New York Knicks,"$1,663,861"
Jalen Brunson,Dallas Mavericks,"$1,663,861"
Keita Bates-Diop,San Antonio Spurs,"$1,663,861"
Duncan Robinson,Miami Heat,"$1,663,861"
Svi Mykhailiuk,Oklahoma City Thunder,"$1,663,861"
Jarred Vanderbilt,Minnesota Timberwolves,"$1,663,361"
Julyan Stone,Chicago Bulls,"$1,656,092"
MarShon Brooks,Chicago Bulls,"$1,656,092"
Wenyen Gabriel,New Orleans Pelicans,"$1,620,564"
Shaquille Harrison,Denver Nuggets,"$1,620,564"
Isaiah Taylor,Toronto Raptors,"$1,620,564"
Hassan Whiteside,Sacramento Kings,"$1,620,564"
Tyler Johnson,Brooklyn Nets,"$1,620,564"
Tyler Lydon,Sacramento Kings,"$1,620,564"
Quinn Cook,Cleveland Cavaliers,"$1,620,564"
Matthew Dellavedova,Cleveland Cavaliers,"$1,620,564"
Kent Bazemore,Golden State Warriors,"$1,620,564"
Drew Eubanks,San Antonio Spurs,"$1,620,564"
Isaiah Thomas,New Orleans Pelicans,"$1,620,564"
Nicolas Batum,LA Clippers,"$1,620,564"
E'Twaun Moore,Phoenix Suns,"$1,620,564"
Isaiah Hartenstein,Cleveland Cavaliers,"$1,620,564"
Solomon Hill,Atlanta Hawks,"$1,620,564"
Josh Gray,Brooklyn Nets,"$1,620,564"
Wilson Chandler,Brooklyn Nets,"$1,620,564"
Glenn Robinson III,Sacramento Kings,"$1,620,564"
Udonis Haslem,Miami Heat,"$1,620,564"
Harry Giles III,Portland Trail Blazers,"$1,620,564"
Sterling Brown,Houston Rockets,"$1,620,564"
Wayne Ellington,Detroit Pistons,"$1,620,564"
Jared Dudley,Los Angeles Lakers,"$1,620,564"
Dwight Howard,Philadelphia 76ers,"$1,620,564"
Carmelo Anthony,Portland Trail Blazers,"$1,620,564"
JaKarr Sampson,Indiana Pacers,"$1,620,564"
Langston Galloway,Phoenix Suns,"$1,620,564"
Frank Kaminsky,Phoenix Suns,"$1,620,564"
Ryan Anderson,Houston Rockets,"$1,620,564"
Jeff Green,Brooklyn Nets,"$1,620,564"
Gerald Green,Houston Rockets,"$1,620,564"
Reggie Jackson,LA Clippers,"$1,620,564"
Markieff Morris,Los Angeles Lakers,"$1,620,564"
J.J. Barea,Dallas Mavericks,"$1,620,564"
Thon Maker,Cleveland Cavaliers,"$1,620,564"
Jarell Martin,Cleveland Cavaliers,"$1,620,564"
Raul Neto,Washington Wizards,"$1,620,564"
Torrey Craig,Phoenix Suns,"$1,620,564"
Willy Hernangomez,New Orleans Pelicans,"$1,620,564"
Joe Johnson,Boston Celtics,"$1,620,564"
Vince Carter,Atlanta Hawks,"$1,620,564"
Dwight Buycks,Detroit Pistons,"$1,600,520"
Monte Morris,Denver Nuggets,"$1,588,231"
Antonio Blakeney,Chicago Bulls,"$1,588,231"
Tyrone Wallace,New Orleans Pelicans,"$1,588,231"
Malachi Richardson,Philadelphia 76ers,"$1,569,360"
Giorgios Papagiannis,Portland Trail Blazers,"$1,544,951"
Chinanu Onuaku,Portland Trail Blazers,"$1,544,951"
Wade Baldwin IV,Indiana Pacers,"$1,544,951"
Isaiah Whitehead,Detroit Pistons,"$1,544,951"
Paul Zipser,Chicago Bulls,"$1,544,951"
Cody Martin,Charlotte Hornets,"$1,517,981"
Mychal Mulder,Golden State Warriors,"$1,517,981"
Jalen McDaniels,Charlotte Hornets,"$1,517,981"
Dewan Hernandez,Toronto Raptors,"$1,517,981"
Anzejs Pasecniks,Washington Wizards,"$1,517,981"
Talen Horton-Tucker,Los Angeles Lakers,"$1,517,981"
Nigel Williams-Goss,Utah Jazz,"$1,517,981"
Luguentz Dort,Oklahoma City Thunder,"$1,517,981"
KZ Okpala,Miami Heat,"$1,517,981"
Terence Davis,Sacramento Kings,"$1,517,981"
Miye Oni,Utah Jazz,"$1,517,981"
Admiral Schofield,Orlando Magic,"$1,517,981"
Isaiah Roby,Oklahoma City Thunder,"$1,517,981"
Nic Claxton,Brooklyn Nets,"$1,517,981"
Naz Reid,Minnesota Timberwolves,"$1,517,981"
Eric Paschall,Golden State Warriors,"$1,517,981"
Jalen Lecque,Indiana Pacers,"$1,517,981"
Rayjon Tucker,Philadelphia 76ers,"$1,517,981"
Caleb Martin,Charlotte Hornets,"$1,517,981"
Ky Bowman,LA Clippers,"$1,517,981"
Juwan Morgan,Utah Jazz,"$1,517,981"
Terance Mann,LA Clippers,"$1,517,981"
Alen Smailagic,Golden State Warriors,"$1,517,981"
Jaylen Nowell,Minnesota Timberwolves,"$1,517,981"
Carsen Edwards,Boston Celtics,"$1,517,981"
Vlatko Cancar,Denver Nuggets,"$1,517,981"
Daniel Gafford,Washington Wizards,"$1,517,981"
Dean Wade,Cleveland Cavaliers,"$1,517,981"
Matt Thomas,Utah Jazz,"$1,517,981"
Javonte Green,Chicago Bulls,"$1,517,981"
Justin James,Sacramento Kings,"$1,517,981"
Bruno Fernando,Atlanta Hawks,"$1,517,981"
Chris Silva,Sacramento Kings,"$1,517,981"
Chris Clemons,Atlanta Hawks,"$1,517,981"
Omri Casspi,Memphis Grizzlies,"$1,512,601"
Isaiah Canaan,Milwaukee Bucks,"$1,512,601"
Dwyane Wade,Miami Heat,"$1,512,601"
Robert Woodard II,Sacramento Kings,"$1,500,000"
Paul Watson,Toronto Raptors,"$1,445,697"
DaQuan Jeffries,Houston Rockets,"$1,445,697"
Jae'Sean Tate,Houston Rockets,"$1,445,697"
Theo Pinson,New York Knicks,"$1,445,697"
Zylan Cheatham,New Orleans Pelicans,"$1,445,697"
Kelan Martin,Indiana Pacers,"$1,445,697"
Taj Gibson,New York Knicks,"$1,442,968"
Elie Okobo,Brooklyn Nets,"$1,416,852"
Jaylen Adams,Milwaukee Bucks,"$1,416,852"
Jemerrio Jones,Los Angeles Lakers,"$1,416,852"
Dairis Bertans,New Orleans Pelicans,"$1,416,852"
Yante Maten,Boston Celtics,"$1,416,852"
Tarik Phillip,Washington Wizards,"$1,416,842"
Dakari Johnson,Memphis Grizzlies,"$1,378,242"
Kyle Collinsworth,Utah Jazz,"$1,378,242"
Jaylen Morris,San Antonio Spurs,"$1,378,242"
Brandon Paul,San Antonio Spurs,"$1,378,242"
Rodney Purvis,Miami Heat,"$1,378,242"
David Stockton,Los Angeles Lakers,"$1,378,242"
Zhou Qi,Houston Rockets,"$1,378,242"
Aaron Jackson,Houston Rockets,"$1,378,242"
Ike Anigbogu,New Orleans Pelicans,"$1,378,242"
Vernon Carey Jr.,Charlotte Hornets,"$1,350,000"
Jabari Bird,Atlanta Hawks,"$1,349,464"
Ben Moore,San Antonio Spurs,"$1,349,383"
James Nunnally,New Orleans Pelicans,"$1,349,383"
Xavier Tillman,Memphis Grizzlies,"$1,300,000"
Tyrell Terry,Dallas Mavericks,"$1,289,846"
Alex Len,Washington Wizards,"$1,265,372"
Noah Vonleh,Brooklyn Nets,"$1,087,776"
Nick Young,Denver Nuggets,"$1,042,584"
Nick Richards,Charlotte Hornets,"$1,000,000"
Jahmi'us Ramsey,Sacramento Kings,"$1,000,000"
Gorgui Dieng,San Antonio Spurs,"$1,000,000"
Paul Millsap,Denver Nuggets,"$1,000,000"
Ron Baker,Washington Wizards,"$948,580"
Daniel Oturu,LA Clippers,"$898,310"
Jordan Nwora,Milwaukee Bucks,"$898,310"
Anthony Gill,Washington Wizards,"$898,310"
Stanton Kidd,Utah Jazz,"$898,310"
Isaiah Joe,Philadelphia 76ers,"$898,310"
Tre Jones,San Antonio Spurs,"$898,310"
Elijah Hughes,Utah Jazz,"$898,310"
KJ Martin,Houston Rockets,"$898,310"
CJ Elleby,Portland Trail Blazers,"$898,310"
