Name,Team,Salary
Jrue Holiday,Philadelphia 76ers,"$1,514,280"
Sasha Pavlovic,Minnesota Timberwolves,"$1,500,000"
JaVale McGee,Washington Wizards,"$1,496,640"
Javaris Crittenton,Washington Wizards,"$1,477,920"
Ty Lawson,Denver Nuggets,"$1,438,680"
JJ Hickson,Cleveland Cavaliers,"$1,429,200"
Jason Smith,Philadelphia 76ers,"$1,418,880"
Jeff Teague,Atlanta Hawks,"$1,373,880"
Alexis Ajinca,Charlotte Bobcats,"$1,372,080"
Daequan Cook,Miami Heat,"$1,362,120"
Roko-Leni Ukic,Milwaukee Bucks,"$1,350,000"
Eric Maynor,Oklahoma City Thunder,"$1,318,920"
Ryan Anderson,Orlando Magic,"$1,317,120"
Jared Dudley,Phoenix Suns,"$1,307,640"
Malik Allen,Denver Nuggets,"$1,300,000"
Darren Collison,New Orleans Hornets,"$1,266,120"
Courtney Lee,New Jersey Nets,"$1,264,440"
Wilson Chandler,New York Knicks,"$1,255,440"
Ronnie Price,Utah Jazz,"$1,250,000"
Kosta Koufos,Utah Jazz,"$1,214,040"
Omri Casspi,Sacramento Kings,"$1,167,000"
Byron Mullens,Oklahoma City Thunder,"$1,120,200"
Serge Ibaka,Oklahoma City Thunder,"$1,120,200"
Nicolas Batum,Portland Trail Blazers,"$1,118,760"
Aaron Brooks,Houston Rockets,"$1,118,520"
Devin Brown,Chicago Bulls,"$1,107,572"
Arron Afflalo,Denver Nuggets,"$1,086,240"
George Hill,San Antonio Spurs,"$1,081,680"
Rodrigue Beaubois,Dallas Mavericks,"$1,075,440"
Alando Tucker,Minnesota Timberwolves,"$1,071,720"
Darrell Arthur,Memphis Grizzlies,"$1,050,480"
Chris Quinn,New Jersey Nets,"$1,050,387"
Royal Ivey,Milwaukee Bucks,"$1,050,000"
Taj Gibson,Chicago Bulls,"$1,039,800"
D.J. White,Oklahoma City Thunder,"$1,036,440"
Quinton Ross,Washington Wizards,"$1,033,342"
Steve Novak,LA Clippers,"$1,031,000"
James Singleton,Washington Wizards,"$1,030,189"
J.R. Giddens,New York Knicks,"$1,028,880"
DeMarre Carroll,Memphis Grizzlies,"$1,009,680"
Wayne Ellington,Minnesota Timberwolves,"$1,003,560"
C.J. Watson,Golden State Warriors,"$1,000,497"
Aaron Gray,New Orleans Hornets,"$1,000,497"
Toney Douglas,New York Knicks,"$996,240"
Ian Mahinmi,San Antonio Spurs,"$989,670"
Didier Ilunga-Mbenga,Los Angeles Lakers,"$959,111"
Josh Powell,Los Angeles Lakers,"$959,111"
Yakhouba Diawara,Miami Heat,"$945,000"
Zydrunas Ilgauskas,Cleveland Cavaliers,"$925,000"
Salim Stoudamire,Atlanta Hawks,"$884,881"
Kyle Weaver,Oklahoma City Thunder,"$870,968"
Kyrylo Fesenko,Utah Jazz,"$870,000"
Donte Greene,Sacramento Kings,"$870,000"
Patrick O'Bryant,Toronto Raptors,"$855,189"
Leon Powe,Cleveland Cavaliers,"$855,189"
Quincy Douby,Sacramento Kings,"$855,189"
Marcus Haislip,San Antonio Spurs,"$855,189"
Lou Amundson,Phoenix Suns,"$855,189"
Mouhamed Sene,New York Knicks,"$855,189"
Anthony Roberson,Chicago Bulls,"$855,189"
Tarence Kinsey,Golden State Warriors,"$855,189"
Randolph Morris,Atlanta Hawks,"$855,189"
DeJuan Blair,San Antonio Spurs,"$850,000"
Sean Marks,New Orleans Hornets,"$825,497"
Jason Williams,Orlando Magic,"$825,497"
Brian Skinner,LA Clippers,"$825,497"
Jamaal Magloire,Miami Heat,"$825,497"
Paul Davis,Washington Wizards,"$825,497"
Dominic McGuire,Sacramento Kings,"$825,497"
Kevin Ollie,Oklahoma City Thunder,"$825,497"
Ryan Bowen,Oklahoma City Thunder,"$825,497"
Marcus Williams,Memphis Grizzlies,"$825,497"
Luther Head,Indiana Pacers,"$825,497"
Desmond Mason,Sacramento Kings,"$825,497"
Jarron Collins,Phoenix Suns,"$825,497"
Chucky Atkins,Detroit Pistons,"$825,497"
Keith Bogans,San Antonio Spurs,"$825,497"
Mikki Moore,Golden State Warriors,"$825,497"
Linton Johnson,Chicago Bulls,"$825,497"
Adonal Foyle,Orlando Magic,"$825,497"
James White,New York Knicks,"$825,497"
Ike Diogu,New York Knicks,"$825,497"
Jason Collins,Atlanta Hawks,"$825,497"
Shelden Williams,Boston Celtics,"$825,497"
Jason Hart,New Orleans Hornets,"$825,497"
Stephen Graham,Charlotte Bobcats,"$825,497"
Primoz Brezec,Milwaukee Bucks,"$825,497"
Juwan Howard,Portland Trail Blazers,"$825,497"
Joe Smith,Atlanta Hawks,"$825,497"
Theo Ratliff,Charlotte Bobcats,"$825,497"
Kareem Rush,LA Clippers,"$825,497"
Jermareo Davidson,Golden State Warriors,"$825,497"
Ben Wallace,Detroit Pistons,"$825,497"
Marcus Williams,Denver Nuggets,"$825,497"
Pops Mensah-Bonsu,Toronto Raptors,"$825,497"
Anthony Carter,Denver Nuggets,"$825,497"
Josh McRoberts,Indiana Pacers,"$825,497"
Tim Thomas,Dallas Mavericks,"$825,497"
Joey Graham,Denver Nuggets,"$825,497"
Lindsey Hunter,Chicago Bulls,"$825,497"
Rodney Carney,Philadelphia 76ers,"$825,497"
Gabe Pruitt,Boston Celtics,"$825,497"
Carlos Arroyo,Miami Heat,"$825,497"
Will Bynum,Detroit Pistons,"$825,497"
Johan Petro,Denver Nuggets,"$825,497"
Sean May,Sacramento Kings,"$825,479"
Sam Young,Memphis Grizzlies,"$824,200"
Ime Udoka,Sacramento Kings,"$786,650"
Mario Chalmers,Miami Heat,"$756,000"
Earl Boykins,Washington Wizards,"$752,659"
Jamaal Tinsley,Memphis Grizzlies,"$738,091"
Dontell Jefferson,Charlotte Hornets,"$736,420"
Mike Taylor,LA Clippers,"$736,420"
Malik Hairston,San Antonio Spurs,"$736,420"
Joe Crawford,New York Knicks,"$736,420"
Anthony Morrow,Golden State Warriors,"$736,420"
Sonny Weems,Toronto Raptors,"$736,420"
Sun Yue,Los Angeles Lakers,"$736,420"
Nathan Jawai,Minnesota Timberwolves,"$736,420"
Walter Sharpe,Detroit Pistons,"$736,420"
Henry Walker,New York Knicks,"$736,420"
Darnell Jackson,Milwaukee Bucks,"$736,420"
Bobby Brown,LA Clippers,"$736,420"
Luc Mbah a Moute,Milwaukee Bucks,"$736,420"
DeAndre Jordan,LA Clippers,"$736,420"
Jawad Williams,Cleveland Cavaliers,"$736,420"
DeMarcus Nelson,Chicago Bulls,"$736,420"
Chris Douglas-Roberts,New Jersey Nets,"$736,420"
Othello Hunter,Atlanta Hawks,"$736,420"
Chase Budinger,Houston Rockets,"$725,000"
Jermaine Taylor,Houston Rockets,"$725,000"
Mike Wilks,Oklahoma City Thunder,"$679,821"
Allen Iverson,Philadelphia 76ers,"$650,686"
Jodie Meeks,Philadelphia 76ers,"$650,000"
Chris Hunter,Golden State Warriors,"$632,455"
Jonathan Bender,New York Knicks,"$597,271"
Rafer Alston,Miami Heat,"$475,875"
Derrick Byars,Memphis Grizzlies,"$457,588"
Trey Gilder,Memphis Grizzlies,"$457,588"
Dante Cunningham,Portland Trail Blazers,"$457,588"
Derrick Brown,Charlotte Bobcats,"$457,588"
A.J. Price,Indiana Pacers,"$457,588"
Taylor Griffin,Phoenix Suns,"$457,588"
Danny Green,Cleveland Cavaliers,"$457,588"
DaJuan Summers,Detroit Pistons,"$457,588"
Marcus Thornton,New Orleans Hornets,"$457,588"
Marcus Landry,Boston Celtics,"$457,588"
Patty Mills,Portland Trail Blazers,"$457,588"
Jeff Ayres,Portland Trail Blazers,"$457,588"
Lester Hudson,Memphis Grizzlies,"$457,588"
Jon Brockman,Sacramento Kings,"$457,588"
Jonas Jerebko,Detroit Pistons,"$457,588"
Deron Washington,null Unknown,"$457,588"
Wesley Matthews,Utah Jazz,"$457,588"
Mario West,Atlanta Hawks,"$451,595"
Anthony Tolliver,Golden State Warriors,"$427,316"
Jerry Stackhouse,Milwaukee Bucks,"$422,460"
Sundiata Gaines,Utah Jazz,"$269,169"
Shaun Livingston,Washington Wizards,"$228,226"
Travis Diener,Portland Trail Blazers,"$208,802"
Chris Richard,Chicago Bulls,"$186,271"
Larry Hughes,Charlotte Bobcats,"$160,244"
Reggie Williams,Golden State Warriors,"$118,435"
Othyus Jeffers,Utah Jazz,"$113,051"
Brian Cardinal,Minnesota Timberwolves,"$111,685"
Mike Harris,Washington Wizards,"$95,301"
Garrett Temple,San Antonio Spurs,"$88,826"
Kenny Hasbrouck,null Unknown,"$75,476"
Cartier Martin,Washington Wizards,"$69,310"
Earl Barron,New York Knicks,"$63,127"
Curtis Jerrells,null Unknown,"$59,217"
Dwayne Jones II,Phoenix Suns,"$48,559"
Joey Dorsey,Sacramento Kings,"$47,651"
Alonzo Gee,Washington Wizards,"$45,759"
Shavlik Randolph,Portland Trail Blazers,"$43,703"
Mustafa Shakur,Oklahoma City Thunder,"$40,375"
Cedric Jackson,Washington Wizards,"$40,375"
Alexander Johnson,Miami Heat,"$29,135"
Rob Kurz,Boston Celtics,"$25,991"
Coby Karl,Golden State Warriors,"$17,328"
Brian Butch,Utah Jazz,"$10,767"
Greg Stiemsma,Portland Trail Blazers,"$5,383"
Tony Gaffney,Memphis Grizzlies,"$2,692"
Oliver Lafayette,Boston Celtics,"$2,692"
