Name,Team,Salary
Marc Jackson,"NO/Oklahoma City
 Hornets","$4,550,000"
Mike Dunleavy,Golden State Warriors,"$4,506,261"
Andrea Bargnani,Brooklyn Nets,"$4,501,200"
Chucky Atkins,Memphis Grizzlies,"$4,500,000"
Dwight Howard,Orlando Magic,"$4,493,160"
Greg Ostertag,Utah Jazz,"$4,400,000"
Trenton Hassell,Minnesota Timberwolves,"$4,350,000"
Andrew Bogut,Milwaukee Bucks,"$4,340,520"
Raja Bell,Phoenix Suns,"$4,250,000"
Damon Stoudamire,Memphis Grizzlies,"$4,250,000"
Moochie Norris,"NO/Oklahoma City
 Hornets","$4,200,000"
Eduardo Najera,Denver Nuggets,"$4,190,476"
Darko Milicic,Orlando Magic,"$4,135,200"
Drew Gooden,Cleveland Cavaliers,"$4,065,811"
Emeka Okafor,Charlotte Bobcats,"$4,020,120"
Brendan Haywood,Washington Wizards,"$4,000,000"
Gordan Giricek,Utah Jazz,"$4,000,000"
Sarunas Jasikevicius,Indiana Pacers,"$4,000,000"
Zaza Pachulia,Atlanta Hawks,"$4,000,000"
Carlos Arroyo,Orlando Magic,"$4,000,000"
Eric Williams,Toronto Raptors,"$3,938,000"
Marvin Williams,Atlanta Hawks,"$3,883,000"
Rafer Alston,Houston Rockets,"$3,850,000"
Chris Mihm,Los Angeles Lakers,"$3,792,817"
Carmelo Anthony,Denver Nuggets,"$3,713,640"
Kyle Korver,Philadelphia 76ers,"$3,636,364"
Ben Gordon,Chicago Bulls,"$3,610,200"
Speedy Claxton,"NO/Oklahoma City
 Hornets","$3,600,000"
Damon Jones,Cleveland Cavaliers,"$3,596,924"
Voshon Lenard,Portland Trail Blazers,"$3,520,000"
Bob Sura,Houston Rockets,"$3,520,000"
Dale Davis,Detroit Pistons,"$3,500,000"
Tyronn Lue,Atlanta Hawks,"$3,500,000"
Deron Williams,Utah Jazz,"$3,487,440"
Mike James,Toronto Raptors,"$3,410,000"
Jeff McInnis,New Jersey Nets,"$3,400,000"
Bruce Bowen,San Antonio Spurs,"$3,375,000"
Aaron Williams,"NO/Oklahoma City
 Hornets","$3,375,000"
Bobby Jackson,Memphis Grizzlies,"$3,375,000"
Chris Bosh,Toronto Raptors,"$3,348,000"
Vitaly Potapenko,Sacramento Kings,"$3,325,416"
Shaun Livingston,LA Clippers,"$3,254,880"
Pat Garrity,Orlando Magic,"$3,231,250"
Othella Harrington,Chicago Bulls,"$3,200,000"
Vladimir Radmanovic,LA Clippers,"$3,166,154"
Chris Paul,"NO/Oklahoma City
 Hornets","$3,144,240"
Keyon Dooling,Orlando Magic,"$3,100,000"
Nene Hilario,Denver Nuggets,"$3,039,889"
Dwyane Wade,Miami Heat,"$3,031,920"
Robert Horry,San Antonio Spurs,"$3,000,000"
Eric Piatkowski,Chicago Bulls,"$3,000,000"
Kareem Rush,Charlotte Bobcats,"$3,000,000"
Zeljko Rebraca,LA Clippers,"$3,000,000"
Slava Medvedenko,Los Angeles Lakers,"$3,000,000"
Kevin Ollie,Philadelphia 76ers,"$2,950,200"
Ira Newble,Cleveland Cavaliers,"$2,950,200"
Devin Harris,Dallas Mavericks,"$2,947,440"
Tony Delk,Detroit Pistons,"$2,925,000"
Jake Tsakalidis,Memphis Grizzlies,"$2,900,000"
Raymond Felton,Charlotte Bobcats,"$2,847,360"
Steven Hunter,"NO/Oklahoma City
 Hornets","$2,844,828"
Chris Wilcox,Seattle SuperSonics,"$2,812,239"
Chris Duhon,Chicago Bulls,"$2,800,000"
Andres Nocioni,Chicago Bulls,"$2,775,000"
Chris Kaman,LA Clippers,"$2,753,760"
Primoz Brezec,Charlotte Bobcats,"$2,750,000"
Earl Boykins,Denver Nuggets,"$2,750,000"
DeShawn Stevenson,Orlando Magic,"$2,750,000"
Josh Childress,Atlanta Hawks,"$2,677,200"
Michael Finley,San Antonio Spurs,"$2,675,000"
Michael Doleac,Miami Heat,"$2,640,000"
Jim Jackson,Los Angeles Lakers,"$2,640,000"
Amar'e Stoudemire,Phoenix Suns,"$2,589,023"
Brian Scalabrine,Boston Celtics,"$2,586,207"
Martell Webster,Portland Trail Blazers,"$2,586,120"
Kirk Hinrich,Chicago Bulls,"$2,513,880"
Bostjan Nachbar,New Jersey Nets,"$2,500,000"
Clifford Robinson,New Jersey Nets,"$2,500,000"
Eddie Griffin,Minnesota Timberwolves,"$2,500,000"
Damien Wilkins,Seattle SuperSonics,"$2,500,000"
Aaron McKie,Los Angeles Lakers,"$2,500,000"
Arvydas Macijauskas,"NO/Oklahoma City
 Hornets","$2,500,000"
Juan Dixon,Portland Trail Blazers,"$2,500,000"
Caron Butler,Washington Wizards,"$2,461,617"
Luol Deng,Chicago Bulls,"$2,443,920"
Jared Jeffries,Washington Wizards,"$2,433,824"
Anthony Johnson,Indiana Pacers,"$2,420,000"
Melvin Ely,Charlotte Bobcats,"$2,401,027"
James Jones,Phoenix Suns,"$2,400,000"
Charlie Villanueva,Toronto Raptors,"$2,360,880"
Jose Calderon,Toronto Raptors,"$2,333,334"
Fred Jones,Indiana Pacers,"$2,328,843"
Fabricio Oberto,San Antonio Spurs,"$2,325,000"
T.J. Ford,Milwaukee Bucks,"$2,303,040"
Dan Dickau,Boston Celtics,"$2,255,350"
Rafael Araujo,Toronto Raptors,"$2,238,960"
Darius Songaila,Chicago Bulls,"$2,200,000"
Jiri Welsch,Milwaukee Bucks,"$2,177,114"
Channing Frye,New York Knicks,"$2,162,880"
Michael Sweetney,Chicago Bulls,"$2,116,920"
Andre Iguodala,Philadelphia 76ers,"$2,058,000"
Jake Voskuhl,Charlotte Bobcats,"$2,015,625"
Jarvis Hayes,Washington Wizards,"$2,011,080"
Matt Bonner,Toronto Raptors,"$2,000,000"
Mark Madsen,Minnesota Timberwolves,"$2,000,000"
Toni Kukoc,Milwaukee Bucks,"$2,000,000"
Dikembe Mutombo,Houston Rockets,"$2,000,000"
DeSagana Diop,Dallas Mavericks,"$2,000,000"
Ike Diogu,Golden State Warriors,"$1,988,160"
Luke Jackson,Cleveland Cavaliers,"$1,955,160"
Mickael Pietrus,Golden State Warriors,"$1,910,520"
Andrew Bynum,Los Angeles Lakers,"$1,888,680"
Jumaine Jones,Charlotte Bobcats,"$1,875,000"
Andris Biedrins,Golden State Warriors,"$1,857,360"
Nick Collison,Seattle SuperSonics,"$1,815,000"
Jon Barry,Houston Rockets,"$1,800,000"
Robert Swift,Seattle SuperSonics,"$1,764,480"
Tayshaun Prince,Detroit Pistons,"$1,763,115"
Reggie Evans,Denver Nuggets,"$1,760,000"
Calbert Cheaney,Golden State Warriors,"$1,760,000"
Mo Williams,Milwaukee Bucks,"$1,760,000"
Lindsey Hunter,Detroit Pistons,"$1,760,000"
Marcus Banks,Minnesota Timberwolves,"$1,724,280"
Jarron Collins,Utah Jazz,"$1,700,000"
John Salmons,Philadelphia 76ers,"$1,699,001"
Sebastian Telfair,Portland Trail Blazers,"$1,676,280"
Derek Anderson,Miami Heat,"$1,670,000"
Michael Ruffin,Washington Wizards,"$1,670,000"
Brian Grant,Phoenix Suns,"$1,670,000"
Malik Allen,Chicago Bulls,"$1,670,000"
Yaroslav Korolev,LA Clippers,"$1,670,000"
Greg Buckner,Denver Nuggets,"$1,670,000"
Luke Ridnour,Seattle SuperSonics,"$1,638,000"
Sean May,Charlotte Bobcats,"$1,619,280"
Scott Padgett,New Jersey Nets,"$1,600,000"
Kris Humphries,Utah Jazz,"$1,592,400"
Devin Brown,Utah Jazz,"$1,592,400"
Joel Przybilla,Portland Trail Blazers,"$1,560,000"
Josh Smith,Atlanta Hawks,"$1,560,000"
Reece Gaines,Milwaukee Bucks,"$1,556,160"
Jason Hart,Sacramento Kings,"$1,540,000"
Rashad McCants,Minnesota Timberwolves,"$1,538,400"
Al Jefferson,Boston Celtics,"$1,512,840"
Maurice Evans,Detroit Pistons,"$1,500,000"
Antoine Wright,New Jersey Nets,"$1,461,360"
Kirk Snyder,"NO/Oklahoma City
 Hornets","$1,437,240"
Zarko Cabarkapa,Golden State Warriors,"$1,404,360"
Milt Palacio,Utah Jazz,"$1,400,000"
Joey Graham,Toronto Raptors,"$1,388,400"
David West,"NO/Oklahoma City
 Hornets","$1,334,160"
Danny Granger,Indiana Pacers,"$1,318,920"
Rasual Butler,"NO/Oklahoma City
 Hornets","$1,300,000"
JR Smith,"NO/Oklahoma City
 Hornets","$1,297,080"
Sasha Pavlovic,Cleveland Cavaliers,"$1,274,160"
Gerald Green,Boston Celtics,"$1,253,040"
Dorell Wright,Miami Heat,"$1,238,640"
Dahntay Jones,Memphis Grizzlies,"$1,223,160"
Hakim Warrick,Memphis Grizzlies,"$1,196,520"
Jameer Nelson,Orlando Magic,"$1,189,200"
Boris Diaw,Phoenix Suns,"$1,174,200"
Julius Hodge,Denver Nuggets,"$1,148,760"
Pavel Podkolzin,Dallas Mavericks,"$1,141,560"
Bryon Russell,Seattle SuperSonics,"$1,138,500"
Bo Outlaw,Orlando Magic,"$1,138,500"
Alonzo Mourning,Miami Heat,"$1,138,500"
Stacey Augmon,Orlando Magic,"$1,138,500"
Zoran Planinic,New Jersey Nets,"$1,127,280"
Keith McLeod,Utah Jazz,"$1,125,000"
Luke Walton,Los Angeles Lakers,"$1,125,000"
Nate Robinson,New York Knicks,"$1,102,680"
Jason Kapono,Miami Heat,"$1,100,000"
Matt Carroll,Charlotte Bobcats,"$1,100,000"
Victor Khryapa,Portland Trail Blazers,"$1,095,960"
Travis Outlaw,Portland Trail Blazers,"$1,082,160"
Darrick Martin,Toronto Raptors,"$1,081,575"
Jarrett Jack,Portland Trail Blazers,"$1,058,640"
Brian Cook,Los Angeles Lakers,"$1,038,960"
Walter McCarty,LA Clippers,"$1,035,000"
Jacque Vaughn,New Jersey Nets,"$1,029,873"
Mikki Moore,Seattle SuperSonics,"$1,029,873"
Sergei Monia,Sacramento Kings,"$1,016,400"
Francisco Garcia,Sacramento Kings,"$1,016,400"
Delonte West,Boston Celtics,"$1,010,040"
Nenad Krstic,New Jersey Nets,"$1,010,040"
John Edwards,Atlanta Hawks,"$1,000,000"
Steve Blake,Portland Trail Blazers,"$1,000,000"
Luther Head,Houston Rockets,"$975,600"
Carlos Delfino,Detroit Pistons,"$969,600"
Tony Allen,Boston Celtics,"$969,600"
Anthony Carter,Minnesota Timberwolves,"$965,185"
Kevin Martin,Sacramento Kings,"$937,440"
Johan Petro,Seattle SuperSonics,"$936,600"
Kendrick Perkins,Boston Celtics,"$936,480"
Leandro Barbosa,Phoenix Suns,"$930,600"
Josh Howard,Dallas Mavericks,"$923,880"
Sasha Vujacic,Los Angeles Lakers,"$910,440"
Jason Maxiell,Detroit Pistons,"$905,640"
Beno Udrih,San Antonio Spurs,"$904,800"
Ryan Bowen,Houston Rockets,"$900,498"
Calvin Booth,Washington Wizards,"$900,498"
David Harrison,Indiana Pacers,"$898,200"
Jannero Pargo,Chicago Bulls,"$895,248"
Ronald Murray,Cleveland Cavaliers,"$895,248"
Didier Ilunga-Mbenga,Dallas Mavericks,"$880,000"
Linas Kleiza,Denver Nuggets,"$879,360"
Keith Bogans,Houston Rockets,"$869,373"
Wayne Simien,Miami Heat,"$867,720"
Anderson Varejao,Cleveland Cavaliers,"$866,800"
David Lee,New York Knicks,"$861,360"
Maciej Lampe,Houston Rockets,"$858,534"
Adrian Griffin,Dallas Mavericks,"$844,537"
Lee Nailon,Philadelphia 76ers,"$835,810"
Zendon Hamilton,Philadelphia 76ers,"$835,810"
Mateen Cleaves,Seattle SuperSonics,"$835,810"
Eddie Gill,Indiana Pacers,"$835,810"
Eddie House,Phoenix Suns,"$835,810"
Laron Profit,Los Angeles Lakers,"$835,810"
Loren Woods,Toronto Raptors,"$780,000"
Mike Wilks,Seattle SuperSonics,"$771,123"
Michael Bradley,Philadelphia 76ers,"$771,123"
Pat Burke,Phoenix Suns,"$750,000"
Lonny Baxter,Charlotte Bobcats,"$745,248"
Terence Morris,Orlando Magic,"$745,248"
Qyntel Woods,New York Knicks,"$745,248"
Richie Frahm,Houston Rockets,"$745,248"
Smush Parker,Los Angeles Lakers,"$745,248"
Nikoloz Tskitishvili,Phoenix Suns,"$745,248"
Sean Marks,San Antonio Spurs,"$719,373"
Ronald Dupree,Minnesota Timberwolves,"$719,373"
Nick Van Exel,San Antonio Spurs,"$719,373"
DerMarr Johnson,Denver Nuggets,"$719,373"
Alan Henderson,Cleveland Cavaliers,"$719,373"
Francisco Elson,Denver Nuggets,"$719,373"
Rick Brunson,Houston Rockets,"$719,373"
Linton Johnson,"NO/Oklahoma City
 Hornets","$719,373"
Quinton Ross,LA Clippers,"$719,373"
Lamond Murray,New Jersey Nets,"$719,373"
Ervin Johnson,Milwaukee Bucks,"$719,373"
Gary Payton,Miami Heat,"$719,373"
Shandon Anderson,Miami Heat,"$719,373"
Charles Smith,Denver Nuggets,"$719,373"
Jamal Sampson,Sacramento Kings,"$719,373"
Darrel Armstrong,Dallas Mavericks,"$719,373"
Jermaine Jackson,Milwaukee Bucks,"$696,508"
Salim Stoudamire,Atlanta Hawks,"$675,000"
Peter John Ramos,Washington Wizards,"$660,000"
Esteban Batista,Atlanta Hawks,"$644,209"
Antonio Burks,Memphis Grizzlies,"$641,748"
Pape Sow,Toronto Raptors,"$641,748"
Royal Ivey,Atlanta Hawks,"$641,748"
Ha Seung-Jin,Portland Trail Blazers,"$641,748"
Mario Kasun,Orlando Magic,"$641,748"
Awvee Storey,Washington Wizards,"$641,748"
Josh Powell,Dallas Mavericks,"$641,748"
Trevor Ariza,Orlando Magic,"$641,748"
Jackie Butler,New York Knicks,"$641,748"
Justin Reed,Minnesota Timberwolves,"$641,748"
Charlie Bell,Milwaukee Bucks,"$641,748"
Jackson Vroman,"NO/Oklahoma City
 Hornets","$641,748"
Earl Barron,Miami Heat,"$641,748"
Donta Smith,Atlanta Hawks,"$641,748"
Bernard Robinson,Charlotte Bobcats,"$641,747"
Matt Barnes,Philadelphia 76ers,"$627,251"
James Singleton,LA Clippers,"$625,000"
Daniel Ewing,LA Clippers,"$450,000"
Lou Williams,Philadelphia 76ers,"$450,000"
Monta Ellis,Golden State Warriors,"$448,762"
Ryan Gomes,Boston Celtics,"$428,762"
Chris Taft,Golden State Warriors,"$423,762"
Kevin Burleson,Charlotte Bobcats,"$398,762"
Dwayne Jones II,Boston Celtics,"$398,762"
Robert Whaley,Utah Jazz,"$398,762"
Travis Diener,Orlando Magic,"$398,762"
Rawle Marshall,Dallas Mavericks,"$398,762"
Ronnie Price,Sacramento Kings,"$398,762"
Amir Johnson,Detroit Pistons,"$398,762"
Von Wafer,Los Angeles Lakers,"$398,762"
Andray Blatche,Washington Wizards,"$398,762"
Devin Green,Los Angeles Lakers,"$398,762"
Bracey Wright,Minnesota Timberwolves,"$398,762"
Orien Greene,Boston Celtics,"$398,762"
Alan Anderson,Charlotte Bobcats,"$398,762"
Boniface N'Dong,LA Clippers,"$398,762"
Anthony Roberson,Memphis Grizzlies,"$398,762"
Alex Acker,Detroit Pistons,"$398,762"
Brandon Bass,"NO/Oklahoma City
 Hornets","$398,762"
Andre Owens,Utah Jazz,"$398,762"
Lawrence Roberts,Memphis Grizzlies,"$398,762"
Gerald Fitch,Houston Rockets,"$398,762"
Shavlik Randolph,Philadelphia 76ers,"$398,762"
Eddie Basden,Chicago Bulls,"$398,762"
Ersan Ilyasova,Milwaukee Bucks,"$398,762"
Martynas Andriuskevicius,Cleveland Cavaliers,"$398,762"
Dijon Thompson,Phoenix Suns,"$398,762"
CJ Miles,Utah Jazz,"$398,761"
Donell Taylor,Washington Wizards,"$398,672"
Chuck Hayes,Houston Rockets,"$248,118"
