Name,Team,Salary
Marvin Williams,Charlotte Hornets,"$14,087,500"
Mason Plumlee,Denver Nuggets,"$14,041,096"
Taj Gibson,Minnesota Timberwolves,"$14,000,000"
Thaddeus Young,Indiana Pacers,"$13,964,045"
Brandon Knight,Dallas Mavericks,"$13,618,750"
Cody Zeller,Charlotte Hornets,"$13,528,090"
Michael Kidd-Gilchrist,Charlotte Hornets,"$13,000,000"
Tyson Chandler,Phoenix Suns,"$13,000,000"
Eric Gordon,Houston Rockets,"$12,943,020"
Kenneth Faried,Denver Nuggets,"$12,921,348"
Marcin Gortat,Washington Wizards,"$12,782,609"
Nikola Vucevic,Orlando Magic,"$12,750,000"
Austin Rivers,LA Clippers,"$12,650,000"
Kelly Olynyk,Miami Heat,"$12,537,527"
Jeremy Lin,Brooklyn Nets,"$12,516,746"
Miles Plumlee,Atlanta Hawks,"$12,500,000"
Jordan Clarkson,Cleveland Cavaliers,"$12,500,000"
Nikola Mirotic,New Orleans Pelicans,"$12,500,000"
Zach Randolph,Sacramento Kings,"$12,307,692"
Courtney Lee,New York Knicks,"$12,253,780"
Solomon Hill,New Orleans Pelicans,"$12,236,535"
Nikola Pekovic,Minnesota Timberwolves,"$12,100,000"
Wilson Chandler,Denver Nuggets,"$12,016,854"
Kemba Walker,Charlotte Hornets,"$12,000,000"
Derrick Favors,Utah Jazz,"$12,000,000"
Dion Waiters,Miami Heat,"$11,550,000"
John Henson,Milwaukee Bucks,"$11,327,466"
Omer Asik,Chicago Bulls,"$11,286,516"
Monta Ellis,Indiana Pacers,"$11,227,000"
Alec Burks,Utah Jazz,"$10,845,506"
Patty Mills,San Antonio Spurs,"$10,714,286"
Tony Snell,Milwaukee Bucks,"$10,607,143"
Terrence Ross,Orlando Magic,"$10,500,000"
Bojan Bogdanovic,Indiana Pacers,"$10,500,000"
Mirza Teletovic,Milwaukee Bucks,"$10,500,000"
Robert Covington,Philadelphia 76ers,"$10,464,092"
Iman Shumpert,Cleveland Cavaliers,"$10,337,079"
Maurice Harkless,Portland Trail Blazers,"$10,162,922"
Jon Leuer,Detroit Pistons,"$10,002,681"
Danny Green,San Antonio Spurs,"$10,000,000"
Darren Collison,Indiana Pacers,"$10,000,000"
Jared Dudley,Phoenix Suns,"$10,000,000"
Al Jefferson,Indiana Pacers,"$10,000,000"
Meyers Leonard,Portland Trail Blazers,"$9,904,495"
Matthew Dellavedova,Milwaukee Bucks,"$9,607,500"
Bogdan Bogdanovic,Sacramento Kings,"$9,412,280"
Josh Richardson,Miami Heat,"$9,367,200"
Norman Powell,Toronto Raptors,"$9,367,200"
Andre Roberson,Oklahoma City Thunder,"$9,259,260"
Dwight Powell,Dallas Mavericks,"$9,003,125"
Gerald Henderson,Philadelphia 76ers,"$9,000,000"
Avery Bradley,LA Clippers,"$8,808,989"
Markieff Morris,Washington Wizards,"$8,600,000"
Jerryd Bayless,Philadelphia 76ers,"$8,575,916"
JaMychal Green,Memphis Grizzlies,"$8,533,333"
Cristiano Felicio,Chicago Bulls,"$8,470,980"
E'Twaun Moore,New Orleans Pelicans,"$8,445,024"
Rudy Gay,San Antonio Spurs,"$8,406,000"
Kosta Koufos,Sacramento Kings,"$8,393,000"
Markelle Fultz,Philadelphia 76ers,"$8,339,880"
Garrett Temple,Sacramento Kings,"$8,000,000"
Kevin Garnett,Minnesota Timberwolves,"$8,000,000"
Yi Jianlian,Los Angeles Lakers,"$8,000,000"
Vince Carter,Sacramento Kings,"$8,000,000"
Cory Joseph,Indiana Pacers,"$7,945,000"
CJ Miles,Toronto Raptors,"$7,936,509"
Shaun Livingston,Golden State Warriors,"$7,692,308"
P.J. Tucker,Houston Rockets,"$7,590,035"
Corey Brewer,Oklahoma City Thunder,"$7,579,366"
Andrew Wiggins,Minnesota Timberwolves,"$7,574,323"
Kyle Korver,Cleveland Cavaliers,"$7,560,000"
Boris Diaw,Utah Jazz,"$7,500,000"
Jeremy Lamb,Charlotte Hornets,"$7,488,372"
Darrell Arthur,Denver Nuggets,"$7,464,912"
Trevor Ariza,Houston Rockets,"$7,420,912"
Channing Frye,Los Angeles Lakers,"$7,420,912"
Festus Ezeli,Portland Trail Blazers,"$7,400,000"
Al-Farouq Aminu,Portland Trail Blazers,"$7,319,035"
Cole Aldrich,Minnesota Timberwolves,"$7,300,000"
D.J. Augustin,Orlando Magic,"$7,250,000"
Dewayne Dedmon,Atlanta Hawks,"$7,200,000"
Lance Thomas,New York Knicks,"$7,119,650"
D'Angelo Russell,Brooklyn Nets,"$7,019,698"
Langston Galloway,Detroit Pistons,"$7,000,000"
Rodney Stuckey,Indiana Pacers,"$7,000,000"
Boban Marjanovic,LA Clippers,"$7,000,000"
Lou Williams,LA Clippers,"$7,000,000"
Jae Crowder,Utah Jazz,"$6,796,117"
Carl Landry,Philadelphia 76ers,"$6,500,000"
Ben Simmons,Philadelphia 76ers,"$6,434,520"
Tim Duncan,San Antonio Spurs,"$6,393,750"
Ed Davis,Portland Trail Blazers,"$6,352,531"
Lonzo Ball,Los Angeles Lakers,"$6,286,560"
Isaiah Thomas,Los Angeles Lakers,"$6,261,395"
Karl-Anthony Towns,Minnesota Timberwolves,"$6,216,840"
Spencer Hawes,Milwaukee Bucks,"$6,061,175"
Josh McRoberts,Dallas Mavericks,"$6,021,175"
Shelvin Mack,Orlando Magic,"$6,000,000"
Ish Smith,Detroit Pistons,"$6,000,000"
Jonathon Simmons,Orlando Magic,"$6,000,000"
Alan Williams,Phoenix Suns,"$6,000,000"
Milos Teodosic,LA Clippers,"$6,000,000"
Wesley Johnson,LA Clippers,"$5,882,260"
Alex Abrines,Oklahoma City Thunder,"$5,725,000"
Kristaps Porzingis,New York Knicks,"$5,697,054"
Jayson Tatum,Boston Celtics,"$5,645,400"
Jared Sullinger,Phoenix Suns,"$5,628,000"
Brandon Ingram,Los Angeles Lakers,"$5,519,400"
Patrick Beverley,LA Clippers,"$5,513,514"
Luis Scola,Shanghai Sharks,"$5,500,000"
Thabo Sefolosha,Utah Jazz,"$5,500,000"
Jason Smith,Washington Wizards,"$5,450,000"
Ben McLemore,Memphis Grizzlies,"$5,200,000"
Patrick Patterson,Oklahoma City Thunder,"$5,192,000"
Nick Young,Golden State Warriors,"$5,192,000"
Josh Jackson,Phoenix Suns,"$5,090,040"
Mike Muscala,Atlanta Hawks,"$5,000,000"
C.J. Watson,Orlando Magic,"$5,000,000"
Dirk Nowitzki,Dallas Mavericks,"$5,000,000"
Marcus Morris Sr.,Boston Celtics,"$5,000,000"
Dante Exum,Utah Jazz,"$4,992,385"
Jonathan Isaac,Orlando Magic,"$4,969,080"
Alexis Ajinca,LA Clippers,"$4,961,798"
Jaylen Brown,Boston Celtics,"$4,956,480"
Mike Dunleavy,Atlanta Hawks,"$4,837,500"
Kyle Singler,Oklahoma City Thunder,"$4,666,500"
De'Aaron Fox,Sacramento Kings,"$4,609,200"
Ron Baker,New York Knicks,"$4,544,000"
Lauri Markkanen,Chicago Bulls,"$4,536,120"
Dragan Bender,Phoenix Suns,"$4,468,800"
Devin Harris,Denver Nuggets,"$4,402,546"
Justin Holiday,Chicago Bulls,"$4,384,616"
Greivis Vasquez,Brooklyn Nets,"$4,347,826"
Jamal Crawford,Minnesota Timberwolves,"$4,328,000"
Emmanuel Mudiay,New York Knicks,"$4,294,480"
Kris Dunn,Chicago Bulls,"$4,221,000"
Nerlens Noel,Dallas Mavericks,"$4,187,599"
Alex Len,Phoenix Suns,"$4,187,599"
Frank Ntilikina,New York Knicks,"$4,155,720"
Julius Randle,Los Angeles Lakers,"$4,149,242"
Leandro Barbosa,Flamengo Flamengo,"$4,000,000"
Jordan Hill,Minnesota Timberwolves,"$4,000,000"
Jonas Jerebko,Utah Jazz,"$4,000,000"
Nemanja Bjelica,Minnesota Timberwolves,"$3,949,999"
Stanley Johnson,Detroit Pistons,"$3,940,402"
J.J. Barea,Dallas Mavericks,"$3,903,900"
Quincy Pondexter,Chicago Bulls,"$3,853,931"
Willie Cauley-Stein,Sacramento Kings,"$3,704,160"
Buddy Hield,Sacramento Kings,"$3,675,480"
Frank Kaminsky,Charlotte Hornets,"$3,627,842"
Drew Gooden,Washington Wizards,"$3,547,000"
Will Barton,Denver Nuggets,"$3,533,333"
Paul Pierce,LA Clippers,"$3,527,920"
Mike Miller,Denver Nuggets,"$3,500,000"
Zaza Pachulia,Golden State Warriors,"$3,477,600"
Nene Hilario,Houston Rockets,"$3,477,600"
Jodie Meeks,Washington Wizards,"$3,454,500"
Justise Winslow,Miami Heat,"$3,448,926"
Malik Monk,Charlotte Hornets,"$3,447,480"
Myles Turner,Indiana Pacers,"$3,410,284"
Troy Daniels,Phoenix Suns,"$3,408,520"
Jamal Murray,Denver Nuggets,"$3,355,320"
Rajon Rondo,New Orleans Pelicans,"$3,300,000"
Doug McDermott,Dallas Mavericks,"$3,294,994"
Tyreke Evans,Memphis Grizzlies,"$3,290,000"
Tarik Black,Houston Rockets,"$3,290,000"
Anthony Tolliver,Detroit Pistons,"$3,290,000"
Luke Kennard,Detroit Pistons,"$3,275,280"
Cameron Payne,Chicago Bulls,"$3,263,294"
Dennis Smith Jr.,Dallas Mavericks,"$3,218,280"
Kelly Oubre Jr.,Washington Wizards,"$3,208,630"
Ekpe Udoh,Utah Jazz,"$3,200,000"
T.J. Warren,Phoenix Suns,"$3,152,931"
Marquese Chriss,Phoenix Suns,"$3,073,800"
Zach Collins,Portland Trail Blazers,"$3,057,240"
Seth Curry,Charlotte Hornets,"$3,028,410"
Mindaugas Kuzminskas,New York Knicks,"$3,025,035"
Justin Hamilton,Beijing Ducks,"$3,000,000"
Tomas Satoransky,Washington Wizards,"$3,000,000"
Tibor Pleiss,Philadelphia 76ers,"$3,000,000"
Bam Adebayo,Miami Heat,"$2,955,840"
Jakob Poeltl,Toronto Raptors,"$2,947,320"
Jusuf Nurkic,Portland Trail Blazers,"$2,947,305"
Thon Maker,Milwaukee Bucks,"$2,799,720"
Cedi Osman,Cleveland Cavaliers,"$2,775,000"
Domantas Sabonis,Indiana Pacers,"$2,659,800"
Jerian Grant,Chicago Bulls,"$2,639,314"
Donovan Mitchell,Utah Jazz,"$2,621,280"
Gary Harris,Denver Nuggets,"$2,550,055"
Delon Wright,Toronto Raptors,"$2,536,898"
D.J. Wilson,Milwaukee Bucks,"$2,534,280"
Taurean Prince,Atlanta Hawks,"$2,526,840"
Dario Saric,Philadelphia 76ers,"$2,526,840"
Justin Anderson,Philadelphia 76ers,"$2,516,048"
Manu Ginobili,San Antonio Spurs,"$2,500,000"
Reggie Bullock Jr.,Detroit Pistons,"$2,500,000"
Bobby Portis,Chicago Bulls,"$2,494,346"
Rondae Hollis Jefferson,Brooklyn Nets,"$2,470,357"
Kendrick Perkins,Cleveland Cavaliers,"$2,445,085"
Trey Lyles,Denver Nuggets,"$2,441,400"
T.J. Leaf,Indiana Pacers,"$2,407,560"
Justin Jackson,Sacramento Kings,"$2,365,560"
Shabazz Napier,Portland Trail Blazers,"$2,361,360"
Clint Capela,Houston Rockets,"$2,334,528"
Devin Booker,Phoenix Suns,"$2,319,360"
John Collins,Atlanta Hawks,"$2,299,080"
Denzel Valentine,Chicago Bulls,"$2,280,600"
Larry Nance Jr.,Cleveland Cavaliers,"$2,272,391"
Justin Patton,Minnesota Timberwolves,"$2,247,480"
Brandon Jennings,Milwaukee Bucks,"$2,222,803"
Mo Williams,Denver Nuggets,"$2,194,500"
Kyle Anderson,San Antonio Spurs,"$2,151,704"
Darius Miller,New Orleans Pelicans,"$2,100,000"
Juancho Hernangomez,Denver Nuggets,"$2,076,840"
Sean Kilpatrick,Chicago Bulls,"$2,054,856"
Kendall Marshall,Milwaukee Bucks,"$2,048,257"
OG Anunoby,Toronto Raptors,"$2,034,120"
Jarrett Allen,Brooklyn Nets,"$2,034,120"
Terry Rozier,Boston Celtics,"$1,988,520"
Kevin Seraphin,Indiana Pacers,"$1,974,159"
Ante Zizic,Cleveland Cavaliers,"$1,952,760"
Tyler Zeller,Milwaukee Bucks,"$1,933,941"
Rashad Vaughn,Orlando Magic,"$1,889,040"
Harry Giles III,Los Angeles Lakers,"$1,859,400"
Henry Ellenson,Detroit Pistons,"$1,857,480"
Eric Moreland,Detroit Pistons,"$1,826,300"
Sam Dekker,LA Clippers,"$1,794,600"
Terrance Ferguson,Oklahoma City Thunder,"$1,785,000"
Furkan Korkmaz,Philadelphia 76ers,"$1,740,000"
Caris LeVert,Brooklyn Nets,"$1,702,800"
Malik Beasley,Denver Nuggets,"$1,700,640"
Spencer Dinwiddie,Brooklyn Nets,"$1,656,092"
Julyan Stone,Charlotte Hornets,"$1,656,092"
DeAndre' Bembry,Atlanta Hawks,"$1,634,640"
Richaun Holmes,Philadelphia 76ers,"$1,600,520"
T.J. McConnell,Philadelphia 76ers,"$1,600,520"
Dwight Buycks,Detroit Pistons,"$1,600,520"
Tyler Lydon,Denver Nuggets,"$1,579,440"
Archie Goodwin,Portland Trail Blazers,"$1,577,230"
Ryan Kelly,Atlanta Hawks,"$1,577,230"
Jeff Withey,Dallas Mavericks,"$1,577,230"
Malachi Richardson,Toronto Raptors,"$1,569,360"
Caron Butler,Sacramento Kings,"$1,551,659"
Isaiah Taylor,Atlanta Hawks,"$1,544,951"
Trey Burke,New York Knicks,"$1,544,951"
Troy Williams,New York Knicks,"$1,544,951"
Quinn Cook,Golden State Warriors,"$1,544,951"
Malcolm Brogdon,Milwaukee Bucks,"$1,544,951"
Pascal Siakam,Toronto Raptors,"$1,544,951"
Rodney McGruder,Miami Heat,"$1,544,951"
Willy Hernangomez,Charlotte Hornets,"$1,544,951"
Mitch McGary,Oklahoma City Thunder,"$1,526,040"
Joffrey Lauvergne,San Antonio Spurs,"$1,524,305"
Jerami Grant,Oklahoma City Thunder,"$1,524,305"
Johnny O'Bryant III,Charlotte Hornets,"$1,524,305"
Tyler Ennis,Los Angeles Lakers,"$1,524,305"
Elijah Millsap,Denver Nuggets,"$1,524,305"
Marcelinho Huertas,Houston Rockets,"$1,500,000"
Omri Casspi,Golden State Warriors,"$1,471,382"
Tyus Jones,Minnesota Timberwolves,"$1,471,382"
KJ McDaniels,Oklahoma City Thunder,"$1,471,382"
Raymond Felton,Oklahoma City Thunder,"$1,471,382"
Nick Collison,Oklahoma City Thunder,"$1,471,382"
Josh Huestis,Oklahoma City Thunder,"$1,471,382"
JaVale McGee,Golden State Warriors,"$1,471,382"
Anthony Morrow,Portland Trail Blazers,"$1,471,382"
Montrezl Harrell,LA Clippers,"$1,471,382"
Kris Humphries,Philadelphia 76ers,"$1,471,382"
Damjan Rudez,Orlando Magic,"$1,471,382"
Aaron Brooks,Minnesota Timberwolves,"$1,471,382"
Axel Toupane,Milwaukee Bucks,"$1,471,382"
Pat Connaughton,Portland Trail Blazers,"$1,471,382"
Mario Chalmers,Memphis Grizzlies,"$1,471,382"
Rakeem Christmas,Indiana Pacers,"$1,471,382"
Damien Wilkins,Indiana Pacers,"$1,471,382"
Luc Mbah a Moute,Houston Rockets,"$1,471,382"
Kevon Looney,Golden State Warriors,"$1,471,382"
Andrew Bogut,Los Angeles Lakers,"$1,471,382"
David West,Golden State Warriors,"$1,471,382"
Chris McCullough,Washington Wizards,"$1,471,382"
Beno Udrih,Detroit Pistons,"$1,471,382"
Nikola Jokic,Denver Nuggets,"$1,471,382"
Donald Sloan,Denver Nuggets,"$1,471,382"
Josh Childress,Maccabi Haifa Maccabi Haifa,"$1,471,382"
Salah Mejri,Dallas Mavericks,"$1,471,382"
Maalik Wayns,Dallas Mavericks,"$1,471,382"
Jarell Martin,Memphis Grizzlies,"$1,471,382"
Raul Neto,Utah Jazz,"$1,471,382"
Willie Reed,Detroit Pistons,"$1,471,382"
Tony Allen,New Orleans Pelicans,"$1,471,382"
Ian Clark,New Orleans Pelicans,"$1,471,382"
Perry Jones,New Orleans Pelicans,"$1,471,382"
Jeremy Evans,Atlanta Hawks,"$1,471,382"
Caleb Swanigan,Portland Trail Blazers,"$1,465,920"
Jordan Adams,Memphis Grizzlies,"$1,465,080"
Richard Jefferson,Denver Nuggets,"$1,454,756"
Kyle Kuzma,Los Angeles Lakers,"$1,423,560"
Tony Bradley,Utah Jazz,"$1,414,920"
Derrick White,San Antonio Spurs,"$1,404,600"
Josh Hart,Los Angeles Lakers,"$1,394,520"
Timothe Luwawu-Cabarrot,Philadelphia 76ers,"$1,386,600"
Josh Smith,New Orleans Pelicans,"$1,379,940"
Jaylen Morris,Atlanta Hawks,"$1,378,242"
Khem Birch,Orlando Magic,"$1,378,242"
Wes Iwundu,Orlando Magic,"$1,378,242"
Damyean Dotson,New York Knicks,"$1,378,242"
Rodney Purvis,Orlando Magic,"$1,378,242"
Sterling Brown,Milwaukee Bucks,"$1,378,242"
Tyler Dorsey,Atlanta Hawks,"$1,378,242"
Jordan Bell,Golden State Warriors,"$1,378,242"
Alfonzo McKinnie,Toronto Raptors,"$1,378,242"
Ike Anigbogu,Indiana Pacers,"$1,378,242"
Alex Poythress,Indiana Pacers,"$1,378,242"
Guillermo Hernangomez,New York Knicks,"$1,350,000"
Sasha Kaun,Philadelphia 76ers,"$1,333,240"
Brice Johnson,Memphis Grizzlies,"$1,331,160"
Davis Bertans,San Antonio Spurs,"$1,312,611"
Patrick McCaw,Golden State Warriors,"$1,312,611"
Kyle Wiltjer,Toronto Raptors,"$1,312,611"
Daniel Ochefu,Washington Wizards,"$1,312,611"
Carrick Felix,Washington Wizards,"$1,312,611"
Semaj Christon,Oklahoma City Thunder,"$1,312,611"
Stephen Zimmerman,San Antonio Spurs,"$1,312,611"
Tyler Ulis,Phoenix Suns,"$1,312,611"
Chinanu Onuaku,Houston Rockets,"$1,312,611"
Patricio Garino,Orlando Magic,"$1,312,611"
Skal Labissiere,Sacramento Kings,"$1,312,611"
Dorian Finney-Smith,Dallas Mavericks,"$1,312,611"
Bryn Forbes,San Antonio Spurs,"$1,312,611"
Cheick Diallo,New Orleans Pelicans,"$1,312,611"
AJ Hammons,Miami Heat,"$1,312,611"
Ivica Zubac,Los Angeles Lakers,"$1,312,611"
Yogi Ferrell,Dallas Mavericks,"$1,312,611"
DeQuan Jones,Indiana Pacers,"$1,312,611"
Deyonta Davis,Memphis Grizzlies,"$1,312,611"
Andrew Harrison,Memphis Grizzlies,"$1,312,611"
Michael Gbinije,Golden State Warriors,"$1,312,611"
Isaiah Whitehead,Brooklyn Nets,"$1,312,611"
Kalin Lucas,Detroit Pistons,"$1,312,611"
Chasson Randle,Denver Nuggets,"$1,312,611"
Damian Jones,Golden State Warriors,"$1,312,611"
Sheldon Mac,Cleveland Cavaliers,"$1,312,611"
Diamond Stone,Chicago Bulls,"$1,312,611"
Paul Zipser,Chicago Bulls,"$1,312,611"
Wayne Selden,Memphis Grizzlies,"$1,312,611"
Jarrod Uthoff,New Orleans Pelicans,"$1,312,611"
Jake Layman,Portland Trail Blazers,"$1,312,611"
Nicolas Brussino,Atlanta Hawks,"$1,312,611"
Dejounte Murray,San Antonio Spurs,"$1,312,611"
Khris Middleton,Milwaukee Bucks,"$1,300,000"
Semi Ojeleye,Boston Celtics,"$1,291,892"
Livio Jean-Charles,San Antonio Spurs,"$1,188,840"
Frank Mason III,Sacramento Kings,"$1,184,385"
Abdel Nader,Boston Celtics,"$1,167,333"
Tony Wroten,Memphis Grizzlies,"$1,050,961"
John Jenkins,New York Knicks,"$1,050,961"
Chris Johnson,Houston Rockets,"$1,050,961"
Anthony Bennett,Houston Rockets,"$1,015,696"
Andrew Goudelock,Houston Rockets,"$1,015,696"
Isaiah Canaan,Phoenix Suns,"$997,547"
Jarnell Stokes,Memphis Grizzlies,"$980,431"
Henry Sims,Utah Jazz,"$980,431"
Chris Wright,Oklahoma City Thunder,"$980,431"
Jordan Farmar,Sacramento Kings,"$980,431"
Greg Stiemsma,Portland Trail Blazers,"$980,431"
Cory Jefferson,Philadelphia 76ers,"$980,431"
Elton Brand,Philadelphia 76ers,"$980,431"
Arinze Onuaku,Orlando Magic,"$980,431"
Lou Amundson,New York Knicks,"$980,431"
Marcus Thornton,Brooklyn Nets,"$980,431"
Toure' Murry,Minnesota Timberwolves,"$980,431"
John Lucas III,Minnesota Timberwolves,"$980,431"
Rasual Butler,Minnesota Timberwolves,"$980,431"
Orlando Johnson,Milwaukee Bucks,"$980,431"
Xavier Henry,Milwaukee Bucks,"$980,431"
Steve Novak,Milwaukee Bucks,"$980,431"
Dorell Wright,LA Clippers,"$980,431"
Shayne Whittington,Indiana Pacers,"$980,431"
Pablo Prigioni,Houston Rockets,"$980,431"
Phil Pressey,Golden State Warriors,"$980,431"
Devyn Marble,Golden State Warriors,"$980,431"
Elliot Williams,Golden State Warriors,"$980,431"
Cameron Bairstow,Detroit Pistons,"$980,431"
Jorge Gutierrez,Denver Nuggets,"$980,431"
Robbie Hummel,Denver Nuggets,"$980,431"
Anderson Varejao,Cleveland Cavaliers,"$980,431"
Chris Andersen,Charlotte Hornets,"$980,431"
Robert Sacre,New Orleans Pelicans,"$980,431"
Will Bynum,Atlanta Hawks,"$980,431"
Rade Zagorac,Memphis Grizzlies,"$950,000"
Ivan Rabb,Memphis Grizzlies,"$950,000"
Reggie Williams,New Orleans Pelicans,"$895,197"
DJ Stephens,Memphis Grizzlies,"$874,636"
D.J. Kennedy,Memphis Grizzlies,"$874,636"
Casper Ware,Melbourne Melbourne United,"$874,636"
Nick Johnson,San Antonio Spurs,"$874,636"
Duje Dukan,Sacramento Kings,"$874,636"
Grant Jerrett,Portland Trail Blazers,"$874,636"
Branden Dawson,Orlando Magic,"$874,636"
Kevin Murphy,Orlando Magic,"$874,636"
J.J. O'Brien,Milwaukee Bucks,"$874,636"
Keith Benson,Miami Heat,"$874,636"
Christian Wood,Los Angeles Lakers,"$874,636"
Jordan McRae,Detroit Pistons,"$874,636"
Cliff Alexander,New Orleans Pelicans,"$874,636"
Gerald Green,Houston Rockets,"$872,854"
Luke Petrasek,Charlotte Hornets,"$815,615"
T.J. Williams,Charlotte Hornets,"$815,615"
Terry Henderson,Charlotte Hornets,"$815,615"
Dakari Johnson,Oklahoma City Thunder,"$815,615"
Xavier Rathan-Mayes,Memphis Grizzlies,"$815,615"
Kennedy Meeks,Maccabi Haifa Maccabi Haifa,"$815,615"
Frank Jackson,Utah Jazz,"$815,615"
Erik McCree,Utah Jazz,"$815,615"
Rashawn Thomas,Oklahoma City Thunder,"$815,615"
Bryce Alford,Oklahoma City Thunder,"$815,615"
Brandon Paul,San Antonio Spurs,"$815,615"
Matt Jones,Sacramento Kings,"$815,615"
Troy Caupain,Portland Trail Blazers,"$815,615"
Jawun Evans,LA Clippers,"$815,615"
Peter Jok,Phoenix Suns,"$815,615"
Royce O'Neale,Utah Jazz,"$815,615"
James Blackmon Jr.,Philadelphia 76ers,"$815,615"
Isaiah Briscoe,Orlando Magic,"$815,615"
JeQuan Lewis,Milwaukee Bucks,"$815,615"
Thomas Bryant,Los Angeles Lakers,"$815,615"
V.J. Beachem,Los Angeles Lakers,"$815,615"
Davon Reed,Phoenix Suns,"$815,615"
LaDontae Henton,LA Clippers,"$815,615"
Daniel Theis,Boston Celtics,"$815,615"
Naz Mitrou-Long,Utah Jazz,"$815,615"
Zhou Qi,Houston Rockets,"$815,615"
Dillon Brooks,Memphis Grizzlies,"$815,615"
Alex Hamilton,Golden State Warriors,"$815,615"
Brandon Ashley,NEWZEALAND Breakers,"$815,615"
Maxi Kleber,Dallas Mavericks,"$815,615"
Jaylen Johnson,Chicago Bulls,"$815,615"
L.J. Peak,Boston Celtics,"$815,615"
