PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Name,Salary
978,2008-09,00,1610612740,NOH,32.0,61,59.0,2089.0,287,719,0.399,145.0,384.0,0.378,93,104,0.894,44,220,264,75,52,3,51.0,101,812,Peja Stojakovic,"$12,528,000"
959,2008-09,00,1610612756,PHX,35.0,74,74.0,2484.0,428,851,0.503,108.0,246.0,0.439,196,210,0.933,19,204,223,717,55,10,248.0,108,1160,Steve Nash,"$12,250,000"
2430,2008-09,00,1610612762,UTA,27.0,37,37.0,1197.0,251,512,0.49,0.0,0.0,0.0,97,139,0.698,111,274,385,79,39,7,79.0,132,599,Carlos Boozer,"$11,593,817"
956,2008-09,00,1610612742,DAL,33.0,80,80.0,1836.0,182,280,0.65,0.0,0.0,0.0,90,141,0.638,216,349,565,77,24,95,74.0,191,454,Erick Dampier,"$11,553,000"
2225,2008-09,00,1610612759,SAS,27.0,72,71.0,2456.0,639,1263,0.506,19.0,65.0,0.292,284,363,0.782,27,196,223,496,67,4,186.0,110,1581,Tony Parker,"$11,550,000"
2199,2008-09,00,1610612740,NOH,26.0,45,45.0,1445.0,160,283,0.565,0.0,0.0,0.0,77,133,0.579,163,230,393,22,15,56,70.0,144,397,Tyson Chandler,"$11,350,000"
2738,2008-09,00,1610612755,PHI,25.0,82,82.0,3269.0,542,1147,0.473,80.0,261.0,0.307,377,521,0.724,92,379,471,434,131,36,222.0,152,1541,Andre Iguodala,"$11,300,000"
1884,2008-09,00,1610612746,LAC,30.0,65,60.0,2248.0,355,959,0.37,99.0,328.0,0.302,159,210,0.757,46,192,238,501,108,35,193.0,193,968,Baron Davis,"$11,250,000"
2223,2008-09,00,1610612755,PHI,29.0,82,82.0,2036.0,216,434,0.498,0.0,2.0,0.0,91,124,0.734,214,487,701,18,33,146,117.0,248,523,Samuel Dalembert,"$11,238,564"
101145,2008-09,00,1610612744,GSW,23.0,25,25.0,892.0,194,430,0.451,8.0,26.0,0.308,78,94,0.83,14,94,108,93,39,8,67.0,67,474,Monta Ellis,"$11,000,000"
2744,2008-09,00,1610612750,MIN,24.0,50,50.0,1836.0,485,975,0.497,0.0,4.0,0.0,186,252,0.738,172,376,548,79,39,83,92.0,141,1156,Al Jefferson,"$11,000,000"
980,2008-09,00,1610612739,CLE,34.0,65,65.0,1765.0,342,724,0.472,15.0,39.0,0.385,139,174,0.799,157,333,490,64,28,84,90.0,183,838,Zydrunas Ilgauskas,"$10,841,615"
1888,2008-09,00,1610612765,DET,31.0,67,51.0,2279.0,466,1043,0.447,70.0,190.0,0.368,223,263,0.848,44,163,207,297,40,4,133.0,176,1225,Richard Hamilton,"$10,812,500"
2250,2008-09,00,1610612751,NJN,29.0,71,44.0,1729.0,198,441,0.449,117.0,262.0,0.447,43,58,0.741,72,205,277,92,50,10,62.0,186,556,Bobby Simmons,"$10,602,667"
1889,2008-09,00,1610612755,PHI,33.0,82,82.0,2976.0,492,1041,0.473,15.0,53.0,0.283,338,409,0.826,123,245,368,534,109,14,199.0,196,1337,Andre Miller,"$10,333,334"
2211,2008-09,00,1610612754,IND,29.0,73,73.0,2482.0,364,767,0.475,161.0,358.0,0.45,152,184,0.826,146,715,861,172,58,34,114.0,226,1041,Troy Murphy,"$10,126,984"
948,2008-09,00,1610612746,LAC,35.0,62,55.0,1925.0,254,496,0.512,1.0,4.0,0.25,132,182,0.725,161,529,690,127,51,132,93.0,129,641,Marcus Camby,"$10,000,000"
2746,2008-09,00,1610612737,ATL,23.0,69,69.0,2421.0,418,849,0.492,26.0,87.0,0.299,211,359,0.588,134,364,498,169,94,111,161.0,184,1073,Josh Smith,"$10,000,000"
2550,2008-09,00,1610612741,CHI,28.0,51,4.0,1339.0,183,419,0.437,69.0,169.0,0.408,68,86,0.791,16,107,123,197,66,19,87.0,126,503,Kirk Hinrich,"$10,000,000"
2572,2008-09,00,1610612742,DAL,29.0,52,51.0,1663.0,353,783,0.451,58.0,168.0,0.345,172,220,0.782,59,204,263,83,55,30,89.0,135,936,Josh Howard,"$9,945,000"
1712,2008-09,00,1610612764,WAS,33.0,81,81.0,3096.0,674,1441,0.468,112.0,319.0,0.351,341,452,0.754,196,525,721,153,95,25,125.0,218,1801,Antawn Jamison,"$9,923,285"
1938,2008-09,00,1610612759,SAS,31.0,44,7.0,1181.0,223,491,0.454,69.0,209.0,0.33,168,190,0.884,24,174,198,157,64,16,88.0,90,683,Manu Ginobili,"$9,905,248"
2561,2008-09,00,1610612740,NOH,28.0,76,76.0,2982.0,610,1292,0.472,6.0,25.0,0.24,367,415,0.884,160,486,646,173,49,68,163.0,207,1593,David West,"$9,862,500"
2201,2008-09,00,1610612752,NYK,26.0,3,0.0,12.0,2,2,1.0,0.0,0.0,0.0,1,3,0.333,0,4,4,0,0,0,2.0,5,5,Eddy Curry,"$9,723,983"
2731,2008-09,00,1610612766,CHA,26.0,82,81.0,2691.0,433,772,0.561,0.0,0.0,0.0,219,369,0.593,275,552,827,53,48,136,144.0,247,1085,Emeka Okafor,"$9,537,500"
2549,2008-09,00,1610612746,LAC,27.0,31,24.0,921.0,161,305,0.528,0.0,0.0,0.0,51,75,0.68,75,172,247,46,17,45,84.0,93,373,Chris Kaman,"$9,500,000"
2222,2008-09,00,1610612766,CHA,26.0,71,71.0,2669.0,389,811,0.48,39.0,131.0,0.298,365,454,0.804,112,441,553,189,121,67,148.0,210,1182,Gerald Wallace,"$9,500,000"
2419,2008-09,00,1610612765,DET,29.0,82,82.0,3057.0,459,1020,0.45,56.0,141.0,0.397,189,243,0.778,128,348,476,253,44,51,101.0,104,1163,Tayshaun Prince,"$9,500,000"
2736,2008-09,00,1610612741,CHI,24.0,49,46.0,1665.0,265,591,0.448,8.0,20.0,0.4,152,191,0.796,80,215,295,94,60,25,72.0,85,690,Luol Deng,"$9,385,000"
2406,2008-09,00,1610612764,WAS,29.0,67,67.0,2585.0,491,1085,0.453,65.0,210.0,0.31,345,402,0.858,118,296,414,290,106,20,210.0,165,1392,Caron Butler,"$9,249,980"
1891,2008-09,00,1610612742,DAL,31.0,74,11.0,2491.0,541,1168,0.463,167.0,456.0,0.366,198,225,0.88,39,138,177,251,97,20,119.0,141,1447,Jason Terry,"$9,196,000"
2034,2008-09,00,1610612750,MIN,29.0,73,47.0,2356.0,264,548,0.482,85.0,225.0,0.378,109,149,0.732,73,410,483,326,30,31,145.0,139,722,Mike Miller,"$9,028,575"
2740,2008-09,00,1610612744,GSW,23.0,62,58.0,1863.0,308,533,0.578,0.0,1.0,0.0,119,216,0.551,223,470,693,121,63,96,110.0,236,735,Andris Biedrins,"$9,000,000"
2399,2008-09,00,1610612754,IND,28.0,18,14.0,495.0,93,232,0.401,32.0,90.0,0.356,53,65,0.815,14,54,68,44,12,9,38.0,36,271,Mike Dunleavy,"$9,000,000"
1749,2008-09,00,1610612746,LAC,33.0,11,11.0,365.0,63,146,0.432,12.0,35.0,0.343,13,18,0.722,9,20,29,12,15,2,18.0,21,151,Cuttino Mobley,"$8,925,000"
2755,2008-09,00,1610612758,SAC,26.0,51,46.0,1947.0,341,811,0.42,115.0,277.0,0.415,457,527,0.867,29,154,183,138,61,8,146.0,116,1254,Kevin Martin,"$8,760,335"
2047,2008-09,00,1610612752,NYK,29.0,72,51.0,1894.0,262,667,0.393,120.0,329.0,0.365,89,117,0.761,71,248,319,117,47,7,74.0,132,733,Quentin Richardson,"$8,685,500"
1903,2008-09,00,1610612758,SAC,31.0,8,0.0,62.0,3,8,0.375,0.0,0.0,0.0,0,0,0.0,4,11,15,1,6,1,1.0,9,6,Kenny Thomas,"$8,562,500"
1548,2008-09,00,1610612748,MIA,33.0,20,0.0,207.0,30,78,0.385,11.0,27.0,0.407,8,13,0.615,10,31,41,4,1,7,14.0,17,79,Mark Blount,"$8,513,916"
2246,2008-09,00,1610612762,UTA,30.0,72,72.0,2409.0,431,888,0.485,90.0,202.0,0.446,273,334,0.817,124,433,557,120,54,53,132.0,219,1225,Mehmet Okur,"$8,500,000"
1725,2008-09,00,1610612754,IND,33.0,70,19.0,1214.0,224,437,0.513,0.0,1.0,0.0,25,32,0.781,93,147,240,109,30,38,63.0,171,473,Rasho Nesterovic,"$8,400,000"
2590,2008-09,00,1610612739,CLE,26.0,81,81.0,2834.0,526,1126,0.467,183.0,420.0,0.436,208,228,0.912,47,232,279,329,69,9,179.0,215,1443,Mo Williams,"$8,353,000"
1894,2008-09,00,1610612744,GSW,29.0,51,19.0,1588.0,292,634,0.461,24.0,95.0,0.253,342,415,0.824,49,233,282,92,44,8,120.0,192,950,Corey Maggette,"$8,275,862"
2551,2008-09,00,1610612754,IND,26.0,74,49.0,2258.0,413,913,0.452,35.0,104.0,0.337,245,281,0.872,59,200,259,392,89,16,180.0,180,1106,T.J. Ford,"$8,000,000"
2734,2008-09,00,1610612751,NJN,26.0,69,69.0,2494.0,455,1039,0.438,64.0,220.0,0.291,496,605,0.82,30,201,231,476,114,13,212.0,164,1470,Devin Harris,"$7,800,000"
2749,2008-09,00,1610612753,ORL,27.0,42,42.0,1309.0,267,531,0.503,82.0,181.0,0.453,86,97,0.887,20,125,145,226,51,3,83.0,123,702,Jameer Nelson,"$7,700,000"
101181,2008-09,00,1610612761,TOR,27.0,68,68.0,2333.0,320,644,0.497,82.0,202.0,0.406,151,154,0.981,16,178,194,607,74,7,143.0,114,873,Jose Calderon,"$7,438,018"
1897,2008-09,00,1610612745,HOU,29.0,69,55.0,2452.0,416,1037,0.401,153.0,383.0,0.399,196,262,0.748,65,294,359,229,105,24,140.0,155,1181,Metta World Peace,"$7,400,000"
1536,2008-09,00,1610612744,GSW,31.0,59,59.0,2339.0,413,997,0.414,103.0,305.0,0.338,294,356,0.826,70,233,303,381,88,31,229.0,153,1223,Stephen Jackson,"$7,140,000"
2545,2008-09,00,1610612763,MEM,24.0,61,15.0,1034.0,137,266,0.515,0.0,0.0,0.0,59,105,0.562,83,181,264,34,22,51,48.0,134,333,Darko Milicic,"$7,020,000"
711,2008-09,00,1610612742,DAL,34.0,10,1.0,162.0,16,60,0.267,3.0,19.0,0.158,7,7,1.0,5,12,17,12,4,1,9.0,6,42,Jerry Stackhouse,"$7,000,000"
2605,2008-09,00,1610612754,IND,28.0,54,43.0,1700.0,311,689,0.451,18.0,90.0,0.2,93,129,0.721,80,168,248,114,62,26,94.0,120,733,Marquis Daniels,"$6,864,200"
2045,2008-09,00,1610612753,ORL,30.0,77,77.0,2815.0,423,1025,0.413,134.0,376.0,0.356,314,389,0.807,45,365,410,375,64,19,204.0,218,1294,Hedo Turkoglu,"$6,864,200"
2041,2008-09,00,1610612764,WAS,31.0,26,7.0,306.0,32,66,0.485,0.0,0.0,0.0,16,23,0.696,25,41,66,6,3,18,18.0,35,80,Etan Thomas,"$6,864,200"
2060,2008-09,00,1610612763,MEM,30.0,53,0.0,605.0,48,145,0.331,11.0,28.0,0.393,29,41,0.707,23,42,65,74,29,11,49.0,62,136,Marko Jaric,"$6,575,000"
2617,2008-09,00,1610612748,MIA,29.0,75,75.0,2560.0,333,643,0.518,0.0,0.0,0.0,128,170,0.753,169,449,618,85,43,25,82.0,204,794,Udonis Haslem,"$6,575,000"
2557,2008-09,00,1610612749,MIL,28.0,72,50.0,2033.0,250,621,0.403,55.0,157.0,0.35,133,153,0.869,33,185,218,365,92,16,128.0,200,688,Luke Ridnour,"$6,500,000"
1517,2008-09,00,1610612758,SAC,36.0,71,10.0,1484.0,193,485,0.398,60.0,197.0,0.305,86,101,0.851,42,158,200,143,62,4,66.0,100,532,Bobby Jackson,"$6,487,888"
2203,2008-09,00,1610612745,HOU,30.0,60,59.0,2031.0,145,354,0.41,91.0,237.0,0.384,55,67,0.821,52,233,285,137,48,54,49.0,114,436,Shane Battier,"$6,448,900"
2732,2008-09,00,1610612741,CHI,26.0,82,76.0,2999.0,598,1315,0.455,173.0,422.0,0.41,330,382,0.864,52,231,283,279,71,22,200.0,184,1699,Ben Gordon,"$6,404,750"
2555,2008-09,00,1610612760,OKC,28.0,71,40.0,1831.0,243,428,0.568,0.0,2.0,0.0,98,136,0.721,181,308,489,66,51,50,73.0,239,584,Nick Collison,"$6,350,000"
2038,2008-09,00,1610612757,POR,29.0,82,43.0,1952.0,168,269,0.625,0.0,1.0,0.0,112,169,0.663,204,513,717,27,34,97,78.0,215,448,Joel Przybilla,"$6,310,150"
2073,2008-09,00,1610612750,MIN,32.0,64,4.0,909.0,65,169,0.385,30.0,92.0,0.326,30,35,0.857,39,103,142,76,37,13,48.0,135,190,Brian Cardinal,"$6,300,000"
101106,2008-09,00,1610612749,MIL,24.0,36,33.0,1124.0,183,317,0.577,0.0,0.0,0.0,56,98,0.571,117,252,369,72,23,37,86.0,130,422,Andrew Bogut,"$6,294,195"
2429,2008-09,00,1610612749,MIL,31.0,67,26.0,941.0,117,244,0.48,0.0,2.0,0.0,37,68,0.544,95,160,255,39,32,43,41.0,162,271,Dan Gadzuric,"$6,250,195"
2248,2008-09,00,1610612760,OKC,30.0,68,18.0,1776.0,174,453,0.384,20.0,85.0,0.235,80,106,0.755,36,147,183,391,50,11,156.0,137,448,Earl Watson,"$6,200,000"
2215,2008-09,00,1610612750,MIN,30.0,31,22.0,422.0,22,70,0.314,0.0,0.0,0.0,13,28,0.464,28,42,70,11,9,13,12.0,73,57,Jason Collins,"$6,200,000"
1744,2008-09,00,1610612752,NYK,33.0,2,0.0,10.0,3,8,0.375,0.0,0.0,0.0,0,0,0.0,1,2,3,0,1,1,1.0,2,6,Jerome James,"$6,200,000"
2571,2008-09,00,1610612756,PHX,26.0,70,11.0,1705.0,366,759,0.482,90.0,240.0,0.375,171,194,0.881,34,147,181,162,82,7,93.0,115,993,Leandro Barbosa,"$6,100,000"
1737,2008-09,00,1610612766,CHA,31.0,39,1.0,341.0,41,101,0.406,0.0,0.0,0.0,22,40,0.55,35,44,79,8,5,16,23.0,63,104,Nazr Mohammed,"$6,049,400"
2407,2008-09,00,1610612752,NYK,27.0,56,36.0,1310.0,120,273,0.44,1.0,12.0,0.083,55,90,0.611,128,103,231,80,47,33,65.0,153,296,Jared Jeffries,"$6,049,400"
1723,2008-09,00,1610612762,UTA,33.0,63,2.0,693.0,111,241,0.461,0.0,2.0,0.0,55,72,0.764,47,76,123,28,29,9,29.0,102,277,Matt Harpring,"$6,000,000"
2574,2008-09,00,1610612761,TOR,28.0,80,12.0,1831.0,261,604,0.432,98.0,229.0,0.428,34,42,0.81,26,137,163,105,22,3,70.0,144,654,Jason Kapono,"$5,784,480"
2760,2008-09,00,1610612739,CLE,26.0,81,42.0,2306.0,270,504,0.536,0.0,2.0,0.0,154,250,0.616,166,415,581,81,75,66,80.0,239,694,Anderson Varejao,"$5,784,480"
2049,2008-09,00,1610612737,ATL,31.0,2,0.0,15.0,2,7,0.286,0.0,0.0,0.0,1,2,0.5,0,0,0,3,0,0,0.0,1,5,Speedy Claxton,"$5,757,818"
1499,2008-09,00,1610612753,ORL,33.0,77,3.0,1202.0,158,323,0.489,2.0,9.0,0.222,54,82,0.659,92,186,278,31,26,25,46.0,112,372,Tony Battie,"$5,746,000"
101107,2008-09,00,1610612737,ATL,23.0,61,59.0,2093.0,285,622,0.458,55.0,155.0,0.355,220,273,0.806,110,272,382,81,57,39,70.0,127,845,Marvin Williams,"$5,636,142"
2050,2008-09,00,1610612740,NOH,31.0,43,9.0,515.0,73,183,0.399,33.0,85.0,0.388,12,19,0.632,13,71,84,16,15,2,15.0,51,191,Morris Peterson,"$5,592,240"
2768,2008-09,00,1610612752,NYK,26.0,79,78.0,2906.0,287,681,0.421,127.0,325.0,0.391,179,209,0.856,45,201,246,566,72,7,221.0,126,880,Chris Duhon,"$5,585,000"
1899,2008-09,00,1610612740,NOH,32.0,75,0.0,2140.0,216,524,0.412,116.0,314.0,0.369,120,146,0.822,38,324,362,82,58,21,79.0,216,668,James Posey,"$5,585,000"
2757,2008-09,00,1610612758,SAC,26.0,73,72.0,2270.0,321,696,0.461,35.0,113.0,0.31,123,150,0.82,46,174,220,342,81,12,158.0,192,800,Beno Udrih,"$5,585,000"
2217,2008-09,00,1610612764,WAS,29.0,6,5.0,175.0,24,50,0.48,0.0,0.0,0.0,10,21,0.476,13,31,44,8,4,15,9.0,14,58,Brendan Haywood,"$5,500,000"
1902,2008-09,00,1610612754,IND,32.0,74,26.0,1828.0,177,353,0.501,2.0,7.0,0.286,96,146,0.658,215,293,508,130,53,49,88.0,229,452,Jeff Foster,"$5,500,000"
2554,2008-09,00,1610612753,ORL,27.0,54,25.0,1329.0,176,426,0.413,80.0,223.0,0.359,78,110,0.709,44,132,176,65,31,24,56.0,126,510,Mickael Pietrus,"$5,300,000"
2046,2008-09,00,1610612760,OKC,31.0,39,19.0,1064.0,124,285,0.435,0.0,3.0,0.0,46,85,0.541,41,116,157,46,15,30,56.0,96,294,Desmond Mason,"$5,300,000"
200745,2008-09,00,1610612761,TOR,23.0,78,59.0,2453.0,431,958,0.45,119.0,291.0,0.409,221,266,0.831,70,346,416,94,34,97,135.0,242,1202,Andrea Bargnani,"$5,176,440"
101114,2008-09,00,1610612762,UTA,25.0,68,68.0,2505.0,463,984,0.471,70.0,226.0,0.31,326,384,0.849,24,171,195,725,73,20,228.0,134,1322,Deron Williams,"$5,069,449"
201141,2008-09,00,1610612757,POR,21.0,61,39.0,1314.0,198,351,0.564,0.0,0.0,0.0,144,226,0.637,169,255,424,31,25,69,87.0,238,540,Greg Oden,"$5,011,680"
2747,2008-09,00,1610612743,DEN,23.0,81,18.0,2245.0,424,950,0.446,180.0,453.0,0.397,205,272,0.754,43,254,297,227,78,14,150.0,190,1233,JR Smith,"$4,985,001"
2594,2008-09,00,1610612762,UTA,28.0,78,2.0,1874.0,245,560,0.438,103.0,267.0,0.386,112,127,0.882,35,223,258,137,47,30,90.0,170,705,Kyle Korver,"$4,956,818"
201565,2008-09,00,1610612741,CHI,20.0,81,80.0,3000.0,574,1208,0.475,16.0,72.0,0.222,197,250,0.788,96,221,317,512,66,18,202.0,125,1361,Derrick Rose,"$4,822,800"
2420,2008-09,00,1610612760,OKC,25.0,46,29.0,1141.0,191,407,0.469,0.0,0.0,0.0,63,79,0.797,85,168,253,29,21,49,45.0,114,445,Nenad Krstic,"$4,778,548"
965,2008-09,00,1610612747,LAL,34.0,82,82.0,2441.0,292,688,0.424,120.0,302.0,0.397,110,130,0.846,25,163,188,261,95,6,72.0,187,814,Derek Fisher,"$4,700,000"
2501,2008-09,00,1610612755,PHI,29.0,79,7.0,1137.0,79,178,0.444,0.0,1.0,0.0,104,175,0.594,135,226,361,26,41,8,69.0,161,262,Reggie Evans,"$4,640,000"
200746,2008-09,00,1610612757,POR,23.0,81,81.0,3004.0,601,1243,0.484,7.0,28.0,0.25,261,334,0.781,234,371,605,157,77,77,121.0,207,1470,LaMarcus Aldridge,"$4,631,400"
2570,2008-09,00,1610612738,BOS,24.0,76,76.0,2253.0,276,478,0.577,0.0,2.0,0.0,96,160,0.6,204,415,619,96,22,150,165.0,253,648,Kendrick Perkins,"$4,578,880"
101108,2008-09,00,1610612740,NOH,24.0,78,78.0,3002.0,631,1255,0.503,64.0,176.0,0.364,455,524,0.868,69,363,432,861,216,10,231.0,212,1781,Chris Paul,"$4,574,189"
1515,2008-09,00,1610612761,TOR,34.0,80,71.0,2637.0,321,754,0.426,94.0,241.0,0.39,121,145,0.834,45,272,317,269,100,15,114.0,145,857,Anthony Parker,"$4,550,000"
2756,2008-09,00,1610612747,LAL,25.0,80,0.0,1293.0,155,401,0.387,81.0,223.0,0.363,70,76,0.921,19,116,135,113,77,7,35.0,154,461,Sasha Vujacic,"$4,524,887"
2562,2008-09,00,1610612739,CLE,25.0,66,12.0,1053.0,116,275,0.422,48.0,117.0,0.41,25,54,0.463,31,96,127,72,22,16,48.0,122,305,Sasha Pavlovic,"$4,500,000"
101142,2008-09,00,1610612744,GSW,26.0,79,26.0,1696.0,186,366,0.508,0.0,3.0,0.0,98,124,0.79,88,272,360,166,34,168,70.0,243,470,Ronny Turiaf,"$4,500,000"
101150,2008-09,00,1610612755,PHI,22.0,81,0.0,1919.0,336,844,0.398,63.0,220.0,0.286,304,385,0.79,36,129,165,242,85,14,151.0,128,1039,Lou Williams,"$4,500,000"
201142,2008-09,00,1610612760,OKC,20.0,74,74.0,2885.0,661,1390,0.476,97.0,230.0,0.422,452,524,0.863,77,405,482,205,96,53,225.0,134,1871,Kevin Durant,"$4,484,040"
1800,2008-09,00,1610612749,MIL,32.0,18,0.0,108.0,11,34,0.324,11.0,28.0,0.393,0,0,0.0,0,6,6,7,3,0,6.0,4,33,Damon Jones,"$4,460,186"
2575,2008-09,00,1610612747,LAL,29.0,65,34.0,1166.0,134,307,0.436,17.0,57.0,0.298,41,57,0.719,55,125,180,177,32,10,69.0,105,326,Luke Walton,"$4,420,000"
