PLAYER_ID,Name,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_NUMBER,SEASON_ID,TEAM_ABBREVIATION_y,GP,GS/G,MIN/G,REB/G,AST/G,STL/G,BLK/G,TOV/G,PTS/G,Salary
168,Chris Mills,200.66,220.0,Forward,9,22,2002-03,GSW,21,0.0,12.57,2.38,1.05,0.33,0.14,0.48,4.81,6.0
959,Steve Nash,190.5,178.0,Guard,6,15,2002-03,DAL,82,1.0,33.07,2.85,7.29,1.04,0.07,2.34,17.74,5.75
1944,Eddie Robinson,205.74,210.0,Forward,3,61,2002-03,CHI,64,0.28,21.17,3.12,1.03,0.97,0.2,0.81,5.69,5.73
978,Peja Stojakovic,208.28,229.0,Forward,4,14,2002-03,SAC,72,1.0,34.04,5.51,1.96,1.0,0.07,1.4,19.17,5.62
1505,Tariq Abdul-Wahad,198.12,235.0,Forward-Guard,5,11,2002-03,DAL,14,0.0,14.57,2.86,1.5,0.43,0.21,0.5,4.07,5.62
682,Bob Sura,195.58,200.0,Guard,7,17,2002-03,GSW,55,0.0,20.55,3.04,3.22,0.82,0.04,1.49,7.29,5.54
1710,Mike Bibby,187.96,195.0,Guard,4,2,2002-03,SAC,55,1.0,33.36,2.67,5.18,1.31,0.15,2.31,15.91,5.45
458,Howard Eisley,187.96,185.0,Guard,8,30,2002-03,NYK,82,0.93,27.35,2.27,5.41,0.87,0.11,1.82,9.07,5.31
109,Robert Horry,208.28,240.0,Forward-Center,10,11,2002-03,LAL,80,0.32,29.29,6.42,2.91,1.2,0.76,1.4,6.52,5.3
966,Jerome Williams,205.74,206.0,Forward-Center,6,26,2002-03,TOR,71,0.89,33.04,9.15,1.34,1.63,0.37,1.38,9.73,5.25
679,Jason Caffey,203.2,256.0,Forward,7,20,2002-03,MIL,51,0.31,17.55,3.45,0.75,0.37,0.29,1.1,5.78,5.25
958,Vitaly Potapenko,208.28,285.0,Forward-Center,6,12,2002-03,SEA,26,0.08,15.42,3.42,0.15,0.35,0.31,0.96,4.0,5.24
1737,Nazr Mohammed,208.28,250.0,Center,4,29,2002-03,ATL,35,0.0,12.71,3.69,0.17,0.46,0.6,0.71,4.57,5.13
1510,Brevin Knight,177.8,166.0,Guard,5,16,2002-03,MEM,55,0.07,16.87,1.47,4.24,1.25,0.04,1.71,3.93,5.06
699,Brent Barry,200.66,210.0,Guard,7,15,2002-03,SEA,75,0.91,33.09,4.01,5.12,1.51,0.2,1.89,10.32,5.04
1112,Ben Wallace,205.74,240.0,Forward-Center,6,61,2002-03,DET,73,1.0,39.33,15.42,1.64,1.42,3.15,1.21,6.93,5.0
1916,Calvin Booth,210.82,230.0,Center,3,35,2002-03,SEA,47,0.0,12.23,2.32,0.26,0.23,0.7,0.47,2.94,4.99
193,Anthony Mason,203.2,255.0,Forward,13,53,2002-03,MIL,65,0.89,32.58,6.4,3.22,0.49,0.18,1.22,7.17,4.99
1928,Todd MacCulloch,213.36,280.0,Center,3,47,2002-03,PHI,42,0.83,19.26,4.67,0.48,0.45,0.76,0.83,7.12,4.99
693,Joe Smith,208.28,225.0,Forward-Center,7,1,2002-03,MIN,54,0.39,20.69,5.0,0.7,0.26,1.02,0.8,7.48,4.99
422,Avery Johnson,180.34,185.0,Guard,14,61,2002-03,DAL,48,0.0,8.9,0.65,1.33,0.31,0.02,0.6,3.25,4.99
363,Christian Laettner,210.82,245.0,Forward-Center,10,3,2002-03,WAS,76,0.87,29.14,6.61,3.09,1.08,0.53,1.14,8.32,4.97
1504,Danny Fortson,203.2,260.0,Forward-Center,5,10,2002-03,GSW,17,0.0,13.0,4.29,0.71,0.53,0.0,0.88,3.47,4.93
1711,Raef LaFrentz,210.82,240.0,Forward-Center,4,3,2002-03,DAL,69,0.62,23.33,4.78,0.78,0.51,1.32,0.67,9.26,4.93
1749,Cuttino Mobley,193.04,215.0,Guard,4,41,2002-03,HOU,73,1.0,41.66,4.15,2.85,1.3,0.49,2.27,17.53,4.9
1740,Rashard Lewis,208.28,235.0,Forward,4,32,2002-03,SEA,77,1.0,39.49,6.53,1.73,1.29,0.45,1.86,18.13,4.9
1882,Elton Brand,205.74,254.0,Forward,3,1,2002-03,LAC,62,0.98,39.52,11.34,2.53,1.15,2.55,2.6,18.48,4.89
1513,Scot Pollard,210.82,278.0,Forward-Center,5,19,2002-03,SAC,23,0.0,14.09,4.61,0.26,0.57,0.65,0.65,4.48,4.83
1802,Brad Miller,213.36,261.0,Forward-Center,4,61,2002-03,IND,73,0.99,31.1,8.26,2.64,0.89,0.59,1.62,13.08,4.8
762,Shawn Bradley,228.6,275.0,Center,9,2,2002-03,DAL,81,0.48,21.33,5.88,0.67,0.8,2.1,0.83,6.7,4.68
722,Corliss Williamson,200.66,245.0,Forward,7,13,2002-03,DET,82,0.01,25.12,4.37,1.27,0.54,0.33,1.54,12.04,4.5
243,Aaron McKie,195.58,209.0,Guard,8,17,2002-03,PHI,80,0.5,29.72,4.38,3.48,1.64,0.11,1.36,9.01,4.5
208,Sam Cassell,190.5,185.0,Guard,9,24,2002-03,MIL,78,0.99,34.62,4.38,5.77,1.13,0.18,2.27,19.69,4.5
1502,Adonal Foyle,208.28,270.0,Center,5,8,2002-03,GSW,82,0.0,21.78,5.98,0.45,0.49,2.5,0.89,5.37,4.4
1883,Steve Francis,190.5,210.0,Guard,3,2,2002-03,HOU,81,1.0,41.01,6.16,6.2,1.74,0.51,3.69,21.02,4.38
349,Mark Jackson,190.5,195.0,Guard,15,18,2002-03,UTA,82,0.0,17.89,2.15,4.57,0.59,0.04,1.85,4.66,4.22
296,Rick Fox,200.66,235.0,Forward,11,24,2002-03,LAL,76,0.99,28.7,4.25,3.33,0.91,0.18,1.59,8.96,4.17
1565,Michael Stewart,208.28,230.0,Center,5,61,2002-03,CLE,47,0.0,5.34,1.17,0.13,0.04,0.32,0.21,0.77,4.16
727,Eric Snow,190.5,205.0,Guard,7,43,2002-03,PHI,82,1.0,37.91,3.67,6.63,1.62,0.13,2.37,12.85,4.12
911,Ervin Johnson,210.82,245.0,Center,9,23,2002-03,MIL,69,0.25,16.97,4.26,0.35,0.49,0.91,0.49,2.2,4.03
1499,Tony Battie,210.82,240.0,Center,5,5,2002-03,BOS,67,0.93,25.15,6.46,0.73,0.49,1.21,0.72,7.27,4.0
969,Travis Knight,213.36,235.0,Center,6,29,2002-03,NYK,32,0.0,8.97,1.94,0.44,0.25,0.28,0.31,1.88,4.0
2198,Kwame Brown,210.82,290.0,Center,1,1,2002-03,WAS,80,0.25,22.22,5.32,0.72,0.62,1.0,1.38,7.41,3.97
1884,Baron Davis,190.5,212.0,Guard,3,3,2002-03,NOH,50,0.94,37.86,3.72,6.4,1.82,0.44,2.8,17.12,3.94
1442,Zeljko Rebraca,213.36,265.0,Center,1,54,2002-03,DET,30,0.4,16.33,3.07,0.3,0.2,0.57,0.97,6.6,3.85
1714,Robert Traylor,203.2,284.0,Forward-Center,4,6,2002-03,NOH,69,0.0,12.33,3.8,0.72,0.65,0.54,0.77,3.88,3.73
2031,Stromile Swift,208.28,220.0,Forward-Center,2,2,2002-03,MEM,67,0.39,22.06,5.73,0.67,0.82,1.55,1.48,9.66,3.66
1088,Chucky Atkins,180.34,185.0,Guard,3,61,2002-03,DET,65,0.11,21.51,1.48,2.69,0.42,0.06,1.18,7.11,3.6
133,David Wesley,185.42,203.0,Guard,9,61,2002-03,NOH,73,1.0,37.12,2.4,3.44,1.49,0.12,1.81,16.67,3.6
983,Moochie Norris,185.42,185.0,Guard,6,33,2002-03,HOU,82,0.04,16.78,1.94,2.39,0.67,0.05,1.05,4.35,3.6
1531,Marc Jackson,208.28,253.0,Forward,2,37,2002-03,MIN,77,0.0,13.52,2.92,0.48,0.31,0.39,0.77,5.47,3.58
1498,Antonio Daniels,193.04,205.0,Guard,5,4,2002-03,POR,67,0.03,13.0,1.07,1.27,0.49,0.13,0.48,3.75,3.38
111,LaPhonso Ellis,203.2,240.0,Forward,10,5,2002-03,MIA,55,0.05,14.2,2.85,0.27,0.27,0.27,0.56,5.04,3.3
1444,Lawrence Funderburke,205.74,230.0,Forward,5,51,2002-03,SAC,27,0.0,8.44,2.04,0.3,0.04,0.41,0.22,2.74,3.3
2032,Darius Miles,205.74,235.0,Forward,2,3,2002-03,CLE,67,0.93,29.94,5.42,2.63,1.0,1.03,2.66,9.22,3.27
1886,Jonathan Bender,213.36,230.0,Forward,3,5,2002-03,IND,46,0.04,17.8,2.89,0.91,0.17,1.22,0.91,6.59,3.23
324,Anthony Peeler,193.04,208.0,Guard,10,15,2002-03,MIN,82,0.48,27.38,2.94,2.98,0.88,0.16,1.0,7.68,3.22
2200,Pau Gasol,213.36,250.0,Forward-Center,1,3,2002-03,MEM,82,1.0,35.95,8.78,2.79,0.41,1.8,2.6,18.96,3.19
1915,Evan Eschmeyer,210.82,250.0,Center,3,34,2002-03,DAL,17,0.18,7.94,1.71,0.35,0.59,0.41,0.35,1.0,3.1
965,Derek Fisher,185.42,210.0,Guard,6,24,2002-03,LAL,82,1.0,34.5,2.91,3.63,1.13,0.18,1.15,10.52,3.0
1887,Wally Szczerbiak,200.66,240.0,Forward-Guard,3,6,2002-03,MIN,52,0.81,35.27,4.63,2.62,0.85,0.42,1.67,17.56,2.93
1717,Dirk Nowitzki,213.36,245.0,Forward,4,9,2002-03,DAL,80,1.0,39.01,9.89,2.99,1.39,1.02,1.9,25.14,2.92
1718,Paul Pierce,200.66,235.0,Forward,4,10,2002-03,BOS,79,1.0,39.2,7.32,4.42,1.76,0.78,3.65,25.92,2.79
1719,Bonzi Wells,195.58,210.0,Forward-Guard,4,11,2002-03,POR,75,0.87,31.96,5.25,3.28,1.64,0.24,2.87,15.17,2.78
1720,Michael Doleac,210.82,262.0,Center,4,12,2002-03,NYK,75,0.0,13.87,2.92,0.56,0.21,0.21,0.65,4.37,2.75
1544,Chris Crawford,205.74,235.0,Forward,5,50,2002-03,ATL,5,0.0,7.6,1.4,0.2,0.4,0.6,0.4,4.8,2.75
1721,Keon Clark,210.82,221.0,Forward-Center,4,13,2002-03,SAC,80,0.14,22.24,5.64,1.0,0.48,1.88,1.18,6.7,2.73
970,Othella Harrington,205.74,235.0,Forward-Center,6,30,2002-03,NYK,74,0.86,24.95,6.43,0.84,0.16,0.31,1.22,7.74,2.7
753,Randy Brown,187.96,190.0,Guard,11,31,2002-03,PHX,32,0.0,8.12,0.81,1.09,0.53,0.06,0.53,1.28,2.7
960,Tony Delk,187.96,189.0,Guard,6,16,2002-03,BOS,67,0.58,27.96,3.46,2.18,1.07,0.15,1.03,9.76,2.7
1497,Chauncey Billups,190.5,210.0,Guard,5,3,2002-03,DET,74,1.0,31.45,3.69,3.88,0.85,0.2,1.81,16.2,2.7
1517,Bobby Jackson,185.42,185.0,Guard,5,23,2002-03,SAC,59,0.44,28.36,3.71,3.08,1.2,0.05,1.8,15.17,2.7
1722,Michael Dickerson,195.58,190.0,Guard,4,14,2002-03,MEM,6,0.17,14.5,1.0,1.33,0.83,0.17,1.0,4.83,2.7
1888,Richard Hamilton,200.66,193.0,Guard,3,7,2002-03,DET,82,1.0,32.2,3.88,2.54,0.78,0.16,2.44,19.66,2.68
1723,Matt Harpring,200.66,230.0,Forward,4,15,2002-03,UTA,78,0.88,32.77,6.59,1.71,0.94,0.22,2.05,17.56,2.67
270,Horace Grant,208.28,245.0,Center,15,10,2002-03,ORL,5,0.2,17.0,1.6,1.4,0.6,0.0,0.2,5.2,2.66
399,Sean Rooks,208.28,260.0,Center,10,30,2002-03,LAC,70,0.54,19.19,3.09,0.99,0.49,0.63,0.94,4.24,2.64
93,Hubert Davis,195.58,183.0,Guard,10,20,2002-03,DET,43,0.02,7.51,0.84,0.67,0.12,0.0,0.26,1.84,2.63
70,Steve Kerr,185.42,180.0,Guard,14,50,2002-03,SAS,75,0.0,12.67,0.8,0.93,0.36,0.04,0.47,3.99,2.62
248,George Lynch,203.2,235.0,Forward,9,12,2002-03,NOH,81,0.4,18.47,4.36,1.28,0.81,0.23,0.64,4.48,2.6
1889,Andre Miller,190.5,200.0,Guard,3,8,2002-03,LAC,80,1.0,36.41,3.95,6.71,1.24,0.14,2.58,13.6,2.46
1725,Rasho Nesterovic,213.36,255.0,Center,4,17,2002-03,MIN,77,1.0,30.35,6.55,1.48,0.51,1.51,1.29,11.18,2.44
278,Stacey Augmon,203.2,213.0,Forward-Guard,11,9,2002-03,NOH,70,0.04,12.31,1.7,0.99,0.39,0.13,0.57,3.03,2.4
680,John Amaechi,208.28,270.0,Forward-Center,7,61,2002-03,UTA,50,0.02,9.5,1.54,0.42,0.28,0.14,0.68,1.98,2.39
2203,Shane Battier,203.2,220.0,Forward,1,6,2002-03,MEM,78,0.6,30.54,4.42,1.35,1.31,1.13,0.87,9.69,2.37
1890,Shawn Marion,200.66,228.0,Forward-Guard,3,9,2002-03,PHX,81,1.0,41.67,9.54,2.44,2.28,1.17,1.94,21.19,2.26
1727,Pat Garrity,205.74,238.0,Forward,4,19,2002-03,ORL,81,0.65,31.94,3.78,1.49,0.77,0.25,0.95,10.72,2.24
2036,Chris Mihm,213.36,265.0,Center,2,7,2002-03,CLE,52,0.0,15.5,4.44,0.54,0.35,0.73,0.92,5.92,2.22
1891,Jason Terry,187.96,185.0,Guard,3,10,2002-03,ATL,81,1.0,38.07,3.44,7.41,1.56,0.17,3.07,17.22,2.15
1733,Al Harrington,205.74,245.0,Forward,4,25,2002-03,IND,82,0.45,30.1,6.23,1.52,0.87,0.4,1.99,12.22,2.11
1894,Corey Maggette,198.12,225.0,Forward,3,13,2002-03,LAC,64,0.89,31.33,5.03,1.92,0.86,0.25,2.3,16.77,2.07
2037,Jamal Crawford,195.58,200.0,Guard,2,8,2002-03,CHI,80,0.39,24.9,2.31,4.18,0.96,0.31,1.68,10.72,2.03
2205,DeSagana Diop,213.36,280.0,Center,1,8,2002-03,CLE,80,0.01,11.82,2.69,0.54,0.41,1.01,0.7,1.49,1.98
1897,Metta World Peace,200.66,260.0,Forward,3,16,2002-03,IND,69,0.97,33.58,5.25,2.87,2.3,0.72,2.1,15.48,1.9
1731,Tyronn Lue,182.88,175.0,Guard,4,23,2002-03,WAS,75,0.32,26.49,1.99,3.51,0.63,0.01,1.03,8.63,1.88
2038,Joel Przybilla,215.9,245.0,Center,2,9,2002-03,MIL,32,0.53,17.09,4.53,0.38,0.31,1.41,0.59,1.5,1.86
2206,Rodney White,205.74,230.0,Forward,1,9,2002-03,DEN,72,0.26,21.74,2.96,1.68,0.62,0.44,2.17,9.03,1.82
2039,Keyon Dooling,190.5,195.0,Guard,2,10,2002-03,LAC,55,0.02,17.62,1.31,1.62,0.44,0.11,1.09,6.36,1.77
763,Tony Massenburg,205.74,250.0,Forward-Center,12,43,2002-03,UTA,58,0.02,13.66,2.69,0.29,0.29,0.33,0.86,4.71,1.64
2041,Etan Thomas,208.28,260.0,Center,1,12,2002-03,WAS,38,0.0,13.53,4.34,0.08,0.21,0.61,0.87,4.79,1.6
1902,Jeff Foster,210.82,250.0,Forward-Center,3,21,2002-03,IND,77,0.03,10.43,3.62,0.66,0.36,0.27,0.44,2.1,1.57
2209,Vladimir Radmanovic,208.28,235.0,Forward,1,12,2002-03,SEA,72,0.22,26.53,4.49,1.35,0.89,0.31,1.39,10.06,1.56
1904,Devean George,203.2,235.0,Forward,3,23,2002-03,LAL,71,0.1,22.7,4.03,1.3,0.79,0.54,0.92,6.93,1.54
2042,Courtney Alexander,195.58,205.0,Guard,2,13,2002-03,NOH,66,0.11,20.61,1.79,1.2,0.47,0.09,1.03,7.92,1.52
2210,Richard Jefferson,200.66,233.0,Forward,1,13,2002-03,NJN,80,1.0,35.92,6.42,2.51,1.0,0.55,1.95,15.52,1.48
1908,Jumaine Jones,203.2,230.0,Forward,3,27,2002-03,CLE,80,0.15,27.51,5.06,1.4,0.84,0.28,1.34,9.8,1.42
916,Corie Blount,208.28,242.0,Forward-Center,9,25,2002-03,CHI,50,0.06,16.72,4.1,1.0,0.66,0.38,0.86,3.0,1.4
216,Brian Shaw,198.12,200.0,Guard,14,24,2002-03,LAL,72,0.0,12.5,1.65,1.43,0.44,0.18,0.75,3.47,1.4
384,Calbert Cheaney,200.66,210.0,Forward-Guard,9,6,2002-03,UTA,81,0.91,29.02,3.51,2.01,0.8,0.16,1.33,8.64,1.4
42,Monty Williams,203.2,225.0,Forward,8,24,2002-03,PHI,21,0.1,13.19,2.14,1.24,0.57,0.24,0.81,4.38,1.4
2044,Jason Collier,213.36,260.0,Center,2,15,2002-03,HOU,13,0.23,8.08,2.23,0.08,0.15,0.08,0.15,2.77,1.38
2045,Hedo Turkoglu,208.28,220.0,Forward,2,16,2002-03,SAC,67,0.16,17.58,2.81,1.3,0.37,0.18,0.75,6.67,1.3
2213,Kirk Haston,205.74,242.0,Forward,1,16,2002-03,NOH,12,0.0,4.83,0.58,0.25,0.0,0.42,0.58,0.5,1.27
2214,Michael Bradley,208.28,245.0,Forward,1,17,2002-03,TOR,67,0.16,19.58,6.1,1.0,0.24,0.48,1.13,5.04,1.21
2047,Quentin Richardson,198.12,228.0,Forward,2,18,2002-03,LAC,59,0.22,23.19,4.76,0.88,0.59,0.17,1.08,9.36,1.17
2215,Jason Collins,213.36,255.0,Center,1,18,2002-03,NJN,81,0.81,23.46,4.54,1.07,0.58,0.54,1.05,5.68,1.15
2048,Jamaal Magloire,210.82,265.0,Center,2,19,2002-03,NOH,82,1.0,29.79,8.83,1.07,0.6,1.35,1.93,10.26,1.13
198,Danny Ferry,208.28,235.0,Forward,12,2,2002-03,SAS,64,0.02,9.38,1.17,0.33,0.11,0.14,0.42,1.86,1.1
697,Fred Hoiberg,195.58,210.0,Guard,7,52,2002-03,CHI,63,0.0,12.48,2.17,1.11,0.63,0.08,0.4,2.29,1.1
690,Don Reid,203.2,250.0,Forward,7,58,2002-03,DET,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1
2216,Zach Randolph,205.74,250.0,Forward,1,19,2002-03,POR,77,0.14,16.9,4.45,0.53,0.55,0.18,0.81,8.44,1.1
2049,Speedy Claxton,180.34,170.0,Guard,1,20,2002-03,SAS,30,0.0,15.63,1.87,2.5,0.73,0.23,1.17,5.77,1.08
893,Michael Jordan,198.12,216.0,Guard,18,3,2002-03,WAS,82,0.82,36.94,6.06,3.79,1.5,0.48,2.11,20.0,1.03
2218,Joseph Forte,193.04,194.0,Guard,1,21,2002-03,SEA,17,0.0,5.0,0.65,0.65,0.24,0.0,0.59,1.41,1.01
788,Kevin Willis,213.36,245.0,Forward-Center,18,11,2002-03,SAS,71,0.08,11.87,3.18,0.34,0.28,0.28,0.85,4.18,1.0
2219,Jeryl Sasser,198.12,200.0,Guard,1,22,2002-03,ORL,75,0.05,13.65,2.45,0.87,0.6,0.16,0.52,2.59,0.97
2052,DeShawn Stevenson,195.58,218.0,Forward-Guard,2,23,2002-03,UTA,61,0.13,12.48,1.39,0.66,0.36,0.13,0.8,4.57,0.96
2220,Brandon Armstrong,195.58,185.0,Guard,1,23,2002-03,NJN,17,0.0,4.12,0.24,0.12,0.18,0.06,0.29,1.41,0.93
2053,Dalibor Bagaric,215.9,290.0,Center,2,24,2002-03,CHI,10,0.0,7.6,2.0,0.4,0.3,0.3,0.5,1.9,0.91
2054,Jake Tsakalidis,218.44,290.0,Center,2,25,2002-03,PHX,33,0.82,16.42,3.7,0.39,0.18,0.52,0.79,4.88,0.88
2055,Mamadou N'diaye,213.36,255.0,Center,2,26,2002-03,TOR,22,0.36,16.64,3.73,0.32,0.36,1.45,0.95,5.45,0.85
1477,Bruce Bowen,200.66,200.0,Forward,6,61,2002-03,SAS,82,1.0,31.32,2.91,1.38,0.8,0.51,0.88,7.11,0.82
