PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
2548,Dwyane,Wade,Dwyane Wade,"Wade, Dwyane",D. Wade,dwyane-wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220,17,3,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,dwyane_wade,2003,2018,N,Y,Y,2003,1,5,Y
2730,Dwight,Howard,Dwight Howard,"Howard, Dwight",D. Howard,dwight-howard,1985-12-08T00:00:00,SW Atlanta Christian Academy (GA),USA,SW Atlanta Christian Academy (GA)/USA,6-10,265,19,39,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,dwight_howard,2004,2021,N,Y,Y,2004,1,1,N
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,18,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,chris_paul,2005,2023,N,Y,Y,2005,1,4,Y
202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,11,21,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,hassan_whiteside,2010,2021,Y,Y,Y,2010,2,33,N
203084,Harrison,Barnes,Harrison Barnes,"Barnes, Harrison",H. Barnes,harrison-barnes,1992-05-30T00:00:00,North Carolina,USA,North Carolina/USA,6-8,225,11,40,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,harrison_barnes,2012,2023,N,Y,Y,2012,1,7,N
203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,bradley-beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,6-4,207,11,3,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,bradley_beal,2012,2023,N,Y,Y,2012,1,3,N
203076,Anthony,Davis,Anthony Davis,"Davis, Anthony",A. Davis,anthony-davis,1993-03-11T00:00:00,Kentucky,USA,Kentucky/USA,6-10,253,11,3,Forward-Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,anthony_davis,2012,2023,N,Y,Y,2012,1,1,Y
203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,andre-drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,6-11,279,11,3,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,andre_drummond,2012,2023,N,Y,Y,2012,1,9,N
202718,Chandler,Parsons,Chandler Parsons,"Parsons, Chandler",C. Parsons,chandler-parsons,1988-10-25T00:00:00,Florida,USA,Florida/USA,6-9,230,9,,Forward,Inactive,N,0,,,,,chandler_parsons,2011,2019,N,Y,Y,2011,2,38,N
201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,14,23,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,derrick_rose,2008,2023,N,Y,Y,2008,1,1,N
201188,Marc,Gasol,Marc Gasol,"Gasol, Marc",M. Gasol,marc-gasol,1985-01-29T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-11,255,14,14,Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,marc_gasol,2008,2020,N,Y,Y,2007,2,48,N
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,15,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2023,N,Y,Y,2008,1,10,N
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,15,42,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kevin_love,2008,2023,N,Y,Y,2008,1,5,N
201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265,15,6,Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,deandre_jordan,2008,2023,N,Y,Y,2008,2,35,N
201587,Nicolas,Batum,Nicolas Batum,"Batum, Nicolas",N. Batum,nicolas-batum,1988-12-14T00:00:00,Le Mans,France,Le Mans/France,6-8,230,15,40,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,nicolas_batum,2008,2023,N,Y,Y,2008,1,25,N
200746,LaMarcus,Aldridge,LaMarcus Aldridge,"Aldridge, LaMarcus",L. Aldridge,lamarcus-aldridge,1985-07-19T00:00:00,Texas,USA,Texas/USA,6-11,250,17,21,Center-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,lamarcus_aldridge,2006,2021,N,Y,Y,2006,1,2,N
201933,Blake,Griffin,Blake Griffin,"Griffin, Blake",B. Griffin,blake-griffin,1989-03-16T00:00:00,Oklahoma,USA,Oklahoma/USA,6-9,250,14,91,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,blake_griffin,2009,2022,N,Y,Y,2009,1,1,N
200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,paul-millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-7,257,17,8,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,paul_millsap,2006,2021,N,Y,Y,2006,2,47,N
201583,Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,ryan-anderson,1988-05-06T00:00:00,California,USA,California/USA,6-9,240,12,,Forward,Inactive,N,0,,,,,ryan_anderson,2008,2019,N,Y,Y,2008,1,21,N
203459,Allen,Crabbe,Allen Crabbe,"Crabbe, Allen",A. Crabbe,allen-crabbe,1992-04-09T00:00:00,California,USA,California/USA,6-5,212,7,,Guard-Forward,Inactive,N,0,,,,,allen_crabbe,2013,2019,Y,Y,Y,2013,2,31,N
202331,Paul,George,Paul George,"George, Paul",P. George,paul-george,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,6-8,220,13,13,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,paul_george,2010,2023,N,Y,Y,2010,1,10,N
2736,Luol,Deng,Luol Deng,"Deng, Luol",L. Deng,luol-deng,1985-04-16T00:00:00,Duke,United Kingdom,Duke/United Kingdom,6-9,237,16,9,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,luol_deng,2004,2018,N,Y,Y,2004,1,7,N
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225,11,2,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2023,N,Y,Y,2011,1,15,Y
202681,Kyrie,Irving,Kyrie Irving,"Irving, Kyrie",K. Irving,kyrie-irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,6-2,195,12,11,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,kyrie_irving,2011,2023,N,Y,Y,2011,1,1,N
202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,6-7,230,12,22,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011,2023,N,Y,Y,2011,1,30,N
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,12,12,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tobias_harris,2011,2023,N,Y,Y,2011,1,19,N
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,6-10,250,11,15,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_monroe,2010,2021,Y,Y,Y,2010,1,7,N
202683,Enes,Freedom,Enes Freedom,"Freedom, Enes",E. Freedom,enes-freedom,1992-05-20T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,6-10,250,11,,Center,Inactive,N,0,,,,,enes_freedom,2011,2021,N,Y,Y,2011,1,3,N
202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,14,32,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,wesley_matthews,2009,2023,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,6-8,255,12,15,Center,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,bismack_biyombo,2011,2023,N,Y,Y,2011,1,7,N
201149,Joakim,Noah,Joakim Noah,"Noah, Joakim",J. Noah,joakim-noah,1985-02-25T00:00:00,Florida,USA,Florida/USA,6-11,232,14,55,Forward-Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,joakim_noah,2007,2019,Y,Y,Y,2007,1,9,N
203095,Evan,Fournier,Evan Fournier,"Fournier, Evan",E. Fournier,evan-fournier,1992-10-29T00:00:00,Poitiers Basket 86,France,Poitiers Basket 86/France,6-6,205,11,31,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,evan_fournier,2012,2023,N,Y,Y,2012,1,20,N
202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-3,210,11,,Guard,Inactive,N,0,,,,,john_wall,2010,2022,N,Y,Y,2010,1,1,N
202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-6,220,10,11,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2023,N,Y,Y,2011,1,11,N
202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,evan-turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,11,1,Guard-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,evan_turner,2010,2019,N,Y,Y,2010,1,2,N
202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,gordon-hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,6-7,225,13,33,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,gordon_hayward,2010,2023,N,Y,Y,2010,1,9,N
202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,timofey-mozgov,1986-07-16T00:00:00,Khimki,Russia,Khimki/Russia,7-1,275,10,21,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,timofey_mozgov,2010,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,N
101133,Ian,Mahinmi,Ian Mahinmi,"Mahinmi, Ian",I. Mahinmi,ian-mahinmi,1986-11-05T00:00:00,Pau Orthez,France,Pau Orthez/France,6-11,262,13,28,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,ian_mahinmi,2007,2019,Y,Y,Y,2005,1,28,N
201609,Goran,Dragic,Goran Dragic,"Dragic, Goran",G. Dragic,goran-dragic,1986-05-06T00:00:00,Union Olimpija,Slovenia,Union Olimpija/Slovenia,6-4,190,16,31,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,goran_dragic,2008,2022,N,Y,Y,2008,2,45,N
203145,Kent,Bazemore,Kent Bazemore,"Bazemore, Kent",K. Bazemore,kent-bazemore,1989-07-01T00:00:00,Old Dominion,USA,Old Dominion/USA,6-4,195,11,9,Guard-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,kent_bazemore,2012,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2200,Pau,Gasol,Pau Gasol,"Gasol, Pau",P. Gasol,pau-gasol,1980-07-06T00:00:00,FC Barcelona,Spain,FC Barcelona/Germany,7-0,250,19,16,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,pau_gasol,2001,2018,N,Y,Y,2001,1,3,N
203110,Draymond,Green,Draymond Green,"Green, Draymond",D. Green,draymond-green,1990-03-04T00:00:00,Michigan State,USA,Michigan State/USA,6-6,230,11,23,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,draymond_green,2012,2023,N,Y,Y,2012,2,35,N
202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,12,13,Center-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2023,N,Y,Y,2011,1,4,N
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,11,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2023,Y,Y,Y,2012,2,39,N
201568,Danilo,Gallinari,Danilo Gallinari,"Gallinari, Danilo",D. Gallinari,danilo-gallinari,1988-08-08T00:00:00,Olimpia Milano,Italy,Olimpia Milano/Italy,6-10,236,13,12,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,danilo_gallinari,2008,2023,N,Y,Y,2008,1,6,N
201145,Jeff,Green,Jeff Green,"Green, Jeff",J. Green,jeff-green,1986-08-28T00:00:00,Georgetown,USA,Georgetown/USA,6-8,235,15,32,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jeff_green,2007,2023,N,Y,Y,2007,1,5,N
202704,Reggie,Jackson,Reggie Jackson,"Jackson, Reggie",R. Jackson,reggie-jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,6-2,208,12,7,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,reggie_jackson,2011,2023,Y,Y,Y,2011,1,24,N
2225,Tony,Parker,Tony Parker,"Parker, Tony",T. Parker,tony-parker,1982-05-17T00:00:00,Paris Basket Racing,France,Paris Basket Racing/France,6-2,185,19,9,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,tony_parker,2001,2018,N,Y,Y,2001,1,28,N
202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,jonas-valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,11,17,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jonas_valanciunas,2012,2023,N,Y,Y,2011,1,5,N
201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,demarre-carroll,1986-07-27T00:00:00,Missouri,USA,Missouri/USA,6-6,215,12,9,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,demarre_carroll,2009,2019,Y,Y,Y,2009,1,27,N
201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,thaddeus-young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,225,16,30,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,thaddeus_young,2007,2023,N,Y,Y,2007,1,12,N
1938,Manu,Ginobili,Manu Ginobili,"Ginobili, Manu",M. Ginobili,manu-ginobili,1977-07-28T00:00:00,Virtus Bologna,Argentina,Virtus Bologna/Argentina,6-6,205,16,20,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,manu_ginobili,2002,2017,N,Y,Y,1999,2,57,N
202339,Eric,Bledsoe,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,eric-bledsoe,1989-12-09T00:00:00,Kentucky,USA,Kentucky/USA,6-1,214,13,5,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,eric_bledsoe,2010,2021,Y,Y,Y,2010,1,18,N
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,17,1,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rajon_rondo,2006,2021,N,Y,Y,2006,1,21,N
201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,13,13,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ricky_rubio,2011,2022,N,Y,Y,2009,1,5,N
200752,Rudy,Gay,Rudy Gay,"Gay, Rudy",R. Gay,rudy-gay,1986-08-17T00:00:00,Connecticut,USA,Connecticut/USA,6-8,250,18,22,Forward-Guard,Inactive,Y,1610612762,Jazz,UTA,jazz,Utah,rudy_gay,2006,2022,N,Y,Y,2006,1,8,N
2037,Jamal,Crawford,Jamal Crawford,"Crawford, Jamal",J. Crawford,jamal-crawford,1980-03-20T00:00:00,Michigan,USA,Michigan/USA,6-5,200,21,1,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,jamal_crawford,2000,2019,N,Y,Y,2000,1,8,N
201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,281,15,,Center,Inactive,Y,0,,,,,robin_lopez,2008,2023,N,Y,Y,2008,1,15,N
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,"Kidd-Gilchrist, Michael",M. Kidd-Gilchrist,michael-kidd-gilchrist,1993-09-26T00:00:00,Kentucky,USA,Kentucky/USA,6-6,232,9,9,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,michael_kidd-gilchrist,2012,2019,N,Y,Y,2012,1,2,N
2747,JR,Smith,JR Smith,"Smith, JR",J. Smith,jr-smith,1985-09-09T00:00:00,St. Benedict's Prep (NJ),USA,St. Benedict's Prep (NJ)/USA,6-6,220,17,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,jr_smith,2004,2019,N,Y,Y,2004,1,18,N
202688,Brandon,Knight,Brandon Knight,"Knight, Brandon",B. Knight,brandon-knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,6-2,182,9,,Guard,Inactive,N,0,,,,,brandon_knight,2011,2021,Y,Y,Y,2011,1,8,N
203089,John,Henson,John Henson,"Henson, John",J. Henson,john-henson,1990-12-28T00:00:00,North Carolina,USA,North Carolina/USA,6-9,219,9,31,Forward-Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,john_henson,2012,2019,N,Y,Y,2012,1,14,N
203903,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,jordan-clarkson,1992-06-07T00:00:00,Missouri,USA,Missouri/USA,6-3,194,9,00,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jordan_clarkson,2014,2023,Y,Y,Y,2014,2,46,N
201167,Arron,Afflalo,Arron Afflalo,"Afflalo, Arron",A. Afflalo,arron-afflalo,1985-10-15T00:00:00,UCLA,USA,UCLA/USA,6-5,210,12,4,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,arron_afflalo,2007,2017,N,Y,Y,2007,1,27,N
2199,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,tyson-chandler,1982-10-02T00:00:00,Dominguez HS (CA),USA,Dominguez HS (CA)/USA,7-0,235,20,6,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,tyson_chandler,2001,2019,N,Y,Y,2001,1,2,N
201569,Eric,Gordon,Eric Gordon,"Gordon, Eric",E. Gordon,eric-gordon,1988-12-25T00:00:00,Indiana,USA,Indiana/USA,6-3,215,15,23,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,eric_gordon,2008,2023,N,Y,Y,2008,1,7,N
101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,marvin-williams,1986-06-19T00:00:00,North Carolina,USA,North Carolina/USA,6-8,237,16,20,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,marvin_williams,2005,2019,N,Y,Y,2005,1,2,N
201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-2,185,14,30,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2023,N,Y,Y,2009,1,7,Y
202702,Kenneth,Faried,Kenneth Faried,"Faried, Kenneth",K. Faried,kenneth-faried,1989-11-19T00:00:00,Morehead State,USA,Morehead State/USA,6-8,220,9,35,Forward-Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,kenneth_faried,2011,2018,Y,Y,Y,2011,1,22,N
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,17,7,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2023,N,Y,Y,2006,1,24,N
101161,Amir,Johnson,Amir Johnson,"Johnson, Amir",A. Johnson,amir-johnson,1987-05-01T00:00:00,Westchester HS (CA),USA,Westchester HS (CA)/USA,6-9,240,15,5,Center-Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,amir_johnson,2005,2018,Y,Y,Y,2005,2,56,N
101162,Marcin,Gortat,Marcin Gortat,"Gortat, Marcin",M. Gortat,marcin-gortat,1984-02-17T00:00:00,RheinEnergie Cologne,Poland,RheinEnergie Cologne/Poland,6-11,240,12,,Center,Inactive,N,0,,,,,marcin_gortat,2007,2018,Y,Y,Y,2005,2,57,N
202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,12,,Guard,Inactive,N,0,,,,,kemba_walker,2011,2022,N,Y,Y,2011,1,9,N
202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,nikola-vucevic,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260,12,9,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011,2023,N,Y,Y,2011,1,16,N
202391,Jeremy,Lin,Jeremy Lin,"Lin, Jeremy",J. Lin,jeremy-lin,1988-08-23T00:00:00,Harvard,USA,Harvard/USA,6-3,200,10,17,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,jeremy_lin,2010,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,6-4,205,14,4,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jrue_holiday,2009,2023,N,Y,Y,2009,1,17,N
